Multiplier,0,,Dimensions,15,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,48585.6141535745,8.0048,5/1/2019 8:04:50 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
MaxiMinK,12,12,50,5/1/2019 8:12:37 AM,302577.49,302577.49,0.00,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,302577.49,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,12,12,50,5/1/2019 8:12:37 AM,302577.49,1423575.23,499037.84,6.30,2.21,0.28,0.45,0.28,9.15,600.00,NaN,1423575.23,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,12,12,50,5/1/2019 8:12:38 AM,302577.49,1221424.91,427922.75,5.64,1.75,0.16,0.37,0.20,4.41,600.00,NaN,1221424.91,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,12,12,50,5/1/2019 8:12:38 AM,302577.49,727820.68,388293.85,4.30,1.93,0.06,0.24,0.04,1.77,600.00,NaN,727820.68,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,12,12,50,5/1/2019 8:12:38 AM,302577.49,778992.38,373246.39,4.62,1.92,0.04,0.20,0.04,1.57,600.00,NaN,778992.38,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,12,12,50,5/1/2019 8:12:38 AM,302577.49,464813.52,219037.28,3.40,1.87,0.00,0.00,0.02,0.68,600.00,NaN,464813.52,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,12,12,50,5/1/2019 8:12:39 AM,302577.49,425494.04,191488.52,3.12,1.80,0.04,0.20,0.00,0.00,600.00,NaN,425494.04,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,12,12,50,5/1/2019 8:12:39 AM,302577.49,348649.08,151673.34,2.50,1.24,0.00,0.00,0.00,0.00,600.00,NaN,348649.08,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,12,12,50,5/1/2019 8:12:39 AM,302577.49,361018.61,158768.70,2.52,1.20,0.02,0.14,0.00,0.00,600.00,NaN,361018.61,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,12,12,50,5/1/2019 8:12:39 AM,302577.49,324479.33,91686.10,2.20,0.85,0.00,0.00,0.00,0.00,600.00,NaN,324479.33,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,12,12,50,5/1/2019 8:12:39 AM,302577.49,310554.18,55836.86,2.14,0.72,0.00,0.00,0.00,0.00,600.00,NaN,310554.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,12,12,50,5/1/2019 8:12:40 AM,302577.49,302577.49,0.00,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,302577.49,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,12,12,50,5/1/2019 8:12:40 AM,302577.49,302577.49,0.00,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,302577.49,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,12,12,50,5/1/2019 8:12:40 AM,302577.49,302577.49,0.00,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,302577.49,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,12,12,50,5/1/2019 8:12:40 AM,302577.49,302577.49,0.00,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,302577.49,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,12,12,50,5/1/2019 8:12:40 AM,302577.49,302577.49,0.00,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,302577.49,NaN,0.00,0.00,0.00,0.00
Raw Model,1,293581.540770825,5126.607,5/1/2019 8:12:40 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,12,12,50,5/1/2019 8:12:41 AM,809251.93,1864794.08,540413.42,5.08,1.75,2.62,1.15,0.08,2.76,600.00,NaN,1864794.08,NaN,0.00,0.00,0.00,0.00
CLUSTER,12,12,50,5/1/2019 8:12:41 AM,620220.19,1190466.09,378283.86,5.22,2.26,1.36,0.87,0.18,4.31,600.00,NaN,1190466.09,NaN,0.00,0.00,0.00,0.00
MaxSumK,12,12,50,5/1/2019 8:12:42 AM,566949.17,810206.58,280959.34,6.58,2.02,0.12,0.32,0.08,3.01,600.00,NaN,810206.58,NaN,0.00,0.00,0.00,0.00
MaxiMinK,12,12,50,5/1/2019 8:12:42 AM,293581.54,293581.54,0.02,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,293581.54,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,12,12,50,5/1/2019 8:12:42 AM,293581.54,1112683.63,382920.34,5.66,1.83,0.26,0.48,0.24,6.46,600.00,NaN,1112683.63,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,12,12,50,5/1/2019 8:12:43 AM,293581.54,1267434.54,387468.19,5.78,1.57,0.18,0.38,0.20,4.97,600.00,NaN,1267434.54,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,12,12,50,5/1/2019 8:12:43 AM,293581.54,653910.21,300788.74,4.24,1.81,0.02,0.14,0.04,0.97,600.00,NaN,653910.21,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,12,12,50,5/1/2019 8:12:43 AM,293581.54,682440.78,340905.43,4.22,1.85,0.10,0.30,0.08,2.68,600.00,NaN,682440.78,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,12,12,50,5/1/2019 8:12:44 AM,293581.54,490638.33,259530.36,3.78,2.18,0.00,0.00,0.04,1.17,600.00,NaN,490638.33,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,12,12,50,5/1/2019 8:12:44 AM,293581.54,419988.74,200734.51,2.84,1.55,0.02,0.14,0.00,0.00,600.00,NaN,419988.74,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,12,12,50,5/1/2019 8:12:44 AM,293581.54,378050.68,163864.29,2.78,1.74,0.00,0.00,0.02,0.57,600.00,NaN,378050.68,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,12,12,50,5/1/2019 8:12:44 AM,293581.54,381853.03,177382.39,2.54,1.00,0.02,0.14,0.00,0.00,600.00,NaN,381853.03,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,12,12,50,5/1/2019 8:12:44 AM,293581.54,332548.27,121464.68,2.38,1.06,0.00,0.00,0.02,0.24,600.00,NaN,332548.27,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,12,12,50,5/1/2019 8:12:45 AM,293581.54,316422.08,92132.05,2.24,1.01,0.00,0.00,0.00,0.00,600.00,NaN,316422.08,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,12,12,50,5/1/2019 8:12:45 AM,293581.54,303274.78,67852.66,2.14,0.85,0.00,0.00,0.00,0.00,600.00,NaN,303274.78,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,12,12,50,5/1/2019 8:12:45 AM,293581.54,293581.54,0.02,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,293581.54,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,12,12,50,5/1/2019 8:12:45 AM,293581.54,293581.54,0.02,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,293581.54,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,12,12,50,5/1/2019 8:12:45 AM,293581.54,293581.54,0.02,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,293581.54,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,12,12,50,5/1/2019 8:12:46 AM,293581.54,293581.54,0.02,2.02,0.14,0.00,0.00,0.00,0.00,600.00,NaN,293581.54,NaN,0.00,0.00,0.00,0.00
Raw Model,1,289632.884926746,5206.6923,5/1/2019 8:12:46 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,12,12,50,5/1/2019 8:12:46 AM,472894.03,1469468.59,550733.56,5.56,2.33,2.72,1.22,0.10,2.48,600.00,NaN,1469468.59,NaN,0.00,0.00,0.00,0.00
CLUSTER,12,12,50,5/1/2019 8:12:46 AM,543942.93,1181682.21,374281.79,5.14,2.43,2.00,0.92,0.12,3.42,600.00,NaN,1181682.21,NaN,0.00,0.00,0.00,0.00
MaxSumK,12,12,50,5/1/2019 8:12:47 AM,473363.00,733625.23,99632.04,6.74,1.45,0.06,0.24,0.20,5.67,600.00,NaN,733625.23,NaN,0.00,0.00,0.00,0.00
MaxiMinK,12,12,50,5/1/2019 8:12:47 AM,289632.88,289632.88,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,289632.88,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,12,12,50,5/1/2019 8:12:48 AM,289632.88,1069263.06,397410.70,5.64,1.73,0.24,0.51,0.34,8.41,600.00,NaN,1069263.06,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,12,12,50,5/1/2019 8:12:48 AM,473613.77,1058487.60,317982.20,6.22,2.16,0.24,0.43,0.18,5.21,600.00,NaN,1058487.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,12,12,50,5/1/2019 8:12:48 AM,289632.88,725145.76,312076.49,5.18,2.02,0.02,0.14,0.08,3.36,600.00,NaN,725145.76,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,12,12,50,5/1/2019 8:12:49 AM,289632.88,647460.21,267656.12,4.98,2.28,0.02,0.14,0.06,1.90,600.00,NaN,647460.21,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,12,12,50,5/1/2019 8:12:49 AM,289632.88,418229.83,172454.36,3.74,2.29,0.00,0.00,0.02,0.57,600.00,NaN,418229.83,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,12,12,50,5/1/2019 8:12:49 AM,289632.88,418821.45,210157.81,3.34,2.03,0.00,0.00,0.02,0.55,600.00,NaN,418821.45,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,12,12,50,5/1/2019 8:12:49 AM,289632.88,326354.51,98519.61,2.46,1.12,0.00,0.00,0.00,0.00,600.00,NaN,326354.51,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,12,12,50,5/1/2019 8:12:50 AM,289632.88,332775.15,118033.79,2.46,1.47,0.02,0.14,0.00,0.00,600.00,NaN,332775.15,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,12,12,50,5/1/2019 8:12:50 AM,289632.88,319580.26,104938.09,2.28,1.08,0.00,0.00,0.00,0.00,600.00,NaN,319580.26,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,12,12,50,5/1/2019 8:12:50 AM,289632.88,293292.92,25620.22,2.10,0.57,0.00,0.00,0.00,0.00,600.00,NaN,293292.92,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,12,12,50,5/1/2019 8:12:50 AM,289632.88,289632.88,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,289632.88,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,12,12,50,5/1/2019 8:12:50 AM,289632.88,289632.88,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,289632.88,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,12,12,50,5/1/2019 8:12:50 AM,289632.88,289632.88,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,289632.88,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,12,12,50,5/1/2019 8:12:51 AM,289632.88,289632.88,NaN,2.02,0.14,0.00,0.00,0.00,0.00,600.00,NaN,289632.88,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,12,12,50,5/1/2019 8:12:51 AM,289632.88,289632.88,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,289632.88,NaN,0.00,0.00,0.00,0.00
Raw Model,1,296240.902020608,5305.7368,5/1/2019 8:12:51 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,12,12,50,5/1/2019 8:12:51 AM,923349.83,1859509.87,466573.59,4.92,1.65,2.84,0.92,0.10,2.97,600.00,NaN,1859509.87,NaN,0.00,0.00,0.00,0.00
CLUSTER,12,12,50,5/1/2019 8:12:51 AM,296240.90,1377069.56,451552.24,4.84,1.78,1.72,1.15,0.16,4.24,600.00,NaN,1377069.56,NaN,0.00,0.00,0.00,0.00
MaxSumK,12,12,50,5/1/2019 8:12:52 AM,296240.90,554648.64,222046.76,4.60,1.55,0.00,0.00,0.00,0.00,600.00,NaN,554648.64,NaN,0.00,0.00,0.00,0.00
MaxiMinK,12,12,50,5/1/2019 8:12:53 AM,296240.90,296240.90,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,296240.90,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,12,12,50,5/1/2019 8:12:53 AM,296240.90,1182475.06,345096.88,5.72,1.76,0.30,0.50,0.24,6.01,600.00,NaN,1182475.06,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,12,12,50,5/1/2019 8:12:53 AM,659252.81,1233414.36,381118.31,5.34,1.76,0.22,0.50,0.20,5.91,600.00,NaN,1233414.36,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,12,12,50,5/1/2019 8:12:53 AM,296240.90,697233.46,353156.77,4.88,2.22,0.06,0.24,0.04,1.30,600.00,NaN,697233.46,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,12,12,50,5/1/2019 8:12:54 AM,296240.90,711442.13,316263.50,4.64,2.07,0.12,0.32,0.02,0.94,600.00,NaN,711442.13,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,12,12,50,5/1/2019 8:12:54 AM,296240.90,444194.72,201080.44,3.06,1.55,0.00,0.00,0.00,0.00,600.00,NaN,444194.72,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,12,12,50,5/1/2019 8:12:54 AM,296240.90,422462.40,209488.51,3.02,1.50,0.00,0.00,0.02,0.65,600.00,NaN,422462.40,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,12,12,50,5/1/2019 8:12:54 AM,296240.90,346870.71,128257.49,2.56,1.61,0.00,0.00,0.00,0.00,600.00,NaN,346870.71,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,12,12,50,5/1/2019 8:12:54 AM,296240.90,352046.54,150747.72,2.36,1.07,0.00,0.00,0.00,0.00,600.00,NaN,352046.54,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,12,12,50,5/1/2019 8:12:55 AM,296240.90,305216.41,43970.83,2.14,0.75,0.00,0.00,0.00,0.00,600.00,NaN,305216.41,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,12,12,50,5/1/2019 8:12:55 AM,296240.90,305218.69,43981.99,2.06,0.31,0.00,0.00,0.00,0.00,600.00,NaN,305218.69,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,12,12,50,5/1/2019 8:12:55 AM,296240.90,296240.90,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,296240.90,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,12,12,50,5/1/2019 8:12:55 AM,296240.90,303359.55,49830.54,2.02,0.14,0.00,0.00,0.00,0.00,600.00,NaN,303359.55,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,12,12,50,5/1/2019 8:12:55 AM,296240.90,296240.90,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,296240.90,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,12,12,50,5/1/2019 8:12:56 AM,296240.90,296240.90,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,296240.90,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,12,12,50,5/1/2019 8:12:56 AM,296240.90,296240.90,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,296240.90,NaN,0.00,0.00,0.00,0.00
Raw Model,1,295063.407543417,4938.5013,5/1/2019 8:12:56 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,12,12,50,5/1/2019 8:12:56 AM,548996.01,1697755.12,540812.91,5.60,2.40,2.68,1.17,0.18,5.85,600.00,NaN,1697755.12,NaN,0.00,0.00,0.00,0.00
CLUSTER,12,12,50,5/1/2019 8:12:56 AM,547171.40,1347890.86,424428.23,5.24,1.99,1.92,1.20,0.22,5.14,600.00,NaN,1347890.86,NaN,0.00,0.00,0.00,0.00
MaxSumK,12,12,50,5/1/2019 8:12:57 AM,568388.88,1026929.09,209582.55,6.60,2.07,0.52,0.50,0.20,5.55,600.00,NaN,1026929.09,NaN,0.00,0.00,0.00,0.00
MaxiMinK,12,12,50,5/1/2019 8:12:58 AM,295063.41,295063.41,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,295063.41,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,12,12,50,5/1/2019 8:12:58 AM,295063.41,976574.46,314808.51,6.46,2.36,0.26,0.44,0.22,5.49,600.00,NaN,976574.46,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,12,12,50,5/1/2019 8:12:58 AM,295063.41,1092341.65,409434.58,5.58,1.72,0.14,0.40,0.22,6.42,600.00,NaN,1092341.65,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,12,12,50,5/1/2019 8:12:59 AM,295063.41,651160.75,298432.10,4.70,2.01,0.06,0.24,0.06,1.16,600.00,NaN,651160.75,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,12,12,50,5/1/2019 8:12:59 AM,295063.41,567451.17,256711.78,4.60,2.49,0.02,0.14,0.00,0.00,600.00,NaN,567451.17,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,12,12,50,5/1/2019 8:12:59 AM,295063.41,419967.56,180586.93,3.20,1.78,0.00,0.00,0.02,0.63,600.00,NaN,419967.56,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,12,12,50,5/1/2019 8:12:59 AM,295063.41,409636.19,179845.67,3.18,2.07,0.00,0.00,0.00,0.00,600.00,NaN,409636.19,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,12,12,50,5/1/2019 8:12:59 AM,295063.41,350654.60,120242.58,2.54,1.15,0.00,0.00,0.00,0.00,600.00,NaN,350654.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,12,12,50,5/1/2019 8:13:00 AM,295063.41,342169.50,118349.23,2.40,1.00,0.00,0.00,0.00,0.00,600.00,NaN,342169.50,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,12,12,50,5/1/2019 8:13:00 AM,295063.41,312988.00,72444.42,2.26,1.15,0.00,0.00,0.00,0.00,600.00,NaN,312988.00,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,12,12,50,5/1/2019 8:13:00 AM,295063.41,300761.07,39883.63,2.12,0.43,0.00,0.00,0.00,0.00,600.00,NaN,300761.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,12,12,50,5/1/2019 8:13:00 AM,295063.41,295063.41,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,295063.41,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,12,12,50,5/1/2019 8:13:00 AM,295063.41,308735.14,67480.06,2.16,0.88,0.00,0.00,0.00,0.00,600.00,NaN,308735.14,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,12,12,50,5/1/2019 8:13:01 AM,295063.41,295063.41,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,295063.41,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,12,12,50,5/1/2019 8:13:01 AM,295063.41,300124.84,35430.02,2.04,0.28,0.00,0.00,0.02,0.80,600.00,NaN,300124.84,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,12,12,50,5/1/2019 8:13:01 AM,295063.41,295063.41,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,295063.41,NaN,0.00,0.00,0.00,0.00
Raw Model,1,293965.123385678,5246.6978,5/1/2019 8:13:01 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,12,12,50,5/1/2019 8:13:01 AM,863175.33,1710413.22,521799.28,5.52,1.68,3.38,1.32,0.16,5.03,600.00,NaN,1710413.22,NaN,0.00,0.00,0.00,0.00
CLUSTER,12,12,50,5/1/2019 8:13:02 AM,293965.12,866651.50,347790.24,5.14,1.87,1.06,0.93,0.18,5.11,600.00,NaN,866651.50,NaN,0.00,0.00,0.00,0.00
MaxSumK,12,12,50,5/1/2019 8:13:02 AM,733889.06,1225049.57,213263.17,7.22,1.59,0.04,0.20,0.00,0.00,600.00,NaN,1225049.57,NaN,0.00,0.00,0.00,0.00
MaxiMinK,12,12,50,5/1/2019 8:13:03 AM,293965.12,293965.12,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,293965.12,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,12,12,50,5/1/2019 8:13:03 AM,467317.21,1116406.38,489846.11,5.74,1.71,0.28,0.49,0.28,8.48,600.00,NaN,1116406.38,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,12,12,50,5/1/2019 8:13:04 AM,293965.12,1095565.04,433071.08,6.10,1.81,0.18,0.38,0.24,5.25,600.00,NaN,1095565.04,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,12,12,50,5/1/2019 8:13:04 AM,293965.12,628159.51,300860.58,4.28,1.97,0.02,0.14,0.02,0.89,600.00,NaN,628159.51,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,12,12,50,5/1/2019 8:13:04 AM,293965.12,651254.79,273797.54,4.58,2.05,0.04,0.20,0.06,1.09,600.00,NaN,651254.79,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,12,12,50,5/1/2019 8:13:04 AM,293965.12,472309.93,231976.72,3.56,2.05,0.00,0.00,0.04,1.68,600.00,NaN,472309.93,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,12,12,50,5/1/2019 8:13:05 AM,293965.12,431732.99,214210.36,3.16,1.88,0.00,0.00,0.02,0.73,600.00,NaN,431732.99,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,12,12,50,5/1/2019 8:13:05 AM,293965.12,302579.58,43052.00,2.08,0.39,0.00,0.00,0.00,0.00,600.00,NaN,302579.58,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,12,12,50,5/1/2019 8:13:05 AM,293965.12,338536.06,114030.11,2.48,1.22,0.00,0.00,0.00,0.00,600.00,NaN,338536.06,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,12,12,50,5/1/2019 8:13:05 AM,293965.12,293965.12,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,293965.12,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,12,12,50,5/1/2019 8:13:05 AM,293965.12,310489.10,81021.21,2.18,0.89,0.00,0.00,0.00,0.00,600.00,NaN,310489.10,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,12,12,50,5/1/2019 8:13:05 AM,293965.12,293965.12,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,293965.12,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,12,12,50,5/1/2019 8:13:06 AM,293965.12,304705.52,52813.04,2.22,1.12,0.00,0.00,0.00,0.00,600.00,NaN,304705.52,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,12,12,50,5/1/2019 8:13:06 AM,293965.12,293965.12,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,293965.12,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,12,12,50,5/1/2019 8:13:06 AM,293965.12,293965.12,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,293965.12,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,12,12,50,5/1/2019 8:13:06 AM,293965.12,293965.12,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,293965.12,NaN,0.00,0.00,0.00,0.00
Raw Model,1,295570.813094039,5157.6391,5/1/2019 8:13:06 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,12,12,50,5/1/2019 8:13:07 AM,624630.91,1777410.52,579901.00,5.36,1.77,2.98,1.48,0.16,3.68,600.00,NaN,1777410.52,NaN,0.00,0.00,0.00,0.00
CLUSTER,12,12,50,5/1/2019 8:13:07 AM,536952.66,1182734.71,392979.76,5.26,2.23,1.48,1.00,0.10,2.78,600.00,NaN,1182734.71,NaN,0.00,0.00,0.00,0.00
MaxSumK,12,12,50,5/1/2019 8:13:08 AM,563144.45,994141.87,240505.90,6.38,1.67,0.02,0.14,0.12,3.08,600.00,NaN,994141.87,NaN,0.00,0.00,0.00,0.00
MaxiMinK,12,12,50,5/1/2019 8:13:08 AM,295570.81,295570.81,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,295570.81,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,12,12,50,5/1/2019 8:13:08 AM,537497.82,1145398.03,374377.20,6.04,2.39,0.14,0.40,0.30,8.05,600.00,NaN,1145398.03,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,12,12,50,5/1/2019 8:13:09 AM,295570.81,1186407.92,339923.82,6.02,1.94,0.10,0.30,0.28,7.91,600.00,NaN,1186407.92,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,12,12,50,5/1/2019 8:13:09 AM,295570.81,594865.24,258752.18,4.42,2.03,0.06,0.24,0.00,0.00,600.00,NaN,594865.24,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,12,12,50,5/1/2019 8:13:09 AM,295570.81,626279.07,263872.03,4.84,2.20,0.02,0.14,0.00,0.00,600.00,NaN,626279.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,12,12,50,5/1/2019 8:13:09 AM,295570.81,402567.83,162508.83,3.06,2.02,0.02,0.14,0.02,0.20,600.00,NaN,402567.83,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,12,12,50,5/1/2019 8:13:10 AM,295570.81,433970.38,169345.18,3.30,1.58,0.02,0.14,0.00,0.00,600.00,NaN,433970.38,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,12,12,50,5/1/2019 8:13:10 AM,295570.81,328440.64,99463.76,2.32,0.86,0.00,0.00,0.02,0.62,600.00,NaN,328440.64,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,12,12,50,5/1/2019 8:13:10 AM,295570.81,313984.45,72885.99,2.18,0.79,0.00,0.00,0.00,0.00,600.00,NaN,313984.45,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,12,12,50,5/1/2019 8:13:10 AM,295570.81,302574.17,49023.51,2.04,0.28,0.00,0.00,0.00,0.00,600.00,NaN,302574.17,NaN,0.00,0.00,0.00,0.00
