Multiplier,0,,Dimensions,11,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,35094.1392016085,8.0041,5/1/2019 3:35:33 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
CCCM-Min m4,12,12,50,5/1/2019 3:42:32 AM,212270.97,251897.52,99908.78,2.60,1.59,0.00,0.00,0.00,0.00,600.00,NaN,251897.52,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,12,12,50,5/1/2019 3:42:32 AM,212270.97,212270.97,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,212270.97,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,12,12,50,5/1/2019 3:42:32 AM,212270.97,225977.60,56649.55,2.18,0.68,0.00,0.00,0.00,0.00,600.00,NaN,225977.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,12,12,50,5/1/2019 3:42:33 AM,212270.97,214961.72,18835.21,2.02,0.14,0.00,0.00,0.00,0.00,600.00,NaN,214961.72,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,12,12,50,5/1/2019 3:42:33 AM,212270.97,216815.70,31813.11,2.06,0.42,0.00,0.00,0.00,0.00,600.00,NaN,216815.70,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,12,12,50,5/1/2019 3:42:33 AM,212270.97,214950.61,18757.45,2.04,0.28,0.00,0.00,0.00,0.00,600.00,NaN,214950.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,12,12,50,5/1/2019 3:42:33 AM,212270.97,214962.61,18841.47,2.04,0.28,0.00,0.00,0.00,0.00,600.00,NaN,214962.61,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,12,12,50,5/1/2019 3:42:33 AM,212270.97,212270.97,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,212270.97,NaN,0.00,0.00,0.00,0.00
Raw Model,1,216672.498642196,4169.9461,5/1/2019 3:42:33 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,12,12,50,5/1/2019 3:42:34 AM,723943.47,1454168.45,443646.84,5.84,2.05,3.16,1.35,0.14,5.49,600.00,NaN,1454168.45,NaN,0.00,0.00,0.00,0.00
CLUSTER,12,12,50,5/1/2019 3:42:34 AM,512108.13,923179.76,244282.66,5.78,2.12,1.56,0.96,0.10,2.65,600.00,NaN,923179.76,NaN,0.00,0.00,0.00,0.00
MaxSumK,12,12,50,5/1/2019 3:42:35 AM,541631.56,1014966.44,197865.62,8.14,1.70,0.20,0.40,0.20,6.36,600.00,NaN,1014966.44,NaN,0.00,0.00,0.00,0.00
MaxiMinK,12,12,50,5/1/2019 3:42:35 AM,216672.50,216672.50,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,216672.50,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,12,12,50,5/1/2019 3:42:35 AM,216672.50,795831.29,273291.13,7.00,2.47,0.08,0.27,0.22,6.78,600.00,NaN,795831.29,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,12,12,50,5/1/2019 3:42:36 AM,390743.90,792552.68,245899.67,7.04,2.11,0.22,0.41,0.08,2.76,600.00,NaN,792552.68,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,12,12,50,5/1/2019 3:42:36 AM,216672.50,456677.06,195490.25,5.18,2.13,0.02,0.14,0.02,0.82,600.00,NaN,456677.06,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,12,12,50,5/1/2019 3:42:36 AM,216672.50,424671.47,185243.34,4.54,2.26,0.06,0.24,0.02,0.92,600.00,NaN,424671.47,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,12,12,50,5/1/2019 3:42:36 AM,216672.50,313251.18,158466.58,3.36,1.96,0.00,0.00,0.02,0.98,600.00,NaN,313251.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,12,12,50,5/1/2019 3:42:36 AM,216672.50,305671.70,155473.86,3.50,2.40,0.00,0.00,0.00,0.00,600.00,NaN,305671.70,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,12,12,50,5/1/2019 3:42:36 AM,216672.50,254715.55,94813.34,2.36,0.91,0.00,0.00,0.00,0.00,600.00,NaN,254715.55,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,12,12,50,5/1/2019 3:42:37 AM,216672.50,256978.22,91073.15,2.68,1.52,0.00,0.00,0.00,0.00,600.00,NaN,256978.22,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,12,12,50,5/1/2019 3:42:37 AM,216672.50,231433.64,61114.01,2.10,0.41,0.00,0.00,0.00,0.00,600.00,NaN,231433.64,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,12,12,50,5/1/2019 3:42:37 AM,216672.50,225418.29,45448.65,2.22,1.01,0.00,0.00,0.00,0.00,600.00,NaN,225418.29,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,12,12,50,5/1/2019 3:42:37 AM,216672.50,222635.88,41743.67,2.10,0.70,0.00,0.00,0.00,0.00,600.00,NaN,222635.88,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,12,12,50,5/1/2019 3:42:37 AM,216672.50,234539.87,64134.89,2.24,0.93,0.00,0.00,0.00,0.00,600.00,NaN,234539.87,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,12,12,50,5/1/2019 3:42:37 AM,216672.50,216672.50,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,216672.50,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,12,12,50,5/1/2019 3:42:38 AM,216672.50,216672.50,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,216672.50,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,12,12,50,5/1/2019 3:42:38 AM,216672.50,216672.50,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,216672.50,NaN,0.00,0.00,0.00,0.00
Raw Model,1,215335.689138743,4464.1405,5/1/2019 3:42:38 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,12,12,50,5/1/2019 3:42:38 AM,469899.54,1252792.04,419486.44,6.18,2.05,3.74,1.37,0.10,3.45,600.00,NaN,1252792.04,NaN,0.00,0.00,0.00,0.00
CLUSTER,12,12,50,5/1/2019 3:42:38 AM,330064.61,720274.59,250247.45,6.04,2.58,1.70,1.10,0.10,2.92,600.00,NaN,720274.59,NaN,0.00,0.00,0.00,0.00
MaxSumK,12,12,50,5/1/2019 3:42:39 AM,327689.44,496124.52,89996.11,8.70,2.31,0.00,0.00,0.04,1.52,600.00,NaN,496124.52,NaN,0.00,0.00,0.00,0.00
MaxiMinK,12,12,50,5/1/2019 3:42:39 AM,215335.69,215335.69,0.00,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,215335.69,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,12,12,50,5/1/2019 3:42:40 AM,215335.69,694775.53,230306.05,5.82,1.82,0.08,0.27,0.14,4.04,600.00,NaN,694775.53,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,12,12,50,5/1/2019 3:42:40 AM,215335.69,735261.22,270090.45,5.96,1.93,0.22,0.46,0.16,4.84,600.00,NaN,735261.22,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,12,12,50,5/1/2019 3:42:40 AM,215335.69,408106.05,165434.48,4.84,2.19,0.00,0.00,0.02,0.96,600.00,NaN,408106.05,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,12,12,50,5/1/2019 3:42:40 AM,215335.69,429243.87,154095.82,4.84,2.18,0.00,0.00,0.00,0.00,600.00,NaN,429243.87,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,12,12,50,5/1/2019 3:42:41 AM,215335.69,314844.90,124336.60,3.60,2.05,0.00,0.00,0.02,0.35,600.00,NaN,314844.90,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,12,12,50,5/1/2019 3:42:41 AM,215335.69,299903.58,134785.92,3.38,2.16,0.00,0.00,0.00,0.00,600.00,NaN,299903.58,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,12,12,50,5/1/2019 3:42:41 AM,215335.69,238961.63,63365.68,2.36,1.07,0.00,0.00,0.00,0.00,600.00,NaN,238961.63,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,12,12,50,5/1/2019 3:42:41 AM,215335.69,235917.75,67286.97,2.22,0.70,0.00,0.00,0.00,0.00,600.00,NaN,235917.75,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,12,12,50,5/1/2019 3:42:41 AM,215335.69,229379.90,49645.63,2.18,0.68,0.02,0.14,0.00,0.00,600.00,NaN,229379.90,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,12,12,50,5/1/2019 3:42:41 AM,215335.69,215335.69,0.00,2.04,0.20,0.00,0.00,0.00,0.00,600.00,NaN,215335.69,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,12,12,50,5/1/2019 3:42:41 AM,215335.69,215335.69,0.00,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,215335.69,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,12,12,50,5/1/2019 3:42:42 AM,215335.69,215335.69,0.00,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,215335.69,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,12,12,50,5/1/2019 3:42:42 AM,215335.69,215335.69,0.00,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,215335.69,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,12,12,50,5/1/2019 3:42:42 AM,215335.69,215335.69,0.00,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,215335.69,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,12,12,50,5/1/2019 3:42:42 AM,215335.69,215335.69,0.00,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,215335.69,NaN,0.00,0.00,0.00,0.00
Raw Model,1,214422.638351892,4336.0773,5/1/2019 3:42:42 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,12,12,50,5/1/2019 3:42:42 AM,417692.51,1091704.48,373018.31,4.84,1.69,2.62,1.18,0.08,2.71,600.00,NaN,1091704.48,NaN,0.00,0.00,0.00,0.00
CLUSTER,12,12,50,5/1/2019 3:42:43 AM,388314.39,843671.53,278660.62,5.78,1.89,1.36,0.97,0.26,7.44,600.00,NaN,843671.53,NaN,0.00,0.00,0.00,0.00
MaxSumK,12,12,50,5/1/2019 3:42:43 AM,728692.70,886559.64,121536.65,5.60,2.29,0.80,0.75,0.58,18.87,600.00,NaN,886559.64,NaN,0.00,0.00,0.00,0.00
MaxiMinK,12,12,50,5/1/2019 3:42:44 AM,214422.64,214422.64,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,214422.64,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,12,12,50,5/1/2019 3:42:44 AM,388347.76,828400.35,294674.45,6.14,1.66,0.18,0.43,0.26,6.26,600.00,NaN,828400.35,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,12,12,50,5/1/2019 3:42:44 AM,214422.64,836209.92,326393.88,6.74,2.38,0.12,0.32,0.16,4.52,600.00,NaN,836209.92,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,12,12,50,5/1/2019 3:42:44 AM,214422.64,466603.14,208351.66,4.78,2.16,0.00,0.00,0.04,1.45,600.00,NaN,466603.14,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,12,12,50,5/1/2019 3:42:45 AM,214422.64,476315.63,184168.17,5.10,2.60,0.00,0.00,0.06,2.13,600.00,NaN,476315.63,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,12,12,50,5/1/2019 3:42:45 AM,214422.64,303091.65,127137.41,3.06,1.52,0.00,0.00,0.04,1.65,600.00,NaN,303091.65,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,12,12,50,5/1/2019 3:42:45 AM,214422.64,285803.92,113676.04,3.18,1.93,0.00,0.00,0.00,0.00,600.00,NaN,285803.92,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,12,12,50,5/1/2019 3:42:45 AM,214422.64,268636.90,118509.80,2.62,1.32,0.00,0.00,0.00,0.00,600.00,NaN,268636.90,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,12,12,50,5/1/2019 3:42:45 AM,214422.64,237965.87,71427.91,2.36,1.11,0.00,0.00,0.00,0.00,600.00,NaN,237965.87,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,12,12,50,5/1/2019 3:42:45 AM,214422.64,226018.49,46373.51,2.16,0.70,0.00,0.00,0.00,0.00,600.00,NaN,226018.49,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,12,12,50,5/1/2019 3:42:45 AM,214422.64,234930.50,62610.99,2.34,1.21,0.00,0.00,0.00,0.00,600.00,NaN,234930.50,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,12,12,50,5/1/2019 3:42:46 AM,214422.64,217907.11,24391.32,2.04,0.28,0.00,0.00,0.00,0.00,600.00,NaN,217907.11,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,12,12,50,5/1/2019 3:42:46 AM,214422.64,214422.64,NaN,2.02,0.14,0.00,0.00,0.00,0.00,600.00,NaN,214422.64,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,12,12,50,5/1/2019 3:42:46 AM,214422.64,214422.64,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,214422.64,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,12,12,50,5/1/2019 3:42:46 AM,214422.64,214422.64,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,214422.64,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,12,12,50,5/1/2019 3:42:46 AM,214422.64,214422.64,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,214422.64,NaN,0.00,0.00,0.00,0.00
Raw Model,1,214444.375784595,4169.9319,5/1/2019 3:42:46 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,12,12,50,5/1/2019 3:42:47 AM,372316.03,1285812.63,435105.78,5.28,1.91,3.52,1.33,0.10,3.54,600.00,NaN,1285812.63,NaN,0.00,0.00,0.00,0.00
CLUSTER,12,12,50,5/1/2019 3:42:47 AM,214444.38,847382.47,298254.56,5.34,2.03,2.16,0.95,0.20,5.81,600.00,NaN,847382.47,NaN,0.00,0.00,0.00,0.00
MaxSumK,12,12,50,5/1/2019 3:42:48 AM,370003.29,576177.79,107354.01,10.54,1.60,0.00,0.00,0.00,0.00,600.00,NaN,576177.79,NaN,0.00,0.00,0.00,0.00
MaxiMinK,12,12,50,5/1/2019 3:42:48 AM,214444.38,214444.38,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,214444.38,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,12,12,50,5/1/2019 3:42:48 AM,407340.82,803237.50,211684.32,6.72,1.71,0.08,0.27,0.34,11.65,600.00,NaN,803237.50,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,12,12,50,5/1/2019 3:42:49 AM,290653.89,747493.92,284639.58,7.06,2.19,0.10,0.30,0.24,7.43,600.00,NaN,747493.92,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,12,12,50,5/1/2019 3:42:49 AM,214444.38,483289.12,201318.52,5.14,2.30,0.00,0.00,0.06,1.09,600.00,NaN,483289.12,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,12,12,50,5/1/2019 3:42:49 AM,214444.38,514273.90,252404.14,4.94,1.97,0.02,0.14,0.08,2.27,600.00,NaN,514273.90,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,12,12,50,5/1/2019 3:42:49 AM,214444.38,261308.18,124334.05,2.66,1.27,0.02,0.14,0.00,0.00,600.00,NaN,261308.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,12,12,50,5/1/2019 3:42:49 AM,214444.38,315947.20,135240.93,3.18,1.45,0.02,0.14,0.00,0.00,600.00,NaN,315947.20,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,12,12,50,5/1/2019 3:42:49 AM,214444.38,247241.04,69501.52,2.58,1.33,0.00,0.00,0.00,0.00,600.00,NaN,247241.04,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,12,12,50,5/1/2019 3:42:50 AM,214444.38,256524.37,90068.26,2.72,1.46,0.00,0.00,0.00,0.00,600.00,NaN,256524.37,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,12,12,50,5/1/2019 3:42:50 AM,214444.38,227444.65,58620.39,2.12,0.47,0.00,0.00,0.00,0.00,600.00,NaN,227444.65,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,12,12,50,5/1/2019 3:42:50 AM,214444.38,218783.81,30376.05,2.06,0.42,0.00,0.00,0.00,0.00,600.00,NaN,218783.81,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,12,12,50,5/1/2019 3:42:50 AM,214444.38,214444.38,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,214444.38,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,12,12,50,5/1/2019 3:42:50 AM,214444.38,214444.38,0.01,2.02,0.14,0.00,0.00,0.00,0.00,600.00,NaN,214444.38,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,12,12,50,5/1/2019 3:42:50 AM,214444.38,214444.38,0.01,2.02,0.14,0.00,0.00,0.00,0.00,600.00,NaN,214444.38,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,12,12,50,5/1/2019 3:42:51 AM,214444.38,214444.38,0.01,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,214444.38,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,12,12,50,5/1/2019 3:42:51 AM,214444.38,221842.85,51789.33,2.02,0.14,0.00,0.00,0.00,0.00,600.00,NaN,221842.85,NaN,0.00,0.00,0.00,0.00
Raw Model,1,215804.28496751,4416.1196,5/1/2019 3:42:51 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,12,12,50,5/1/2019 3:42:51 AM,508072.90,1374675.25,419038.86,5.14,1.51,2.62,1.13,0.06,1.51,600.00,NaN,1374675.25,NaN,0.00,0.00,0.00,0.00
CLUSTER,12,12,50,5/1/2019 3:42:51 AM,215804.28,855470.16,349111.53,6.16,2.93,1.18,0.97,0.12,3.71,600.00,NaN,855470.16,NaN,0.00,0.00,0.00,0.00
MaxSumK,12,12,50,5/1/2019 3:42:52 AM,387902.86,737057.04,131521.89,7.38,1.87,0.02,0.14,0.02,0.49,600.00,NaN,737057.04,NaN,0.00,0.00,0.00,0.00
MaxiMinK,12,12,50,5/1/2019 3:42:52 AM,215804.28,215804.28,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,215804.28,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,12,12,50,5/1/2019 3:42:53 AM,215804.28,815354.95,287772.16,6.24,2.23,0.16,0.42,0.22,7.07,600.00,NaN,815354.95,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,12,12,50,5/1/2019 3:42:53 AM,215804.28,915396.41,333285.30,6.62,2.03,0.24,0.51,0.24,7.11,600.00,NaN,915396.41,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,12,12,50,5/1/2019 3:42:53 AM,215804.28,518630.86,240443.10,4.92,2.29,0.02,0.14,0.04,1.02,600.00,NaN,518630.86,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,12,12,50,5/1/2019 3:42:53 AM,215804.28,488797.29,220616.90,4.82,2.30,0.02,0.14,0.02,0.84,600.00,NaN,488797.29,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,12,12,50,5/1/2019 3:42:53 AM,215804.28,349132.83,186935.78,3.44,2.05,0.04,0.20,0.00,0.00,600.00,NaN,349132.83,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,12,12,50,5/1/2019 3:42:54 AM,215804.28,285337.57,125731.60,2.82,1.47,0.00,0.00,0.02,0.98,600.00,NaN,285337.57,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,12,12,50,5/1/2019 3:42:54 AM,215804.28,238877.39,80815.61,2.22,0.78,0.02,0.14,0.00,0.00,600.00,NaN,238877.39,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,12,12,50,5/1/2019 3:42:54 AM,215804.28,234257.76,74583.65,2.14,0.63,0.00,0.00,0.00,0.00,600.00,NaN,234257.76,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,12,12,50,5/1/2019 3:42:54 AM,215804.28,226654.97,56739.58,2.20,0.80,0.00,0.00,0.00,0.00,600.00,NaN,226654.97,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,12,12,50,5/1/2019 3:42:54 AM,215804.28,232407.30,66246.29,2.24,0.97,0.00,0.00,0.00,0.00,600.00,NaN,232407.30,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,12,12,50,5/1/2019 3:42:54 AM,215804.28,215804.28,NaN,2.04,0.28,0.00,0.00,0.00,0.00,600.00,NaN,215804.28,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,12,12,50,5/1/2019 3:42:54 AM,215804.28,215804.28,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,215804.28,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,12,12,50,5/1/2019 3:42:55 AM,215804.28,223218.33,51898.35,2.06,0.42,0.00,0.00,0.00,0.00,600.00,NaN,223218.33,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,12,12,50,5/1/2019 3:42:55 AM,215804.28,215804.28,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,215804.28,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,12,12,50,5/1/2019 3:42:55 AM,215804.28,215804.28,NaN,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,215804.28,NaN,0.00,0.00,0.00,0.00
Raw Model,1,215456.558876172,4289.0299,5/1/2019 3:42:55 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,12,12,50,5/1/2019 3:42:55 AM,490752.13,1450870.19,475963.76,6.62,3.08,3.94,1.55,0.12,4.64,600.00,NaN,1450870.19,NaN,0.00,0.00,0.00,0.00
CLUSTER,12,12,50,5/1/2019 3:42:56 AM,215456.56,545856.62,225388.56,6.36,1.76,0.46,0.61,0.22,5.89,600.00,NaN,545856.62,NaN,0.00,0.00,0.00,0.00
MaxSumK,12,12,50,5/1/2019 3:42:56 AM,310063.15,516014.45,109594.90,5.30,0.83,0.00,0.00,0.00,0.00,600.00,NaN,516014.45,NaN,0.00,0.00,0.00,0.00
MaxiMinK,12,12,50,5/1/2019 3:42:56 AM,215456.56,215456.56,0.00,2.02,0.14,0.00,0.00,0.00,0.00,600.00,NaN,215456.56,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,12,12,50,5/1/2019 3:42:57 AM,309867.06,727921.94,364249.81,6.66,2.08,0.22,0.50,0.24,7.09,600.00,NaN,727921.94,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,12,12,50,5/1/2019 3:42:57 AM,310240.58,753650.26,282715.28,6.80,2.10,0.08,0.27,0.14,3.54,600.00,NaN,753650.26,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,12,12,50,5/1/2019 3:42:57 AM,215456.56,414250.54,216521.84,5.06,2.24,0.00,0.00,0.02,0.91,600.00,NaN,414250.54,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,12,12,50,5/1/2019 3:42:58 AM,215456.56,392310.98,187672.02,5.32,2.36,0.00,0.00,0.04,1.57,600.00,NaN,392310.98,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,12,12,50,5/1/2019 3:42:58 AM,215456.56,268439.88,102971.85,3.52,2.25,0.00,0.00,0.00,0.00,600.00,NaN,268439.88,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,12,12,50,5/1/2019 3:42:58 AM,215456.56,267113.23,87694.25,3.56,2.66,0.00,0.00,0.00,0.00,600.00,NaN,267113.23,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,12,12,50,5/1/2019 3:42:58 AM,215456.56,227058.41,43153.65,2.62,1.90,0.00,0.00,0.00,0.00,600.00,NaN,227058.41,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,12,12,50,5/1/2019 3:42:58 AM,215456.56,224187.62,30176.45,2.30,1.00,0.00,0.00,0.00,0.00,600.00,NaN,224187.62,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,12,12,50,5/1/2019 3:42:58 AM,215456.56,218352.09,20268.74,2.08,0.34,0.00,0.00,0.00,0.00,600.00,NaN,218352.09,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,12,12,50,5/1/2019 3:42:58 AM,215456.56,217561.91,14737.44,2.08,0.56,0.02,0.14,0.00,0.00,600.00,NaN,217561.91,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,12,12,50,5/1/2019 3:42:59 AM,215456.56,217345.12,13219.92,2.12,0.59,0.00,0.00,0.00,0.00,600.00,NaN,217345.12,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,12,12,50,5/1/2019 3:42:59 AM,215456.56,215456.56,0.00,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,215456.56,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,12,12,50,5/1/2019 3:42:59 AM,215456.56,217347.55,13236.96,2.10,0.70,0.00,0.00,0.00,0.00,600.00,NaN,217347.55,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,12,12,50,5/1/2019 3:42:59 AM,215456.56,215456.56,0.00,2.00,0.00,0.00,0.00,0.00,0.00,600.00,NaN,215456.56,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,12,12,50,5/1/2019 3:42:59 AM,215456.56,217523.19,14466.39,2.06,0.42,0.00,0.00,0.00,0.00,600.00,NaN,217523.19,NaN,0.00,0.00,0.00,0.00
Raw Model,1,233831.745132879,4334.062,5/1/2019 3:42:59 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,13,13,50,5/1/2019 3:43:00 AM,545487.65,1235603.85,372567.12,6.22,1.66,3.88,1.44,0.12,3.83,650.00,NaN,1235603.85,NaN,0.00,0.00,0.00,0.00
