Multiplier,0,,Dimensions,19,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,60332.5992627704,10.0075,5/1/2019 12:52:01 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
CCCM-R m5,6,6,50,5/1/2019 12:53:09 PM,183992.85,183992.85,NaN,2.06,0.31,0.00,0.00,0.00,0.00,300.00,NaN,183992.85,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,6,6,50,5/1/2019 12:53:09 PM,183992.85,195186.81,78357.75,2.06,0.42,0.00,0.00,0.00,0.00,300.00,NaN,195186.81,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,6,6,50,5/1/2019 12:53:09 PM,183992.85,183992.85,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,183992.85,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,6,6,50,5/1/2019 12:53:09 PM,183992.85,183992.85,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,183992.85,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,6,6,50,5/1/2019 12:53:09 PM,183992.85,183992.85,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,183992.85,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,6,6,50,5/1/2019 12:53:09 PM,183992.85,183992.85,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,183992.85,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,6,6,50,5/1/2019 12:53:09 PM,183992.85,183992.85,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,183992.85,NaN,0.00,0.00,0.00,0.00
Raw Model,1,186100.522635551,1483.0466,5/1/2019 12:53:09 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,6,6,50,5/1/2019 12:53:10 PM,186100.52,2127050.06,820685.35,3.70,1.45,2.32,1.03,0.06,1.52,300.00,NaN,2127050.06,NaN,0.00,0.00,0.00,0.00
CLUSTER,6,6,50,5/1/2019 12:53:10 PM,186100.52,831479.05,475833.03,3.66,1.44,0.76,0.74,0.08,2.12,300.00,NaN,831479.05,NaN,0.00,0.00,0.00,0.00
MaxSumK,6,6,50,5/1/2019 12:53:10 PM,186100.52,209156.52,112951.02,2.74,0.48,0.02,0.14,0.00,0.00,300.00,NaN,209156.52,NaN,0.00,0.00,0.00,0.00
MaxiMinK,6,6,50,5/1/2019 12:53:10 PM,186100.52,186100.52,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,186100.52,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,6,6,50,5/1/2019 12:53:10 PM,186100.52,693239.46,455323.74,4.16,1.47,0.12,0.32,0.04,1.69,300.00,NaN,693239.46,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,6,6,50,5/1/2019 12:53:10 PM,186100.52,817163.51,373060.07,4.60,1.34,0.04,0.20,0.20,5.16,300.00,NaN,817163.51,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,6,6,50,5/1/2019 12:53:10 PM,186100.52,448752.82,349586.37,3.10,1.27,0.02,0.14,0.02,0.66,300.00,NaN,448752.82,183262.39,0.00,0.00,0.00,0.00
CCCM-Min m2,6,6,50,5/1/2019 12:53:10 PM,186100.52,487259.45,289710.71,3.44,1.49,0.00,0.00,0.00,0.00,300.00,NaN,487259.45,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,6,6,50,5/1/2019 12:53:10 PM,186100.52,254841.84,186161.95,2.26,0.66,0.00,0.00,0.00,0.00,300.00,NaN,254841.84,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,6,6,50,5/1/2019 12:53:10 PM,186100.52,245808.22,179213.49,2.26,0.80,0.00,0.00,0.00,0.00,300.00,NaN,245808.22,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,6,6,50,5/1/2019 12:53:10 PM,186100.52,256631.37,191225.83,2.24,0.71,0.02,0.14,0.00,0.00,300.00,NaN,256631.37,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,6,6,50,5/1/2019 12:53:10 PM,186100.52,221107.97,138673.02,2.12,0.43,0.00,0.00,0.00,0.00,300.00,NaN,221107.97,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,6,6,50,5/1/2019 12:53:10 PM,186100.52,186100.52,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,186100.52,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,6,6,50,5/1/2019 12:53:10 PM,186100.52,186100.52,0.01,2.04,0.20,0.00,0.00,0.00,0.00,300.00,NaN,186100.52,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,6,6,50,5/1/2019 12:53:10 PM,186100.52,186100.52,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,186100.52,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,6,6,50,5/1/2019 12:53:11 PM,186100.52,209887.40,116593.59,2.08,0.44,0.00,0.00,0.00,0.00,300.00,NaN,209887.40,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,6,6,50,5/1/2019 12:53:11 PM,186100.52,186100.52,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,186100.52,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,6,6,50,5/1/2019 12:53:11 PM,186100.52,186100.52,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,186100.52,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,6,6,50,5/1/2019 12:53:11 PM,186100.52,186100.52,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,186100.52,NaN,0.00,0.00,0.00,0.00
Raw Model,1,185833.02005385,1346.9524,5/1/2019 12:53:11 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,6,6,50,5/1/2019 12:53:11 PM,185833.02,1183137.69,599457.91,3.68,1.09,1.44,0.88,0.10,3.03,300.00,NaN,1183137.69,NaN,0.00,0.00,0.00,0.00
CLUSTER,6,6,50,5/1/2019 12:53:11 PM,185833.02,770860.56,325449.36,3.66,1.49,0.78,0.70,0.10,2.58,300.00,NaN,770860.56,NaN,0.00,0.00,0.00,0.00
MaxSumK,6,6,50,5/1/2019 12:53:11 PM,185833.02,524946.25,203425.99,4.90,2.14,0.00,0.00,0.02,0.20,300.00,NaN,524946.25,NaN,0.00,0.00,0.00,0.00
MaxiMinK,6,6,50,5/1/2019 12:53:11 PM,185833.02,185833.02,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,185833.02,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,6,6,50,5/1/2019 12:53:11 PM,185833.02,789037.64,391045.12,4.64,1.56,0.08,0.27,0.06,1.58,300.00,NaN,789037.64,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,6,6,50,5/1/2019 12:53:11 PM,185833.02,645866.88,358950.13,4.56,1.95,0.08,0.27,0.08,1.28,300.00,NaN,645866.88,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,6,6,50,5/1/2019 12:53:11 PM,185833.02,383066.57,315425.16,3.14,1.55,0.00,0.00,0.02,0.79,300.00,NaN,383066.57,160648.09,0.00,0.00,0.00,0.00
CCCM-Min m2,6,6,50,5/1/2019 12:53:11 PM,185833.02,331041.77,226049.10,3.02,1.30,0.00,0.00,0.00,0.00,300.00,NaN,331041.77,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,6,6,50,5/1/2019 12:53:12 PM,185833.02,216688.62,122695.53,2.10,0.46,0.02,0.14,0.00,0.00,300.00,NaN,216688.62,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,6,6,50,5/1/2019 12:53:12 PM,185833.02,238916.77,163400.80,2.20,0.66,0.00,0.00,0.00,0.00,300.00,NaN,238916.77,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,6,6,50,5/1/2019 12:53:12 PM,185833.02,229524.31,132348.19,2.34,1.12,0.00,0.00,0.00,0.00,300.00,NaN,229524.31,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,6,6,50,5/1/2019 12:53:12 PM,185833.02,225793.88,138971.64,2.16,0.58,0.00,0.00,0.00,0.00,300.00,NaN,225793.88,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,6,6,50,5/1/2019 12:53:12 PM,185833.02,196766.89,76537.08,2.04,0.28,0.00,0.00,0.00,0.00,300.00,NaN,196766.89,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,6,6,50,5/1/2019 12:53:12 PM,185833.02,209884.46,118327.98,2.14,0.72,0.00,0.00,0.00,0.00,300.00,NaN,209884.46,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,6,6,50,5/1/2019 12:53:12 PM,185833.02,185833.02,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,185833.02,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,6,6,50,5/1/2019 12:53:12 PM,185833.02,194751.82,62431.59,2.04,0.28,0.00,0.00,0.00,0.00,300.00,NaN,194751.82,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,6,6,50,5/1/2019 12:53:12 PM,185833.02,185833.02,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,185833.02,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,6,6,50,5/1/2019 12:53:12 PM,185833.02,185833.02,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,185833.02,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,6,6,50,5/1/2019 12:53:12 PM,185833.02,185833.02,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,185833.02,NaN,0.00,0.00,0.00,0.00
Raw Model,1,182881.65557675,1404.993,5/1/2019 12:53:12 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,6,6,50,5/1/2019 12:53:12 PM,182881.66,1336144.83,571548.36,3.80,1.28,1.52,0.88,0.12,3.36,300.00,NaN,1336144.83,NaN,0.00,0.00,0.00,0.00
CLUSTER,6,6,50,5/1/2019 12:53:12 PM,182881.66,741307.27,339259.98,3.74,1.49,0.76,0.62,0.12,4.58,300.00,NaN,741307.27,NaN,0.00,0.00,0.00,0.00
MaxSumK,6,6,50,5/1/2019 12:53:13 PM,182881.66,481385.35,88024.36,5.90,1.54,0.00,0.00,0.02,0.73,300.00,NaN,481385.35,NaN,0.00,0.00,0.00,0.00
MaxiMinK,6,6,50,5/1/2019 12:53:13 PM,182881.66,182881.66,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,182881.66,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,6,6,50,5/1/2019 12:53:13 PM,182881.66,836901.39,424681.84,4.24,1.38,0.16,0.37,0.20,6.05,300.00,NaN,836901.39,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,6,6,50,5/1/2019 12:53:13 PM,182881.66,749551.55,483891.73,4.24,1.69,0.20,0.40,0.12,4.36,300.00,NaN,749551.55,197299.54,0.00,0.00,0.00,0.00
CCCM-R m2,6,6,50,5/1/2019 12:53:13 PM,182881.66,406740.02,287360.40,3.12,1.66,0.00,0.00,0.02,0.14,300.00,NaN,406740.02,57794.71,0.00,0.00,0.00,0.00
CCCM-Min m2,6,6,50,5/1/2019 12:53:13 PM,182881.66,423312.20,283925.25,3.30,1.55,0.02,0.14,0.02,0.60,300.00,NaN,423312.20,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,6,6,50,5/1/2019 12:53:13 PM,182881.66,262080.23,204483.87,2.40,0.98,0.00,0.00,0.02,0.94,300.00,NaN,262080.23,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,6,6,50,5/1/2019 12:53:13 PM,182881.66,249655.13,189715.68,2.24,0.74,0.02,0.14,0.04,1.39,300.00,NaN,249655.13,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,6,6,50,5/1/2019 12:53:13 PM,182881.66,208749.21,126821.66,2.14,0.63,0.00,0.00,0.00,0.00,300.00,NaN,208749.21,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,6,6,50,5/1/2019 12:53:13 PM,182881.66,221738.80,139486.61,2.18,0.65,0.00,0.00,0.00,0.00,300.00,NaN,221738.80,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,6,6,50,5/1/2019 12:53:13 PM,182881.66,182881.66,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,182881.66,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,6,6,50,5/1/2019 12:53:13 PM,182881.66,199924.30,85900.85,2.22,0.99,0.00,0.00,0.00,0.00,300.00,NaN,199924.30,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,6,6,50,5/1/2019 12:53:13 PM,182881.66,182881.66,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,182881.66,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,6,6,50,5/1/2019 12:53:13 PM,182881.66,182881.66,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,182881.66,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,6,6,50,5/1/2019 12:53:13 PM,182881.66,182881.66,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,182881.66,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,6,6,50,5/1/2019 12:53:14 PM,182881.66,182881.66,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,182881.66,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,6,6,50,5/1/2019 12:53:14 PM,182881.66,182881.66,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,182881.66,NaN,0.00,0.00,0.00,0.00
Raw Model,1,189200.080300814,1400.989,5/1/2019 12:53:14 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,6,6,50,5/1/2019 12:53:14 PM,189200.08,1353301.75,777543.02,3.86,1.23,1.56,0.96,0.10,2.64,300.00,NaN,1353301.75,NaN,0.00,0.00,0.00,0.00
CLUSTER,6,6,50,5/1/2019 12:53:14 PM,189200.08,565600.70,375617.98,3.98,1.79,0.68,0.71,0.04,1.35,300.00,NaN,565600.70,NaN,0.00,0.00,0.00,0.00
MaxSumK,6,6,50,5/1/2019 12:53:14 PM,419002.84,590865.05,298690.42,4.20,1.57,0.08,0.27,0.00,0.00,300.00,NaN,590865.05,NaN,0.00,0.00,0.00,0.00
MaxiMinK,6,6,50,5/1/2019 12:53:14 PM,189200.08,189200.08,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,189200.08,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,6,6,50,5/1/2019 12:53:14 PM,189200.08,664039.90,420889.33,4.82,1.90,0.06,0.24,0.06,1.06,300.00,NaN,664039.90,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,6,6,50,5/1/2019 12:53:14 PM,189200.08,669938.05,554373.71,4.96,1.79,0.08,0.27,0.18,4.23,300.00,NaN,669938.05,387931.50,0.00,0.00,0.00,0.00
CCCM-R m2,6,6,50,5/1/2019 12:53:14 PM,189200.08,400053.87,302082.65,3.64,1.81,0.00,0.00,0.00,0.00,300.00,NaN,400053.87,43417.22,0.00,0.00,0.00,0.00
CCCM-Min m2,6,6,50,5/1/2019 12:53:14 PM,189200.08,403316.82,260437.15,3.62,1.68,0.02,0.14,0.02,0.77,300.00,NaN,403316.82,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,6,6,50,5/1/2019 12:53:14 PM,189200.08,256432.07,172431.79,2.50,1.08,0.00,0.00,0.00,0.00,300.00,NaN,256432.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,6,6,50,5/1/2019 12:53:14 PM,189200.08,242699.13,168245.28,2.22,0.67,0.04,0.20,0.00,0.00,300.00,NaN,242699.13,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,6,6,50,5/1/2019 12:53:14 PM,189200.08,203100.61,97303.74,2.08,0.56,0.00,0.00,0.00,0.00,300.00,NaN,203100.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,6,6,50,5/1/2019 12:53:15 PM,189200.08,226124.49,116626.22,2.28,0.96,0.00,0.00,0.00,0.00,300.00,NaN,226124.49,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,6,6,50,5/1/2019 12:53:15 PM,189200.08,193795.92,32170.87,2.08,0.56,0.00,0.00,0.00,0.00,300.00,NaN,193795.92,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,6,6,50,5/1/2019 12:53:15 PM,189200.08,189200.08,0.01,2.02,0.14,0.00,0.00,0.00,0.00,300.00,NaN,189200.08,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,6,6,50,5/1/2019 12:53:15 PM,189200.08,189200.08,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,189200.08,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,6,6,50,5/1/2019 12:53:15 PM,189200.08,189200.08,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,189200.08,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,6,6,50,5/1/2019 12:53:15 PM,189200.08,189200.08,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,189200.08,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,6,6,50,5/1/2019 12:53:15 PM,189200.08,193811.38,32279.13,2.02,0.14,0.00,0.00,0.00,0.00,300.00,NaN,193811.38,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,6,6,50,5/1/2019 12:53:15 PM,189200.08,189200.08,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,189200.08,NaN,0.00,0.00,0.00,0.00
Raw Model,1,184411.317242986,1418.0027,5/1/2019 12:53:15 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,6,6,50,5/1/2019 12:53:15 PM,184411.32,1304886.64,564670.49,3.92,1.49,1.38,0.98,0.12,3.45,300.00,NaN,1304886.64,NaN,0.00,0.00,0.00,0.00
CLUSTER,6,6,50,5/1/2019 12:53:15 PM,184411.32,756162.49,409537.20,3.68,1.49,0.56,0.54,0.10,3.00,300.00,NaN,756162.49,NaN,0.00,0.00,0.00,0.00
MaxSumK,6,6,50,5/1/2019 12:53:15 PM,184411.32,600057.80,159768.12,3.64,1.21,0.02,0.14,0.00,0.00,300.00,NaN,600057.80,NaN,0.00,0.00,0.00,0.00
MaxiMinK,6,6,50,5/1/2019 12:53:15 PM,184411.32,184411.32,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,184411.32,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,6,6,50,5/1/2019 12:53:15 PM,184411.32,722759.35,337645.82,4.50,1.45,0.08,0.27,0.12,3.84,300.00,NaN,722759.35,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,6,6,50,5/1/2019 12:53:16 PM,184411.32,805026.17,398129.89,4.68,1.80,0.12,0.32,0.08,2.05,300.00,NaN,805026.17,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,6,6,50,5/1/2019 12:53:16 PM,184411.32,474004.98,327597.52,3.34,1.64,0.02,0.14,0.06,1.62,300.00,NaN,474004.98,106947.44,0.00,0.00,0.00,0.00
CCCM-Min m2,6,6,50,5/1/2019 12:53:16 PM,184411.32,383690.42,270260.49,3.26,1.57,0.04,0.20,0.02,0.66,300.00,NaN,383690.42,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,6,6,50,5/1/2019 12:53:16 PM,184411.32,248720.85,195314.91,2.20,0.53,0.02,0.14,0.00,0.00,300.00,NaN,248720.85,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,6,6,50,5/1/2019 12:53:16 PM,184411.32,285876.68,218820.06,2.52,1.19,0.00,0.00,0.04,1.50,300.00,NaN,285876.68,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,6,6,50,5/1/2019 12:53:16 PM,184411.32,218430.22,136732.87,2.14,0.63,0.00,0.00,0.00,0.00,300.00,NaN,218430.22,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,6,6,50,5/1/2019 12:53:16 PM,184411.32,202503.24,88631.98,2.08,0.34,0.00,0.00,0.00,0.00,300.00,NaN,202503.24,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,6,6,50,5/1/2019 12:53:16 PM,184411.32,184411.32,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,184411.32,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,6,6,50,5/1/2019 12:53:16 PM,184411.32,196262.71,82959.76,2.02,0.14,0.02,0.14,0.00,0.00,300.00,NaN,196262.71,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,6,6,50,5/1/2019 12:53:16 PM,184411.32,197774.49,93542.24,2.04,0.28,0.00,0.00,0.00,0.00,300.00,NaN,197774.49,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,6,6,50,5/1/2019 12:53:16 PM,184411.32,184411.32,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,184411.32,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,6,6,50,5/1/2019 12:53:16 PM,184411.32,184411.32,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,184411.32,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,6,6,50,5/1/2019 12:53:16 PM,184411.32,184411.32,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,184411.32,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,6,6,50,5/1/2019 12:53:16 PM,184411.32,184411.32,0.01,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,184411.32,NaN,0.00,0.00,0.00,0.00
Raw Model,1,186444.524242977,1404.9918,5/1/2019 12:53:16 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,6,6,50,5/1/2019 12:53:16 PM,564534.45,1554449.77,550550.15,3.72,1.25,2.14,1.02,0.06,1.43,300.00,NaN,1554449.77,NaN,0.00,0.00,0.00,0.00
CLUSTER,6,6,50,5/1/2019 12:53:17 PM,186444.52,569690.13,295713.81,3.70,1.04,0.56,0.61,0.06,1.45,300.00,NaN,569690.13,NaN,0.00,0.00,0.00,0.00
MaxSumK,6,6,50,5/1/2019 12:53:17 PM,186444.52,294202.08,191798.51,3.34,1.88,0.00,0.00,0.06,1.80,300.00,NaN,294202.08,NaN,0.00,0.00,0.00,0.00
MaxiMinK,6,6,50,5/1/2019 12:53:17 PM,186444.52,186444.52,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,186444.52,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,6,6,50,5/1/2019 12:53:17 PM,186444.52,659243.38,380549.01,4.52,1.75,0.06,0.24,0.16,3.98,300.00,NaN,659243.38,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,6,6,50,5/1/2019 12:53:17 PM,186444.52,659650.23,287661.16,4.30,1.64,0.16,0.37,0.06,2.54,300.00,NaN,659650.23,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,6,6,50,5/1/2019 12:53:17 PM,186444.52,392918.73,250838.02,3.30,1.35,0.02,0.14,0.00,0.00,300.00,NaN,392918.73,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,6,6,50,5/1/2019 12:53:17 PM,186444.52,326084.46,227051.92,2.94,1.17,0.00,0.00,0.02,0.47,300.00,NaN,326084.46,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,6,6,50,5/1/2019 12:53:17 PM,186444.52,227455.71,123807.75,2.30,0.88,0.00,0.00,0.00,0.00,300.00,NaN,227455.71,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,6,6,50,5/1/2019 12:53:17 PM,186444.52,248514.92,154735.94,2.40,0.96,0.02,0.14,0.00,0.00,300.00,NaN,248514.92,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,6,6,50,5/1/2019 12:53:17 PM,186444.52,196023.54,67053.14,2.04,0.28,0.00,0.00,0.00,0.00,300.00,NaN,196023.54,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,6,6,50,5/1/2019 12:53:17 PM,186444.52,203309.38,83137.56,2.20,0.80,0.00,0.00,0.00,0.00,300.00,NaN,203309.38,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,6,6,50,5/1/2019 12:53:17 PM,186444.52,195800.81,65494.00,2.04,0.28,0.00,0.00,0.00,0.00,300.00,NaN,195800.81,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,6,6,50,5/1/2019 12:53:17 PM,186444.52,195332.26,62214.16,2.06,0.31,0.00,0.00,0.00,0.00,300.00,NaN,195332.26,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,6,6,50,5/1/2019 12:53:17 PM,186444.52,186444.52,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,186444.52,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,6,6,50,5/1/2019 12:53:18 PM,186444.52,186444.52,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,186444.52,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,6,6,50,5/1/2019 12:53:18 PM,186444.52,186444.52,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,186444.52,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,6,6,50,5/1/2019 12:53:18 PM,186444.52,186444.52,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,186444.52,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,6,6,50,5/1/2019 12:53:18 PM,186444.52,186444.52,NaN,2.00,0.00,0.00,0.00,0.00,0.00,300.00,NaN,186444.52,NaN,0.00,0.00,0.00,0.00
Raw Model,1,181482.411851514,1359.9612,5/1/2019 12:53:18 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,6,6,50,5/1/2019 12:53:18 PM,538506.59,1383145.87,493353.83,3.96,1.72,1.80,0.80,0.08,2.29,300.00,NaN,1383145.87,NaN,0.00,0.00,0.00,0.00
CLUSTER,6,6,50,5/1/2019 12:53:18 PM,181482.41,678201.53,334593.06,3.82,1.74,0.72,0.66,0.12,3.75,300.00,NaN,678201.53,NaN,0.00,0.00,0.00,0.00
