Multiplier,0,,Dimensions,21,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,68978.5602181131,8.0057,5/1/2019 2:43:38 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
MaxSumK,11,11,50,5/1/2019 2:50:23 PM,374572.86,830873.91,184670.12,3.28,0.94,0.02,0.14,0.00,0.00,550.00,NaN,830873.91,NaN,0.00,0.00,0.00,0.00
MaxiMinK,11,11,50,5/1/2019 2:50:24 PM,374572.86,374572.86,0.01,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,374572.86,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,11,11,50,5/1/2019 2:50:24 PM,902342.81,1692016.52,581632.96,5.46,1.87,0.36,0.59,0.34,9.86,550.00,NaN,1692016.52,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,11,11,50,5/1/2019 2:50:25 PM,374572.86,1717402.76,561572.48,5.12,1.38,0.28,0.53,0.28,8.37,550.00,NaN,1717402.76,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,11,11,50,5/1/2019 2:50:25 PM,374572.86,915347.60,455221.95,3.74,1.32,0.12,0.38,0.04,1.57,550.00,NaN,915347.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,11,11,50,5/1/2019 2:50:25 PM,374572.86,872345.56,412604.18,4.24,2.00,0.04,0.20,0.02,0.82,550.00,NaN,872345.56,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,11,11,50,5/1/2019 2:50:26 PM,374572.86,561340.61,301788.39,2.84,1.45,0.00,0.00,0.00,0.00,550.00,NaN,561340.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,11,11,50,5/1/2019 2:50:26 PM,374572.86,589570.64,302524.04,2.82,1.45,0.00,0.00,0.00,0.00,550.00,NaN,589570.64,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,11,11,50,5/1/2019 2:50:26 PM,374572.86,459938.32,213462.53,2.42,1.27,0.02,0.14,0.00,0.00,550.00,NaN,459938.32,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,11,11,50,5/1/2019 2:50:26 PM,374572.86,423535.22,167667.31,2.34,0.89,0.00,0.00,0.00,0.00,550.00,NaN,423535.22,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,11,11,50,5/1/2019 2:50:27 PM,374572.86,410319.56,142891.80,2.10,0.41,0.00,0.00,0.00,0.00,550.00,NaN,410319.56,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,11,11,50,5/1/2019 2:50:27 PM,374572.86,423707.52,204657.56,2.18,0.79,0.00,0.00,0.02,0.79,550.00,NaN,423707.52,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,11,11,50,5/1/2019 2:50:27 PM,374572.86,385128.50,73889.47,2.02,0.14,0.00,0.00,0.00,0.00,550.00,NaN,385128.50,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,11,11,50,5/1/2019 2:50:27 PM,374572.86,385132.20,73915.41,2.02,0.14,0.00,0.00,0.00,0.00,550.00,NaN,385132.20,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,11,11,50,5/1/2019 2:50:28 PM,374572.86,374572.86,0.01,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,374572.86,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,11,11,50,5/1/2019 2:50:28 PM,374572.86,374572.86,0.01,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,374572.86,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,11,11,50,5/1/2019 2:50:28 PM,374572.86,374572.86,0.01,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,374572.86,NaN,0.00,0.00,0.00,0.00
Raw Model,1,380190.354206159,5935.7313,5/1/2019 2:50:28 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,11,11,50,5/1/2019 2:50:29 PM,821995.97,2667777.87,762223.66,4.62,1.43,2.60,1.23,0.40,11.53,550.00,NaN,2667777.87,NaN,0.00,0.00,0.00,0.00
CLUSTER,11,11,50,5/1/2019 2:50:29 PM,380190.35,1968429.92,592940.31,4.38,1.64,1.88,1.03,0.30,8.67,550.00,NaN,1968429.92,NaN,0.00,0.00,0.00,0.00
MaxSumK,11,11,50,5/1/2019 2:50:30 PM,889238.57,1233879.23,261125.11,4.42,1.76,0.00,0.00,0.02,0.69,550.00,NaN,1233879.23,NaN,0.00,0.00,0.00,0.00
MaxiMinK,11,11,50,5/1/2019 2:50:30 PM,380190.35,380190.35,NaN,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,380190.35,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,11,11,50,5/1/2019 2:50:30 PM,380190.35,1660730.43,582171.39,4.86,1.28,0.36,0.59,0.24,6.26,550.00,NaN,1660730.43,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,11,11,50,5/1/2019 2:50:31 PM,380190.35,1694460.62,644539.33,4.96,1.55,0.30,0.50,0.30,9.93,550.00,NaN,1694460.62,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,11,11,50,5/1/2019 2:50:31 PM,380190.35,939437.65,381896.22,4.60,1.99,0.02,0.14,0.06,1.80,550.00,NaN,939437.65,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,11,11,50,5/1/2019 2:50:31 PM,380190.35,970949.92,458207.39,4.04,1.73,0.04,0.20,0.02,0.76,550.00,NaN,970949.92,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,11,11,50,5/1/2019 2:50:32 PM,380190.35,489098.97,255977.30,2.70,1.71,0.02,0.14,0.00,0.00,550.00,NaN,489098.97,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,11,11,50,5/1/2019 2:50:32 PM,380190.35,608067.54,293352.32,3.38,1.99,0.00,0.00,0.02,0.49,550.00,NaN,608067.54,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,11,11,50,5/1/2019 2:50:32 PM,380190.35,424347.68,191718.57,2.26,0.93,0.00,0.00,0.02,0.14,550.00,NaN,424347.68,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,11,11,50,5/1/2019 2:50:32 PM,380190.35,443195.66,156399.33,2.44,1.28,0.00,0.00,0.00,0.00,550.00,NaN,443195.66,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,11,11,50,5/1/2019 2:50:32 PM,380190.35,399126.95,93009.44,2.10,0.50,0.00,0.00,0.00,0.00,550.00,NaN,399126.95,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,11,11,50,5/1/2019 2:50:33 PM,380190.35,419477.41,157529.74,2.14,0.53,0.00,0.00,0.00,0.00,550.00,NaN,419477.41,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,11,11,50,5/1/2019 2:50:33 PM,380190.35,391505.58,79206.61,2.08,0.56,0.00,0.00,0.00,0.00,550.00,NaN,391505.58,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,11,11,50,5/1/2019 2:50:33 PM,380190.35,380190.35,NaN,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,380190.35,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,11,11,50,5/1/2019 2:50:33 PM,380190.35,380190.35,NaN,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,380190.35,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,11,11,50,5/1/2019 2:50:34 PM,380190.35,389007.17,61717.72,2.06,0.42,0.00,0.00,0.00,0.00,550.00,NaN,389007.17,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,11,11,50,5/1/2019 2:50:34 PM,380190.35,380190.35,NaN,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,380190.35,NaN,0.00,0.00,0.00,0.00
Raw Model,1,379010.025647197,5846.6901,5/1/2019 2:50:34 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,11,11,50,5/1/2019 2:50:34 PM,1236093.10,3156146.87,1043948.70,4.60,1.56,3.76,1.32,0.14,3.34,550.00,NaN,3156146.87,NaN,0.00,0.00,0.00,0.00
CLUSTER,11,11,50,5/1/2019 2:50:35 PM,866465.16,1652351.62,524961.12,4.18,1.32,1.44,0.80,0.30,8.88,550.00,NaN,1652351.62,NaN,0.00,0.00,0.00,0.00
MaxSumK,11,11,50,5/1/2019 2:50:36 PM,819389.16,1317723.06,154083.30,8.20,1.79,0.06,0.24,0.00,0.00,550.00,NaN,1317723.06,NaN,0.00,0.00,0.00,0.00
MaxiMinK,11,11,50,5/1/2019 2:50:36 PM,379010.03,379010.03,0.01,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,379010.03,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,11,11,50,5/1/2019 2:50:37 PM,819573.03,1761781.44,487132.18,5.26,1.52,0.26,0.48,0.26,9.44,550.00,NaN,1761781.44,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,11,11,50,5/1/2019 2:50:37 PM,790371.47,1515880.03,565601.59,4.82,1.61,0.26,0.44,0.14,3.99,550.00,NaN,1515880.03,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,11,11,50,5/1/2019 2:50:37 PM,379010.03,898804.71,390179.72,3.90,1.30,0.06,0.24,0.04,1.11,550.00,NaN,898804.71,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,11,11,50,5/1/2019 2:50:38 PM,379010.03,813838.65,414171.10,3.90,1.79,0.02,0.14,0.00,0.00,550.00,NaN,813838.65,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,11,11,50,5/1/2019 2:50:38 PM,379010.03,589317.57,289759.71,3.04,1.47,0.00,0.00,0.00,0.00,550.00,NaN,589317.57,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,11,11,50,5/1/2019 2:50:38 PM,379010.03,607613.78,306736.49,3.08,1.67,0.02,0.14,0.00,0.00,550.00,NaN,607613.78,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,11,11,50,5/1/2019 2:50:38 PM,379010.03,417184.90,132420.83,2.22,0.78,0.00,0.00,0.00,0.00,550.00,NaN,417184.90,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,11,11,50,5/1/2019 2:50:39 PM,379010.03,488353.72,209054.55,2.48,1.02,0.00,0.00,0.02,0.80,550.00,NaN,488353.72,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,11,11,50,5/1/2019 2:50:39 PM,379010.03,413981.51,118903.22,2.22,0.86,0.00,0.00,0.02,0.87,550.00,NaN,413981.51,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,11,11,50,5/1/2019 2:50:39 PM,379010.03,388707.71,67883.82,2.08,0.44,0.00,0.00,0.00,0.00,550.00,NaN,388707.71,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,11,11,50,5/1/2019 2:50:39 PM,379010.03,400244.55,104428.24,2.04,0.20,0.00,0.00,0.02,0.99,550.00,NaN,400244.55,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,11,11,50,5/1/2019 2:50:39 PM,379010.03,387253.66,57705.44,2.02,0.14,0.00,0.00,0.00,0.00,550.00,NaN,387253.66,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,11,11,50,5/1/2019 2:50:40 PM,379010.03,379010.03,0.00,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,379010.03,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,11,11,50,5/1/2019 2:50:40 PM,379010.03,379010.03,0.01,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,379010.03,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,11,11,50,5/1/2019 2:50:40 PM,379010.03,379010.03,0.01,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,379010.03,NaN,0.00,0.00,0.00,0.00
Raw Model,1,373639.797545315,6198.3789,5/1/2019 2:50:40 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,11,11,50,5/1/2019 2:50:40 PM,980815.48,2633683.44,862681.30,4.28,1.41,2.66,1.18,0.08,2.65,550.00,NaN,2633683.44,NaN,0.00,0.00,0.00,0.00
CLUSTER,11,11,50,5/1/2019 2:50:41 PM,373639.80,1535157.16,612025.10,4.12,1.56,1.40,0.85,0.08,1.90,550.00,NaN,1535157.16,NaN,0.00,0.00,0.00,0.00
MaxSumK,11,11,50,5/1/2019 2:50:42 PM,862086.51,1301504.64,242412.69,4.52,0.85,0.04,0.20,0.06,1.88,550.00,NaN,1301504.64,NaN,0.00,0.00,0.00,0.00
MaxiMinK,11,11,50,5/1/2019 2:50:42 PM,373639.80,373639.80,NaN,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,373639.80,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,11,11,50,5/1/2019 2:50:43 PM,373639.80,1462503.87,553740.47,5.34,1.70,0.30,0.50,0.24,8.17,550.00,NaN,1462503.87,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,11,11,50,5/1/2019 2:50:43 PM,373639.80,1520351.76,568785.48,4.94,1.92,0.34,0.51,0.28,5.81,550.00,NaN,1520351.76,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,11,11,50,5/1/2019 2:50:44 PM,373639.80,968795.40,398626.95,4.48,1.79,0.06,0.24,0.02,0.69,550.00,NaN,968795.40,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,11,11,50,5/1/2019 2:50:44 PM,373639.80,868461.75,402039.57,3.72,1.33,0.14,0.35,0.06,1.54,550.00,NaN,868461.75,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,11,11,50,5/1/2019 2:50:44 PM,373639.80,571295.19,279780.57,2.98,1.64,0.02,0.14,0.04,0.71,550.00,NaN,571295.19,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,11,11,50,5/1/2019 2:50:45 PM,373639.80,613428.19,308095.94,3.00,1.47,0.00,0.00,0.00,0.00,550.00,NaN,613428.19,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,11,11,50,5/1/2019 2:50:45 PM,373639.80,430372.82,171989.32,2.24,0.68,0.00,0.00,0.00,0.00,550.00,NaN,430372.82,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,11,11,50,5/1/2019 2:50:45 PM,373639.80,421737.37,165105.20,2.12,0.38,0.00,0.00,0.00,0.00,550.00,NaN,421737.37,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,11,11,50,5/1/2019 2:50:45 PM,373639.80,382945.51,65140.02,2.06,0.42,0.00,0.00,0.00,0.00,550.00,NaN,382945.51,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,11,11,50,5/1/2019 2:50:46 PM,373639.80,408939.44,142126.08,2.22,0.92,0.00,0.00,0.02,0.14,550.00,NaN,408939.44,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,11,11,50,5/1/2019 2:50:46 PM,373639.80,373639.80,NaN,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,373639.80,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,11,11,50,5/1/2019 2:50:46 PM,373639.80,373639.80,NaN,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,373639.80,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,11,11,50,5/1/2019 2:50:46 PM,373639.80,373639.80,NaN,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,373639.80,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,11,11,50,5/1/2019 2:50:46 PM,373639.80,373639.80,NaN,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,373639.80,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,11,11,50,5/1/2019 2:50:47 PM,373639.80,373639.80,NaN,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,373639.80,NaN,0.00,0.00,0.00,0.00
Raw Model,1,371490.892775572,6605.432,5/1/2019 2:50:47 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,11,11,50,5/1/2019 2:50:47 PM,842762.93,2283412.51,732817.10,4.60,1.69,2.42,1.36,0.18,5.40,550.00,NaN,2283412.51,NaN,0.00,0.00,0.00,0.00
CLUSTER,11,11,50,5/1/2019 2:50:47 PM,720948.98,1665717.83,563378.36,4.20,1.26,1.62,1.04,0.20,6.13,550.00,NaN,1665717.83,NaN,0.00,0.00,0.00,0.00
MaxSumK,11,11,50,5/1/2019 2:50:48 PM,720703.29,723143.36,8391.64,4.72,1.51,0.02,0.14,0.00,0.00,550.00,NaN,723143.36,NaN,0.00,0.00,0.00,0.00
MaxiMinK,11,11,50,5/1/2019 2:50:49 PM,371490.89,371490.89,NaN,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,371490.89,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,11,11,50,5/1/2019 2:50:49 PM,755423.84,1459139.87,448896.25,5.70,1.54,0.28,0.45,0.22,5.99,550.00,NaN,1459139.87,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,11,11,50,5/1/2019 2:50:50 PM,371490.89,1647141.29,578351.72,4.72,1.13,0.34,0.51,0.30,8.06,550.00,NaN,1647141.29,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,11,11,50,5/1/2019 2:50:50 PM,371490.89,971186.11,441422.31,4.26,1.55,0.02,0.14,0.02,0.42,550.00,NaN,971186.11,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,11,11,50,5/1/2019 2:50:50 PM,371490.89,992916.00,399482.50,4.58,1.54,0.06,0.24,0.18,5.98,550.00,NaN,992916.00,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,11,11,50,5/1/2019 2:50:51 PM,371490.89,619028.29,310723.20,3.24,1.62,0.02,0.14,0.00,0.00,550.00,NaN,619028.29,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,11,11,50,5/1/2019 2:50:51 PM,371490.89,615942.81,322329.62,3.16,1.54,0.00,0.00,0.02,0.88,550.00,NaN,615942.81,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,11,11,50,5/1/2019 2:50:51 PM,371490.89,454538.65,196829.78,2.28,0.75,0.00,0.00,0.00,0.00,550.00,NaN,454538.65,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,11,11,50,5/1/2019 2:50:51 PM,371490.89,391343.70,101580.55,2.28,0.96,0.00,0.00,0.00,0.00,550.00,NaN,391343.70,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,11,11,50,5/1/2019 2:50:51 PM,371490.89,388587.67,84207.07,2.18,0.89,0.00,0.00,0.00,0.00,550.00,NaN,388587.67,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,11,11,50,5/1/2019 2:50:52 PM,371490.89,388580.31,84175.22,2.18,0.89,0.00,0.00,0.00,0.00,550.00,NaN,388580.31,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,11,11,50,5/1/2019 2:50:52 PM,371490.89,371490.89,NaN,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,371490.89,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,11,11,50,5/1/2019 2:50:52 PM,371490.89,371490.89,0.01,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,371490.89,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,11,11,50,5/1/2019 2:50:52 PM,371490.89,371490.89,NaN,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,371490.89,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,11,11,50,5/1/2019 2:50:53 PM,371490.89,371490.89,NaN,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,371490.89,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,11,11,50,5/1/2019 2:50:53 PM,371490.89,371490.89,NaN,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,371490.89,NaN,0.00,0.00,0.00,0.00
Raw Model,1,375624.260681523,6368.7533,5/1/2019 2:50:53 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,11,11,50,5/1/2019 2:50:54 PM,375624.26,2648267.21,884210.86,4.72,1.69,3.48,1.57,0.10,3.20,550.00,NaN,2648267.21,NaN,0.00,0.00,0.00,0.00
CLUSTER,11,11,50,5/1/2019 2:50:54 PM,730215.51,1498932.12,475192.57,4.82,2.15,1.66,0.93,0.20,6.54,550.00,NaN,1498932.12,NaN,0.00,0.00,0.00,0.00
MaxSumK,11,11,50,5/1/2019 2:50:55 PM,375624.26,694006.94,238692.55,4.20,0.77,0.02,0.14,0.20,6.94,550.00,NaN,694006.94,NaN,0.00,0.00,0.00,0.00
MaxiMinK,11,11,50,5/1/2019 2:50:55 PM,375624.26,375624.26,0.01,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,375624.26,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,11,11,50,5/1/2019 2:50:56 PM,375624.26,1450915.05,462786.06,5.12,1.48,0.28,0.49,0.18,4.36,550.00,NaN,1450915.05,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,11,11,50,5/1/2019 2:50:56 PM,375624.26,1369354.04,555111.73,5.22,1.78,0.14,0.35,0.30,7.74,550.00,NaN,1369354.04,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,11,11,50,5/1/2019 2:50:57 PM,375624.26,793998.09,340816.44,4.52,1.79,0.06,0.24,0.08,2.07,550.00,NaN,793998.09,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,11,11,50,5/1/2019 2:50:57 PM,375624.26,660869.35,290319.10,3.64,1.37,0.00,0.00,0.02,0.86,550.00,NaN,660869.35,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,11,11,50,5/1/2019 2:50:57 PM,375624.26,559199.82,290499.72,3.08,1.61,0.00,0.00,0.00,0.00,550.00,NaN,559199.82,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,11,11,50,5/1/2019 2:50:58 PM,375624.26,527930.20,198625.10,3.08,1.59,0.00,0.00,0.02,0.20,550.00,NaN,527930.20,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,11,11,50,5/1/2019 2:50:58 PM,375624.26,401205.34,103188.99,2.22,0.90,0.00,0.00,0.00,0.00,550.00,NaN,401205.34,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,11,11,50,5/1/2019 2:50:58 PM,375624.26,425787.82,137974.40,2.32,1.05,0.00,0.00,0.00,0.00,550.00,NaN,425787.82,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,11,11,50,5/1/2019 2:50:59 PM,375624.26,375624.26,0.01,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,375624.26,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,11,11,50,5/1/2019 2:50:59 PM,375624.26,401797.48,105392.87,2.12,0.52,0.00,0.00,0.02,0.40,550.00,NaN,401797.48,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,11,11,50,5/1/2019 2:50:59 PM,375624.26,375624.26,0.01,2.02,0.14,0.00,0.00,0.00,0.00,550.00,NaN,375624.26,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,11,11,50,5/1/2019 2:50:59 PM,375624.26,375624.26,0.01,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,375624.26,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,11,11,50,5/1/2019 2:51:00 PM,375624.26,382728.62,49730.54,2.08,0.56,0.00,0.00,0.00,0.00,550.00,NaN,382728.62,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,11,11,50,5/1/2019 2:51:00 PM,375624.26,375624.26,0.01,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,375624.26,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,11,11,50,5/1/2019 2:51:00 PM,375624.26,375624.26,0.01,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,375624.26,NaN,0.00,0.00,0.00,0.00
Raw Model,1,375037.308717499,7153.0533,5/1/2019 2:51:00 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,11,11,50,5/1/2019 2:51:01 PM,1477765.04,2697415.05,671134.08,4.42,1.46,2.58,0.98,0.22,7.00,550.00,NaN,2697415.05,NaN,0.00,0.00,0.00,0.00
CLUSTER,11,11,50,5/1/2019 2:51:01 PM,375037.31,1825088.95,683625.85,4.22,1.81,1.74,1.00,0.20,5.81,550.00,NaN,1825088.95,NaN,0.00,0.00,0.00,0.00
MaxSumK,11,11,50,5/1/2019 2:51:02 PM,755003.19,1177323.96,354770.46,5.02,1.33,0.00,0.00,0.00,0.00,550.00,NaN,1177323.96,NaN,0.00,0.00,0.00,0.00
MaxiMinK,11,11,50,5/1/2019 2:51:02 PM,375037.31,375037.31,0.01,2.00,0.00,0.00,0.00,0.00,0.00,550.00,NaN,375037.31,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,11,11,50,5/1/2019 2:51:03 PM,375037.31,1748649.32,643187.81,4.86,1.33,0.44,0.64,0.28,7.48,550.00,NaN,1748649.32,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,11,11,50,5/1/2019 2:51:03 PM,755150.27,1640715.71,511122.78,4.88,1.52,0.40,0.53,0.18,4.80,550.00,NaN,1640715.71,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,11,11,50,5/1/2019 2:51:04 PM,375037.31,853571.48,461706.80,4.10,2.16,0.04,0.20,0.08,2.62,550.00,NaN,853571.48,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,11,11,50,5/1/2019 2:51:04 PM,375037.31,964239.21,480741.51,3.98,1.52,0.00,0.00,0.10,3.36,550.00,NaN,964239.21,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,11,11,50,5/1/2019 2:51:04 PM,375037.31,561880.58,312197.71,2.72,1.34,0.00,0.00,0.02,0.35,550.00,NaN,561880.58,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,11,11,50,5/1/2019 2:51:04 PM,375037.31,602555.19,302986.39,2.98,1.33,0.02,0.14,0.06,2.19,550.00,NaN,602555.19,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,11,11,50,5/1/2019 2:51:05 PM,375037.31,449870.99,204948.40,2.30,0.92,0.02,0.14,0.00,0.00,550.00,NaN,449870.99,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,11,11,50,5/1/2019 2:51:05 PM,375037.31,428328.26,162701.81,2.22,0.64,0.00,0.00,0.02,0.86,550.00,NaN,428328.26,NaN,0.00,0.00,0.00,0.00
