Multiplier,0,,Dimensions,25,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,81733.6917770228,7.5055,5/1/2019 8:43:33 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
CCCM-Min m2,13,13,50,5/1/2019 8:57:16 PM,533345.86,1423208.94,612716.82,4.44,1.58,0.08,0.27,0.06,1.59,650.00,NaN,1423208.94,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,13,13,50,5/1/2019 8:57:16 PM,533345.86,802921.17,397522.93,2.88,1.26,0.00,0.00,0.04,1.05,650.00,NaN,802921.17,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,13,13,50,5/1/2019 8:57:16 PM,533345.86,827381.34,439376.18,3.24,2.00,0.04,0.20,0.00,0.00,650.00,NaN,827381.34,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,13,13,50,5/1/2019 8:57:17 PM,533345.86,643154.83,255901.05,2.42,1.17,0.02,0.14,0.00,0.00,650.00,NaN,643154.83,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,13,13,50,5/1/2019 8:57:17 PM,533345.86,640329.22,246533.55,2.36,0.95,0.00,0.00,0.00,0.00,650.00,NaN,640329.22,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,13,13,50,5/1/2019 8:57:17 PM,533345.86,548348.04,105015.23,2.04,0.28,0.00,0.00,0.00,0.00,650.00,NaN,548348.04,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,13,13,50,5/1/2019 8:57:18 PM,533345.86,561230.35,136865.43,2.10,0.41,0.00,0.00,0.00,0.00,650.00,NaN,561230.35,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,13,13,50,5/1/2019 8:57:18 PM,533345.86,533345.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,533345.86,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,13,13,50,5/1/2019 8:57:18 PM,533345.86,547070.41,96071.80,2.02,0.14,0.00,0.00,0.00,0.00,650.00,NaN,547070.41,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,13,13,50,5/1/2019 8:57:19 PM,533345.86,533345.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,533345.86,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,13,13,50,5/1/2019 8:57:19 PM,533345.86,546427.97,91574.77,2.04,0.28,0.00,0.00,0.00,0.00,650.00,NaN,546427.97,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,13,13,50,5/1/2019 8:57:19 PM,533345.86,547051.66,95940.54,2.02,0.14,0.00,0.00,0.00,0.00,650.00,NaN,547051.66,NaN,0.00,0.00,0.00,0.00
Raw Model,1,530997.364307384,8554.0443,5/1/2019 8:57:19 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,13,13,50,5/1/2019 8:57:20 PM,1899295.55,3856496.08,1111800.98,4.40,1.34,3.04,1.20,0.36,9.69,650.00,NaN,3856496.08,NaN,0.00,0.00,0.00,0.00
CLUSTER,13,13,50,5/1/2019 8:57:20 PM,1202941.23,2772893.11,787990.20,4.14,1.28,2.10,0.94,0.26,6.34,650.00,NaN,2772893.11,NaN,0.00,0.00,0.00,0.00
MaxSumK,13,13,50,5/1/2019 8:57:21 PM,1756040.66,1858012.76,149213.84,4.36,0.79,0.00,0.00,0.00,0.00,650.00,NaN,1858012.76,NaN,0.00,0.00,0.00,0.00
MaxiMinK,13,13,50,5/1/2019 8:57:22 PM,530997.36,530997.36,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,530997.36,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,13,13,50,5/1/2019 8:57:23 PM,1186013.47,2245340.58,698071.45,5.54,1.53,0.22,0.46,0.36,10.11,650.00,NaN,2245340.58,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,13,13,50,5/1/2019 8:57:23 PM,1103903.18,2353321.60,695628.88,5.18,1.63,0.36,0.52,0.26,7.28,650.00,NaN,2353321.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,13,13,50,5/1/2019 8:57:24 PM,530997.36,1261717.70,623911.09,3.86,1.47,0.04,0.20,0.08,1.76,650.00,NaN,1261717.70,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,13,13,50,5/1/2019 8:57:24 PM,530997.36,1277170.73,554385.53,4.00,1.26,0.08,0.44,0.02,0.53,650.00,NaN,1277170.73,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,13,13,50,5/1/2019 8:57:24 PM,530997.36,899798.50,502536.33,2.90,1.28,0.02,0.14,0.00,0.00,650.00,NaN,899798.50,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,13,13,50,5/1/2019 8:57:25 PM,530997.36,708347.79,302254.66,2.94,1.78,0.00,0.00,0.02,0.86,650.00,NaN,708347.79,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,13,13,50,5/1/2019 8:57:25 PM,530997.36,646932.71,272066.77,2.32,0.88,0.00,0.00,0.00,0.00,650.00,NaN,646932.71,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,13,13,50,5/1/2019 8:57:25 PM,530997.36,659080.85,278980.98,2.34,0.93,0.02,0.14,0.02,0.76,650.00,NaN,659080.85,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,13,13,50,5/1/2019 8:57:25 PM,530997.36,556529.27,125119.59,2.14,0.63,0.00,0.00,0.00,0.00,650.00,NaN,556529.27,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,13,13,50,5/1/2019 8:57:26 PM,530997.36,557083.22,128854.96,2.12,0.59,0.00,0.00,0.00,0.00,650.00,NaN,557083.22,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,13,13,50,5/1/2019 8:57:26 PM,530997.36,530997.36,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,530997.36,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,13,13,50,5/1/2019 8:57:26 PM,530997.36,530997.36,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,530997.36,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,13,13,50,5/1/2019 8:57:27 PM,530997.36,530997.36,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,530997.36,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,13,13,50,5/1/2019 8:57:27 PM,530997.36,530997.36,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,530997.36,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,13,13,50,5/1/2019 8:57:27 PM,530997.36,546164.99,106173.36,2.06,0.42,0.00,0.00,0.00,0.00,650.00,NaN,546164.99,NaN,0.00,0.00,0.00,0.00
Raw Model,1,531676.807850196,8037.6767,5/1/2019 8:57:27 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,13,13,50,5/1/2019 8:57:28 PM,2320051.12,4446068.85,1053738.30,4.40,1.46,3.84,1.16,0.22,6.61,650.00,NaN,4446068.85,NaN,0.00,0.00,0.00,0.00
CLUSTER,13,13,50,5/1/2019 8:57:28 PM,895091.76,2529301.77,820916.34,4.42,1.58,1.78,1.04,0.24,8.76,650.00,NaN,2529301.77,NaN,0.00,0.00,0.00,0.00
MaxSumK,13,13,50,5/1/2019 8:57:30 PM,2184871.55,2571982.17,474363.01,6.48,1.10,0.36,0.56,0.12,4.36,650.00,NaN,2571982.17,NaN,0.00,0.00,0.00,0.00
MaxiMinK,13,13,50,5/1/2019 8:57:30 PM,531676.81,531676.81,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,531676.81,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,13,13,50,5/1/2019 8:57:31 PM,1163582.28,2610404.59,698491.49,5.62,1.66,0.38,0.56,0.36,12.05,650.00,NaN,2610404.59,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,13,13,50,5/1/2019 8:57:31 PM,894162.59,2496695.35,788702.27,5.34,1.37,0.34,0.55,0.26,9.42,650.00,NaN,2496695.35,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,13,13,50,5/1/2019 8:57:32 PM,531676.81,1305800.60,554139.50,4.12,1.45,0.08,0.27,0.08,2.61,650.00,NaN,1305800.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,13,13,50,5/1/2019 8:57:32 PM,531676.81,1438156.37,644590.74,4.22,1.63,0.04,0.20,0.06,1.34,650.00,NaN,1438156.37,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,13,13,50,5/1/2019 8:57:33 PM,531676.81,874205.36,453445.00,3.38,1.84,0.00,0.00,0.00,0.00,650.00,NaN,874205.36,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,13,13,50,5/1/2019 8:57:33 PM,531676.81,743741.24,351648.48,2.90,1.51,0.00,0.00,0.00,0.00,650.00,NaN,743741.24,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,13,13,50,5/1/2019 8:57:33 PM,531676.81,756126.42,478993.08,2.58,1.15,0.00,0.00,0.02,0.63,650.00,NaN,756126.42,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,13,13,50,5/1/2019 8:57:34 PM,531676.81,600728.82,195305.08,2.30,0.75,0.00,0.00,0.00,0.00,650.00,NaN,600728.82,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,13,13,50,5/1/2019 8:57:34 PM,531676.81,555606.19,126294.87,2.14,0.85,0.00,0.00,0.00,0.00,650.00,NaN,555606.19,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,13,13,50,5/1/2019 8:57:34 PM,531676.81,564727.09,161918.92,2.06,0.31,0.00,0.00,0.00,0.00,650.00,NaN,564727.09,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,13,13,50,5/1/2019 8:57:34 PM,531676.81,531676.81,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,531676.81,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,13,13,50,5/1/2019 8:57:35 PM,531676.81,531676.81,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,531676.81,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,13,13,50,5/1/2019 8:57:35 PM,531676.81,531676.81,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,531676.81,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,13,13,50,5/1/2019 8:57:36 PM,531676.81,531676.81,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,531676.81,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,13,13,50,5/1/2019 8:57:36 PM,531676.81,531676.81,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,531676.81,NaN,0.00,0.00,0.00,0.00
Raw Model,1,536369.856508868,8504.0223,5/1/2019 8:57:36 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,13,13,50,5/1/2019 8:57:36 PM,1906101.51,4311311.20,1348470.83,4.70,1.54,3.46,1.56,0.24,6.70,650.00,NaN,4311311.20,NaN,0.00,0.00,0.00,0.00
CLUSTER,13,13,50,5/1/2019 8:57:37 PM,1039725.66,2754481.61,816461.72,3.98,1.41,2.12,0.97,0.16,5.10,650.00,NaN,2754481.61,NaN,0.00,0.00,0.00,0.00
MaxSumK,13,13,50,5/1/2019 8:57:38 PM,536369.86,1026578.98,70030.00,5.22,0.97,0.00,0.00,0.00,0.00,650.00,NaN,1026578.98,NaN,0.00,0.00,0.00,0.00
MaxiMinK,13,13,50,5/1/2019 8:57:39 PM,536369.86,536369.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,536369.86,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,13,13,50,5/1/2019 8:57:39 PM,536369.86,2365798.09,698416.96,5.22,1.30,0.38,0.60,0.24,6.39,650.00,NaN,2365798.09,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,13,13,50,5/1/2019 8:57:40 PM,1238238.40,2343420.27,696305.02,5.04,1.28,0.36,0.59,0.46,15.02,650.00,NaN,2343420.27,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,13,13,50,5/1/2019 8:57:40 PM,536369.86,1426512.61,598806.83,4.70,2.14,0.02,0.14,0.06,2.02,650.00,NaN,1426512.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,13,13,50,5/1/2019 8:57:41 PM,536369.86,1397518.64,580934.31,4.24,1.52,0.06,0.24,0.04,1.25,650.00,NaN,1397518.64,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,13,13,50,5/1/2019 8:57:41 PM,536369.86,943933.04,440154.96,3.32,1.48,0.08,0.27,0.00,0.00,650.00,NaN,943933.04,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,13,13,50,5/1/2019 8:57:41 PM,536369.86,921687.89,480203.76,3.08,1.29,0.00,0.00,0.00,0.00,650.00,NaN,921687.89,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,13,13,50,5/1/2019 8:57:42 PM,536369.86,609457.39,222645.08,2.20,0.63,0.00,0.00,0.02,0.55,650.00,NaN,609457.39,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,13,13,50,5/1/2019 8:57:42 PM,536369.86,671440.29,361688.92,2.36,0.95,0.00,0.00,0.00,0.00,650.00,NaN,671440.29,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,13,13,50,5/1/2019 8:57:42 PM,536369.86,597884.56,209156.42,2.18,0.65,0.00,0.00,0.00,0.00,650.00,NaN,597884.56,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,13,13,50,5/1/2019 8:57:42 PM,536369.86,591948.46,191205.07,2.20,0.75,0.00,0.00,0.00,0.00,650.00,NaN,591948.46,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,13,13,50,5/1/2019 8:57:43 PM,536369.86,536369.86,NaN,2.02,0.14,0.00,0.00,0.00,0.00,650.00,NaN,536369.86,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,13,13,50,5/1/2019 8:57:43 PM,536369.86,551197.90,103796.29,2.06,0.42,0.00,0.00,0.00,0.00,650.00,NaN,551197.90,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,13,13,50,5/1/2019 8:57:43 PM,536369.86,546373.84,70027.89,2.08,0.56,0.00,0.00,0.00,0.00,650.00,NaN,546373.84,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,13,13,50,5/1/2019 8:57:44 PM,536369.86,536369.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,536369.86,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,13,13,50,5/1/2019 8:57:44 PM,536369.86,536369.86,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,536369.86,NaN,0.00,0.00,0.00,0.00
Raw Model,1,533451.707442219,8333.888,5/1/2019 8:57:44 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,13,13,50,5/1/2019 8:57:45 PM,1258999.73,4208586.55,1273874.55,4.66,1.48,3.54,1.53,0.30,9.74,650.00,NaN,4208586.55,NaN,0.00,0.00,0.00,0.00
CLUSTER,13,13,50,5/1/2019 8:57:45 PM,1066290.25,2713802.66,897812.28,4.02,1.32,2.14,1.11,0.26,7.87,650.00,NaN,2713802.66,NaN,0.00,0.00,0.00,0.00
MaxSumK,13,13,50,5/1/2019 8:57:46 PM,1151033.51,1797373.42,324962.20,5.36,0.87,0.10,0.30,0.00,0.00,650.00,NaN,1797373.42,NaN,0.00,0.00,0.00,0.00
MaxiMinK,13,13,50,5/1/2019 8:57:47 PM,533451.71,533451.71,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,533451.71,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,13,13,50,5/1/2019 8:57:48 PM,990720.48,2322124.31,682358.39,5.28,1.08,0.20,0.45,0.40,10.30,650.00,NaN,2322124.31,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,13,13,50,5/1/2019 8:57:48 PM,533451.71,2544368.31,870692.96,5.24,1.58,0.42,0.57,0.36,10.75,650.00,NaN,2544368.31,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,13,13,50,5/1/2019 8:57:49 PM,533451.71,1323295.45,617197.29,4.30,1.89,0.02,0.14,0.10,3.13,650.00,NaN,1323295.45,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,13,13,50,5/1/2019 8:57:49 PM,533451.71,1325755.64,535108.40,4.32,2.02,0.04,0.20,0.06,2.00,650.00,NaN,1325755.64,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,13,13,50,5/1/2019 8:57:49 PM,533451.71,804142.77,385861.57,2.76,1.05,0.02,0.14,0.00,0.00,650.00,NaN,804142.77,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,13,13,50,5/1/2019 8:57:50 PM,533451.71,738400.90,330147.33,2.64,1.02,0.00,0.00,0.00,0.00,650.00,NaN,738400.90,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,13,13,50,5/1/2019 8:57:50 PM,533451.71,636675.63,277455.95,2.38,0.96,0.00,0.00,0.00,0.00,650.00,NaN,636675.63,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,13,13,50,5/1/2019 8:57:50 PM,533451.71,670903.84,315323.21,2.34,0.91,0.00,0.00,0.00,0.00,650.00,NaN,670903.84,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,13,13,50,5/1/2019 8:57:51 PM,533451.71,590979.99,177653.91,2.28,0.85,0.00,0.00,0.00,0.00,650.00,NaN,590979.99,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,13,13,50,5/1/2019 8:57:51 PM,533451.71,533451.71,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,533451.71,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,13,13,50,5/1/2019 8:57:51 PM,533451.71,533451.71,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,533451.71,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,13,13,50,5/1/2019 8:57:51 PM,533451.71,545163.93,81985.56,2.04,0.28,0.00,0.00,0.00,0.00,650.00,NaN,545163.93,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,13,13,50,5/1/2019 8:57:52 PM,533451.71,545158.35,81946.49,2.10,0.70,0.00,0.00,0.00,0.00,650.00,NaN,545158.35,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,13,13,50,5/1/2019 8:57:52 PM,533451.71,533451.71,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,533451.71,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,13,13,50,5/1/2019 8:57:53 PM,533451.71,533451.71,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,533451.71,NaN,0.00,0.00,0.00,0.00
Raw Model,1,526503.422444992,8311.8582,5/1/2019 8:57:53 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,13,13,50,5/1/2019 8:57:53 PM,1911894.14,3987834.10,941317.90,3.86,0.92,3.44,1.17,0.24,6.02,650.00,NaN,3987834.10,NaN,0.00,0.00,0.00,0.00
CLUSTER,13,13,50,5/1/2019 8:57:53 PM,526503.42,2701878.76,879662.80,4.32,1.33,1.86,1.15,0.30,7.40,650.00,NaN,2701878.76,NaN,0.00,0.00,0.00,0.00
MaxSumK,13,13,50,5/1/2019 8:57:54 PM,1241431.97,1636574.25,340897.09,5.24,1.09,0.32,0.51,0.08,2.39,650.00,NaN,1636574.25,NaN,0.00,0.00,0.00,0.00
MaxiMinK,13,13,50,5/1/2019 8:57:55 PM,526503.42,526503.42,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,526503.42,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,13,13,50,5/1/2019 8:57:56 PM,1220215.61,2273278.56,640942.38,5.06,1.16,0.38,0.49,0.38,12.00,650.00,NaN,2273278.56,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,13,13,50,5/1/2019 8:57:56 PM,526503.42,2292205.55,721699.82,5.04,1.51,0.44,0.67,0.34,9.48,650.00,NaN,2292205.55,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,13,13,50,5/1/2019 8:57:57 PM,526503.42,1421695.90,646502.92,4.24,1.76,0.16,0.37,0.20,5.05,650.00,NaN,1421695.90,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,13,13,50,5/1/2019 8:57:57 PM,526503.42,1288973.63,598466.28,4.14,1.62,0.12,0.38,0.10,3.09,650.00,NaN,1288973.63,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,13,13,50,5/1/2019 8:57:57 PM,526503.42,806561.70,359491.58,3.12,1.52,0.02,0.14,0.02,0.97,650.00,NaN,806561.70,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,13,13,50,5/1/2019 8:57:58 PM,526503.42,887807.56,444350.35,3.12,1.32,0.00,0.00,0.00,0.00,650.00,NaN,887807.56,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,13,13,50,5/1/2019 8:57:58 PM,526503.42,685294.66,299690.20,2.58,1.23,0.08,0.27,0.02,0.53,650.00,NaN,685294.66,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,13,13,50,5/1/2019 8:57:58 PM,526503.42,684949.77,299787.23,2.58,1.22,0.00,0.00,0.00,0.00,650.00,NaN,684949.77,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,13,13,50,5/1/2019 8:57:59 PM,526503.42,541775.98,106907.90,2.10,0.57,0.00,0.00,0.00,0.00,650.00,NaN,541775.98,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,13,13,50,5/1/2019 8:57:59 PM,526503.42,587813.38,209385.95,2.16,0.73,0.00,0.00,0.00,0.00,650.00,NaN,587813.38,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,13,13,50,5/1/2019 8:57:59 PM,526503.42,526503.42,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,526503.42,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,13,13,50,5/1/2019 8:58:00 PM,526503.42,526503.42,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,526503.42,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,13,13,50,5/1/2019 8:58:00 PM,526503.42,526503.42,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,526503.42,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,13,13,50,5/1/2019 8:58:00 PM,526503.42,526503.42,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,526503.42,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,13,13,50,5/1/2019 8:58:01 PM,526503.42,526503.42,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,526503.42,NaN,0.00,0.00,0.00,0.00
Raw Model,1,527558.328618627,8175.8027,5/1/2019 8:58:01 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,13,13,50,5/1/2019 8:58:01 PM,2178679.01,4077175.70,1293089.48,3.96,1.08,3.98,1.44,0.22,5.43,650.00,NaN,4077175.70,NaN,0.00,0.00,0.00,0.00
CLUSTER,13,13,50,5/1/2019 8:58:02 PM,1119419.05,2874185.77,766688.73,4.08,1.15,2.14,1.18,0.46,14.68,650.00,NaN,2874185.77,NaN,0.00,0.00,0.00,0.00
MaxSumK,13,13,50,5/1/2019 8:58:03 PM,1033422.75,1488927.17,118467.70,5.74,0.52,0.00,0.00,0.00,0.00,650.00,NaN,1488927.17,NaN,0.00,0.00,0.00,0.00
MaxiMinK,13,13,50,5/1/2019 8:58:04 PM,527558.33,527558.33,NaN,2.00,0.00,0.00,0.00,0.00,0.00,650.00,NaN,527558.33,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,13,13,50,5/1/2019 8:58:04 PM,527558.33,2582859.92,735815.42,5.10,1.42,0.32,0.58,0.38,9.93,650.00,NaN,2582859.92,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,13,13,50,5/1/2019 8:58:05 PM,1036217.05,2317220.10,730568.65,5.16,1.41,0.40,0.57,0.26,7.06,650.00,NaN,2317220.10,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,13,13,50,5/1/2019 8:58:05 PM,527558.33,1318461.68,523438.95,4.56,1.50,0.00,0.00,0.04,1.74,650.00,NaN,1318461.68,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,13,13,50,5/1/2019 8:58:06 PM,527558.33,1422347.13,761366.32,4.74,1.85,0.14,0.40,0.02,0.62,650.00,NaN,1422347.13,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,13,13,50,5/1/2019 8:58:06 PM,527558.33,768300.26,337554.73,2.98,1.52,0.02,0.14,0.00,0.00,650.00,NaN,768300.26,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,13,13,50,5/1/2019 8:58:06 PM,527558.33,775199.65,362229.03,2.84,1.12,0.06,0.24,0.00,0.00,650.00,NaN,775199.65,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,13,13,50,5/1/2019 8:58:06 PM,527558.33,561496.07,166840.94,2.12,0.52,0.00,0.00,0.00,0.00,650.00,NaN,561496.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,13,13,50,5/1/2019 8:58:07 PM,527558.33,589912.66,189216.62,2.20,0.60,0.02,0.14,0.00,0.00,650.00,NaN,589912.66,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,13,13,50,5/1/2019 8:58:07 PM,527558.33,527558.33,NaN,2.04,0.28,0.00,0.00,0.00,0.00,650.00,NaN,527558.33,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,13,13,50,5/1/2019 8:58:07 PM,527558.33,573647.07,183197.55,2.08,0.34,0.00,0.00,0.00,0.00,650.00,NaN,573647.07,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,13,13,50,5/1/2019 8:58:08 PM,527558.33,527558.33,NaN,2.02,0.14,0.00,0.00,0.00,0.00,650.00,NaN,527558.33,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,13,13,50,5/1/2019 8:58:08 PM,527558.33,543531.45,111811.87,2.02,0.14,0.00,0.00,0.00,0.00,650.00,NaN,543531.45,NaN,0.00,0.00,0.00,0.00
