Multiplier,0,,Dimensions,23,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,76244.8703732052,8.0065,5/1/2019 6:33:06 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
CCCM-Min m3,8,8,50,5/1/2019 6:35:54 PM,298155.08,477361.20,296363.44,2.76,1.29,0.00,0.00,0.00,0.00,400.00,NaN,477361.20,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,8,8,50,5/1/2019 6:35:54 PM,298155.08,319262.16,103556.54,2.06,0.31,0.00,0.00,0.00,0.00,400.00,NaN,319262.16,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,8,8,50,5/1/2019 6:35:54 PM,298155.08,331668.49,133209.19,2.20,0.66,0.00,0.00,0.00,0.00,400.00,NaN,331668.49,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,8,8,50,5/1/2019 6:35:54 PM,298155.08,298155.08,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,298155.08,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,8,8,50,5/1/2019 6:35:54 PM,298155.08,357276.82,182246.65,2.24,0.74,0.00,0.00,0.00,0.00,400.00,NaN,357276.82,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,8,8,50,5/1/2019 6:35:54 PM,298155.08,308139.93,69893.93,2.06,0.42,0.00,0.00,0.00,0.00,400.00,NaN,308139.93,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,8,8,50,5/1/2019 6:35:55 PM,298155.08,298155.08,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,298155.08,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,8,8,50,5/1/2019 6:35:55 PM,298155.08,298155.08,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,298155.08,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,8,8,50,5/1/2019 6:35:55 PM,298155.08,298155.08,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,298155.08,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,8,8,50,5/1/2019 6:35:55 PM,298155.08,298155.08,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,298155.08,NaN,0.00,0.00,0.00,0.00
Raw Model,1,301117.847449937,2688.8954,5/1/2019 6:35:55 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,8,8,50,5/1/2019 6:35:55 PM,301117.85,2018908.39,697420.06,3.76,1.26,2.04,0.96,0.08,1.77,400.00,NaN,2018908.39,NaN,0.00,0.00,0.00,0.00
CLUSTER,8,8,50,5/1/2019 6:35:55 PM,301117.85,1281309.05,535657.06,3.76,1.41,1.22,0.97,0.10,4.03,400.00,NaN,1281309.05,NaN,0.00,0.00,0.00,0.00
MaxSumK,8,8,50,5/1/2019 6:35:55 PM,301117.85,301117.85,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,301117.85,NaN,0.00,0.00,0.00,0.00
MaxiMinK,8,8,50,5/1/2019 6:35:56 PM,301117.85,301117.85,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,301117.85,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,8,8,50,5/1/2019 6:35:56 PM,301117.85,1245836.91,409505.39,4.80,1.50,0.18,0.38,0.20,6.10,400.00,NaN,1245836.91,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,8,8,50,5/1/2019 6:35:56 PM,301117.85,1148419.57,527814.40,4.92,1.80,0.20,0.40,0.20,4.84,400.00,NaN,1148419.57,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,8,8,50,5/1/2019 6:35:56 PM,301117.85,637059.07,392782.88,3.28,1.46,0.06,0.24,0.06,1.60,400.00,NaN,637059.07,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,8,8,50,5/1/2019 6:35:56 PM,301117.85,671393.33,381953.99,3.54,1.75,0.04,0.20,0.00,0.00,400.00,NaN,671393.33,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,8,8,50,5/1/2019 6:35:56 PM,301117.85,384470.70,191782.37,2.34,0.74,0.02,0.14,0.00,0.00,400.00,NaN,384470.70,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,8,8,50,5/1/2019 6:35:57 PM,301117.85,472257.65,266338.06,2.86,1.65,0.00,0.00,0.02,0.57,400.00,NaN,472257.65,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,8,8,50,5/1/2019 6:35:57 PM,301117.85,321964.89,102509.78,2.10,0.50,0.00,0.00,0.00,0.00,400.00,NaN,321964.89,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,8,8,50,5/1/2019 6:35:57 PM,301117.85,350484.80,169636.28,2.46,1.53,0.00,0.00,0.00,0.00,400.00,NaN,350484.80,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,8,8,50,5/1/2019 6:35:57 PM,301117.85,323744.36,110846.82,2.10,0.50,0.00,0.00,0.02,0.62,400.00,NaN,323744.36,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,8,8,50,5/1/2019 6:35:57 PM,301117.85,301117.85,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,301117.85,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,8,8,50,5/1/2019 6:35:57 PM,301117.85,301117.85,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,301117.85,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,8,8,50,5/1/2019 6:35:57 PM,301117.85,312429.96,79184.82,2.10,0.70,0.00,0.00,0.00,0.00,400.00,NaN,312429.96,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,8,8,50,5/1/2019 6:35:57 PM,301117.85,301117.85,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,301117.85,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,8,8,50,5/1/2019 6:35:57 PM,301117.85,301117.85,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,301117.85,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,8,8,50,5/1/2019 6:35:58 PM,301117.85,301117.85,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,301117.85,NaN,0.00,0.00,0.00,0.00
Raw Model,1,295270.140876216,2600.8356,5/1/2019 6:35:58 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,8,8,50,5/1/2019 6:35:58 PM,877841.35,2136051.63,853411.35,4.22,1.75,1.54,0.94,0.16,5.08,400.00,NaN,2136051.63,NaN,0.00,0.00,0.00,0.00
CLUSTER,8,8,50,5/1/2019 6:35:58 PM,295270.14,1478990.52,654822.50,3.92,1.61,1.00,0.82,0.10,3.64,400.00,NaN,1478990.52,NaN,0.00,0.00,0.00,0.00
MaxSumK,8,8,50,5/1/2019 6:35:58 PM,295270.14,701388.36,265867.32,3.86,1.85,0.04,0.20,0.02,0.81,400.00,NaN,701388.36,NaN,0.00,0.00,0.00,0.00
MaxiMinK,8,8,50,5/1/2019 6:35:58 PM,295270.14,295270.14,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,295270.14,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,8,8,50,5/1/2019 6:35:58 PM,295270.14,1512328.20,735837.64,4.32,1.29,0.24,0.43,0.12,3.70,400.00,NaN,1512328.20,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,8,8,50,5/1/2019 6:35:59 PM,295270.14,1320621.89,691422.02,4.50,1.43,0.14,0.35,0.20,6.00,400.00,NaN,1320621.89,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,8,8,50,5/1/2019 6:35:59 PM,295270.14,729358.99,480703.30,3.32,1.41,0.08,0.27,0.04,0.93,400.00,NaN,729358.99,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,8,8,50,5/1/2019 6:35:59 PM,295270.14,785799.85,534602.60,3.38,1.52,0.06,0.24,0.04,1.22,400.00,NaN,785799.85,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,8,8,50,5/1/2019 6:35:59 PM,295270.14,481081.62,338766.34,2.62,1.16,0.02,0.14,0.00,0.00,400.00,NaN,481081.62,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,8,8,50,5/1/2019 6:35:59 PM,295270.14,435155.00,349172.21,2.64,1.41,0.02,0.14,0.02,0.96,400.00,NaN,435155.00,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,8,8,50,5/1/2019 6:35:59 PM,295270.14,321530.33,129558.03,2.10,0.41,0.00,0.00,0.00,0.00,400.00,NaN,321530.33,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,8,8,50,5/1/2019 6:35:59 PM,295270.14,346999.69,205091.90,2.14,0.40,0.02,0.14,0.00,0.00,400.00,NaN,346999.69,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,8,8,50,5/1/2019 6:35:59 PM,295270.14,329236.33,167999.65,2.18,0.93,0.00,0.00,0.00,0.00,400.00,NaN,329236.33,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,8,8,50,5/1/2019 6:36:00 PM,295270.14,306865.67,81168.70,2.16,1.12,0.00,0.00,0.00,0.00,400.00,NaN,306865.67,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,8,8,50,5/1/2019 6:36:00 PM,295270.14,295270.14,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,295270.14,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,8,8,50,5/1/2019 6:36:00 PM,295270.14,295270.14,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,295270.14,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,8,8,50,5/1/2019 6:36:00 PM,295270.14,295270.14,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,295270.14,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,8,8,50,5/1/2019 6:36:00 PM,295270.14,295270.14,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,295270.14,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,8,8,50,5/1/2019 6:36:00 PM,295270.14,295270.14,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,295270.14,NaN,0.00,0.00,0.00,0.00
Raw Model,1,298589.087011921,2578.8263,5/1/2019 6:36:00 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,8,8,50,5/1/2019 6:36:00 PM,298589.09,2320551.88,928144.72,4.10,1.49,2.52,1.20,0.06,2.16,400.00,NaN,2320551.88,NaN,0.00,0.00,0.00,0.00
CLUSTER,8,8,50,5/1/2019 6:36:00 PM,298589.09,1391827.03,598468.42,3.84,1.51,1.36,0.93,0.14,3.28,400.00,NaN,1391827.03,NaN,0.00,0.00,0.00,0.00
MaxSumK,8,8,50,5/1/2019 6:36:01 PM,298589.09,653108.42,177260.01,3.74,0.69,0.02,0.14,0.00,0.00,400.00,NaN,653108.42,NaN,0.00,0.00,0.00,0.00
MaxiMinK,8,8,50,5/1/2019 6:36:01 PM,298589.09,298589.09,0.01,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,298589.09,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,8,8,50,5/1/2019 6:36:01 PM,298589.09,1234997.53,516112.63,5.24,2.08,0.06,0.24,0.16,5.35,400.00,NaN,1234997.53,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,8,8,50,5/1/2019 6:36:01 PM,298589.09,1348062.83,463035.84,4.80,1.39,0.04,0.20,0.12,3.07,400.00,NaN,1348062.83,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,8,8,50,5/1/2019 6:36:01 PM,298589.09,613038.61,350605.50,3.70,1.93,0.04,0.20,0.00,0.00,400.00,NaN,613038.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,8,8,50,5/1/2019 6:36:02 PM,298589.09,686579.48,395910.36,3.88,1.83,0.00,0.00,0.00,0.00,400.00,NaN,686579.48,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,8,8,50,5/1/2019 6:36:02 PM,298589.09,424615.70,256512.14,2.56,1.19,0.00,0.00,0.00,0.00,400.00,NaN,424615.70,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,8,8,50,5/1/2019 6:36:02 PM,298589.09,416209.98,228792.08,2.72,1.60,0.02,0.14,0.00,0.00,400.00,NaN,416209.98,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,8,8,50,5/1/2019 6:36:02 PM,298589.09,311301.71,88988.34,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,311301.71,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,8,8,50,5/1/2019 6:36:02 PM,298589.09,337204.28,133328.04,2.16,0.58,0.00,0.00,0.00,0.00,400.00,NaN,337204.28,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,8,8,50,5/1/2019 6:36:02 PM,298589.09,298589.09,0.01,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,298589.09,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,8,8,50,5/1/2019 6:36:02 PM,298589.09,315661.43,83699.35,2.10,0.46,0.00,0.00,0.00,0.00,400.00,NaN,315661.43,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,8,8,50,5/1/2019 6:36:02 PM,298589.09,298589.09,0.01,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,298589.09,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,8,8,50,5/1/2019 6:36:02 PM,298589.09,298589.09,0.01,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,298589.09,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,8,8,50,5/1/2019 6:36:03 PM,298589.09,298589.09,0.01,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,298589.09,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,8,8,50,5/1/2019 6:36:03 PM,298589.09,298589.09,0.01,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,298589.09,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,8,8,50,5/1/2019 6:36:03 PM,298589.09,298589.09,0.01,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,298589.09,NaN,0.00,0.00,0.00,0.00
Raw Model,1,302595.083843629,2647.8652,5/1/2019 6:36:03 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,8,8,50,5/1/2019 6:36:03 PM,302595.08,2128774.54,750863.84,4.16,1.46,2.04,1.02,0.18,6.30,400.00,NaN,2128774.54,NaN,0.00,0.00,0.00,0.00
CLUSTER,8,8,50,5/1/2019 6:36:03 PM,302595.08,1348962.20,630033.62,3.84,1.39,1.18,0.79,0.04,1.56,400.00,NaN,1348962.20,NaN,0.00,0.00,0.00,0.00
MaxSumK,8,8,50,5/1/2019 6:36:03 PM,302595.08,302595.08,0.01,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302595.08,NaN,0.00,0.00,0.00,0.00
MaxiMinK,8,8,50,5/1/2019 6:36:03 PM,302595.08,302595.08,0.01,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302595.08,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,8,8,50,5/1/2019 6:36:04 PM,302595.08,1182342.71,431853.06,4.80,2.02,0.20,0.40,0.18,6.48,400.00,NaN,1182342.71,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,8,8,50,5/1/2019 6:36:04 PM,302595.08,1239310.86,534135.84,5.44,1.91,0.24,0.43,0.08,2.96,400.00,NaN,1239310.86,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,8,8,50,5/1/2019 6:36:04 PM,302595.08,716157.87,405547.28,3.72,1.71,0.08,0.27,0.06,2.14,400.00,NaN,716157.87,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,8,8,50,5/1/2019 6:36:04 PM,302595.08,554585.80,309024.24,3.12,1.42,0.02,0.14,0.00,0.00,400.00,NaN,554585.80,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,8,8,50,5/1/2019 6:36:04 PM,302595.08,432521.32,251173.34,2.46,0.90,0.00,0.00,0.02,0.87,400.00,NaN,432521.32,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,8,8,50,5/1/2019 6:36:04 PM,302595.08,488505.04,313744.50,2.86,1.52,0.02,0.14,0.00,0.00,400.00,NaN,488505.04,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,8,8,50,5/1/2019 6:36:04 PM,302595.08,353859.66,177250.55,2.30,1.14,0.00,0.00,0.00,0.00,400.00,NaN,353859.66,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,8,8,50,5/1/2019 6:36:05 PM,302595.08,364052.05,191017.98,2.34,0.97,0.00,0.00,0.00,0.00,400.00,NaN,364052.05,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,8,8,50,5/1/2019 6:36:05 PM,302595.08,316425.73,96814.55,2.12,0.84,0.00,0.00,0.00,0.00,400.00,NaN,316425.73,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,8,8,50,5/1/2019 6:36:05 PM,302595.08,302595.08,0.01,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302595.08,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,8,8,50,5/1/2019 6:36:05 PM,302595.08,302595.08,0.01,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302595.08,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,8,8,50,5/1/2019 6:36:05 PM,302595.08,330629.89,137357.27,2.08,0.39,0.00,0.00,0.00,0.00,400.00,NaN,330629.89,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,8,8,50,5/1/2019 6:36:05 PM,302595.08,302595.08,0.01,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302595.08,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,8,8,50,5/1/2019 6:36:05 PM,302595.08,302595.08,0.01,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302595.08,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,8,8,50,5/1/2019 6:36:05 PM,302595.08,302595.08,0.01,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302595.08,NaN,0.00,0.00,0.00,0.00
Raw Model,1,302936.215258976,2618.8506,5/1/2019 6:36:05 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,8,8,50,5/1/2019 6:36:06 PM,1116504.06,2717553.03,981446.69,3.70,1.32,2.32,1.05,0.14,4.36,400.00,NaN,2717553.03,NaN,0.00,0.00,0.00,0.00
CLUSTER,8,8,50,5/1/2019 6:36:06 PM,302936.22,1513970.32,716221.86,3.90,1.70,1.04,0.75,0.06,1.97,400.00,NaN,1513970.32,NaN,0.00,0.00,0.00,0.00
MaxSumK,8,8,50,5/1/2019 6:36:06 PM,302936.22,853152.32,222495.27,4.42,1.23,0.06,0.24,0.00,0.00,400.00,NaN,853152.32,NaN,0.00,0.00,0.00,0.00
MaxiMinK,8,8,50,5/1/2019 6:36:06 PM,302936.22,302936.22,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302936.22,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,8,8,50,5/1/2019 6:36:06 PM,302936.22,1646080.97,668091.94,4.54,1.53,0.30,0.46,0.14,3.77,400.00,NaN,1646080.97,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,8,8,50,5/1/2019 6:36:07 PM,302936.22,1318181.78,697485.03,4.60,1.56,0.12,0.32,0.12,3.23,400.00,NaN,1318181.78,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,8,8,50,5/1/2019 6:36:07 PM,302936.22,887969.55,596662.32,3.66,1.49,0.00,0.00,0.02,0.20,400.00,NaN,887969.55,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,8,8,50,5/1/2019 6:36:07 PM,302936.22,802073.56,455030.27,3.64,1.66,0.04,0.20,0.02,0.76,400.00,NaN,802073.56,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,8,8,50,5/1/2019 6:36:07 PM,302936.22,533621.67,404515.11,2.74,1.21,0.00,0.00,0.00,0.00,400.00,NaN,533621.67,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,8,8,50,5/1/2019 6:36:07 PM,302936.22,468220.87,388845.32,2.42,1.02,0.06,0.24,0.00,0.00,400.00,NaN,468220.87,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,8,8,50,5/1/2019 6:36:07 PM,302936.22,331556.93,141122.84,2.10,0.36,0.00,0.00,0.00,0.00,400.00,NaN,331556.93,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,8,8,50,5/1/2019 6:36:07 PM,302936.22,372936.44,240549.77,2.16,0.58,0.00,0.00,0.00,0.00,400.00,NaN,372936.44,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,8,8,50,5/1/2019 6:36:07 PM,302936.22,315653.19,89018.83,2.06,0.42,0.00,0.00,0.00,0.00,400.00,NaN,315653.19,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,8,8,50,5/1/2019 6:36:08 PM,302936.22,330523.30,135148.60,2.16,0.81,0.00,0.00,0.00,0.00,400.00,NaN,330523.30,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,8,8,50,5/1/2019 6:36:08 PM,302936.22,302936.22,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302936.22,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,8,8,50,5/1/2019 6:36:08 PM,302936.22,302936.22,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302936.22,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,8,8,50,5/1/2019 6:36:08 PM,302936.22,302936.22,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302936.22,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,8,8,50,5/1/2019 6:36:08 PM,302936.22,302936.22,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302936.22,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,8,8,50,5/1/2019 6:36:08 PM,302936.22,302936.22,NaN,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302936.22,NaN,0.00,0.00,0.00,0.00
Raw Model,1,302439.908844083,2848.0714,5/1/2019 6:36:08 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,8,8,50,5/1/2019 6:36:08 PM,1459970.33,2643888.63,827633.00,3.70,1.06,2.82,1.03,0.12,4.39,400.00,NaN,2643888.63,NaN,0.00,0.00,0.00,0.00
CLUSTER,8,8,50,5/1/2019 6:36:09 PM,302439.91,1341705.05,464663.25,3.66,1.12,1.22,0.86,0.18,5.46,400.00,NaN,1341705.05,NaN,0.00,0.00,0.00,0.00
MaxSumK,8,8,50,5/1/2019 6:36:09 PM,302439.91,357582.10,165426.58,2.48,0.83,0.00,0.00,0.00,0.00,400.00,NaN,357582.10,NaN,0.00,0.00,0.00,0.00
MaxiMinK,8,8,50,5/1/2019 6:36:09 PM,302439.91,302439.91,0.02,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302439.91,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,8,8,50,5/1/2019 6:36:09 PM,302439.91,1212206.60,462446.76,4.44,1.30,0.14,0.35,0.16,5.17,400.00,NaN,1212206.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,8,8,50,5/1/2019 6:36:09 PM,302439.91,1087590.51,481983.46,4.66,1.64,0.16,0.37,0.16,5.51,400.00,NaN,1087590.51,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,8,8,50,5/1/2019 6:36:10 PM,302439.91,629611.33,351494.35,3.50,1.54,0.02,0.14,0.00,0.00,400.00,NaN,629611.33,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,8,8,50,5/1/2019 6:36:10 PM,302439.91,696681.35,433791.28,3.40,1.37,0.06,0.24,0.06,2.67,400.00,NaN,696681.35,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,8,8,50,5/1/2019 6:36:10 PM,302439.91,396207.11,234825.52,2.44,0.98,0.02,0.14,0.00,0.00,400.00,NaN,396207.11,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,8,8,50,5/1/2019 6:36:10 PM,302439.91,412344.57,245890.12,2.58,1.44,0.02,0.14,0.00,0.00,400.00,NaN,412344.57,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,8,8,50,5/1/2019 6:36:10 PM,302439.91,324846.49,110873.07,2.08,0.44,0.00,0.00,0.00,0.00,400.00,NaN,324846.49,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,8,8,50,5/1/2019 6:36:10 PM,302439.91,315218.16,89447.75,2.04,0.20,0.00,0.00,0.00,0.00,400.00,NaN,315218.16,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,8,8,50,5/1/2019 6:36:10 PM,302439.91,312095.93,67592.13,2.04,0.28,0.00,0.00,0.00,0.00,400.00,NaN,312095.93,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,8,8,50,5/1/2019 6:36:10 PM,302439.91,302439.91,0.02,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302439.91,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,8,8,50,5/1/2019 6:36:10 PM,302439.91,313653.56,78495.57,2.14,0.98,0.00,0.00,0.00,0.00,400.00,NaN,313653.56,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,8,8,50,5/1/2019 6:36:11 PM,302439.91,302439.91,0.02,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302439.91,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,8,8,50,5/1/2019 6:36:11 PM,302439.91,302439.91,0.02,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302439.91,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,8,8,50,5/1/2019 6:36:11 PM,302439.91,302439.91,0.02,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302439.91,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,8,8,50,5/1/2019 6:36:11 PM,302439.91,302439.91,0.02,2.00,0.00,0.00,0.00,0.00,0.00,400.00,NaN,302439.91,NaN,0.00,0.00,0.00,0.00
