Multiplier,0,,Dimensions,5,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,15845.8322519811,9.0063,5/1/2019 12:04:05 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
CCCM-R m1,4,4,50,5/1/2019 12:04:11 AM,33291.22,48272.35,24624.00,5.28,2.68,0.00,0.00,0.00,0.00,200.00,NaN,48272.35,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,4,4,50,5/1/2019 12:04:11 AM,33291.22,50241.91,25905.47,5.14,2.10,0.00,0.00,0.00,0.00,200.00,NaN,50241.91,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,4,4,50,5/1/2019 12:04:11 AM,33291.22,37951.94,12851.41,3.60,1.64,0.00,0.00,0.00,0.00,200.00,NaN,37951.94,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,4,4,50,5/1/2019 12:04:11 AM,33291.22,37473.81,12565.19,3.38,1.65,0.00,0.00,0.00,0.00,200.00,NaN,37473.81,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,4,4,50,5/1/2019 12:04:11 AM,33291.22,33743.87,3168.52,2.80,0.85,0.00,0.00,0.00,0.00,200.00,NaN,33743.87,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,4,4,50,5/1/2019 12:04:11 AM,33291.22,33737.95,3127.13,2.74,0.80,0.00,0.00,0.00,0.00,200.00,NaN,33737.95,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,4,4,50,5/1/2019 12:04:11 AM,33291.22,33734.17,3100.68,2.84,1.16,0.00,0.00,0.00,0.00,200.00,NaN,33734.17,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,4,4,50,5/1/2019 12:04:11 AM,33291.22,33742.15,3156.48,2.76,0.79,0.00,0.00,0.00,0.00,200.00,NaN,33742.15,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,4,4,50,5/1/2019 12:04:12 AM,33291.22,34181.52,4361.89,2.70,0.61,0.00,0.00,0.00,0.00,200.00,NaN,34181.52,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,4,4,50,5/1/2019 12:04:12 AM,33291.22,33730.99,3078.41,2.54,0.54,0.00,0.00,0.00,0.00,200.00,NaN,33730.99,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,4,4,50,5/1/2019 12:04:12 AM,33291.22,33738.78,3132.92,2.76,0.95,0.00,0.00,0.00,0.00,200.00,NaN,33738.78,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,4,4,50,5/1/2019 12:04:12 AM,33291.22,33291.22,NaN,2.44,0.54,0.00,0.00,0.00,0.00,200.00,NaN,33291.22,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,4,4,50,5/1/2019 12:04:12 AM,33291.22,33732.97,3092.25,2.62,0.60,0.00,0.00,0.00,0.00,200.00,NaN,33732.97,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,4,4,50,5/1/2019 12:04:12 AM,33291.22,33291.22,NaN,2.58,0.57,0.00,0.00,0.00,0.00,200.00,NaN,33291.22,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,4,4,50,5/1/2019 12:04:12 AM,33291.22,33291.22,NaN,2.52,0.50,0.00,0.00,0.00,0.00,200.00,NaN,33291.22,NaN,0.00,0.00,0.00,0.00
Raw Model,1,31030.181826213,279.1961,5/1/2019 12:04:12 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,4,4,50,5/1/2019 12:04:12 AM,31030.18,267198.42,123323.51,3.58,1.44,1.82,0.71,0.00,0.00,200.00,NaN,267198.42,69100.03,0.00,0.00,0.00,0.00
CLUSTER,4,4,50,5/1/2019 12:04:12 AM,31030.18,36120.66,20410.63,3.92,1.07,0.04,0.20,0.00,0.00,200.00,NaN,36120.66,NaN,0.00,0.00,0.00,0.00
MaxSumK,4,4,50,5/1/2019 12:04:12 AM,31030.18,47845.60,28368.65,3.68,2.70,0.00,0.00,0.00,0.00,200.00,NaN,47845.60,NaN,0.00,0.00,0.00,0.00
MaxiMinK,4,4,50,5/1/2019 12:04:12 AM,31030.18,31030.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,31030.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,4,4,50,5/1/2019 12:04:12 AM,31030.18,74129.26,54446.56,4.68,2.21,0.02,0.14,0.00,0.00,200.00,NaN,74129.26,32832.28,0.00,0.00,0.00,0.00
CCCM-Min m1,4,4,50,5/1/2019 12:04:12 AM,31030.18,84302.17,57875.15,4.66,2.31,0.02,0.14,0.00,0.00,200.00,NaN,84302.17,35835.32,0.00,0.00,0.00,0.00
CCCM-R m2,4,4,50,5/1/2019 12:04:12 AM,31030.18,45384.91,34096.31,3.20,1.99,0.00,0.00,0.00,0.00,200.00,NaN,45384.91,6183.30,0.00,0.00,0.00,0.00
CCCM-Min m2,4,4,50,5/1/2019 12:04:12 AM,31030.18,49843.49,37290.06,3.22,1.86,0.00,0.00,0.00,0.00,200.00,NaN,49843.49,11764.06,0.00,0.00,0.00,0.00
CCCM-R m3,4,4,50,5/1/2019 12:04:12 AM,31030.18,36787.94,19839.44,2.34,1.31,0.00,0.00,0.02,0.68,200.00,NaN,36787.94,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,4,4,50,5/1/2019 12:04:12 AM,31030.18,33615.92,12667.50,2.30,0.96,0.00,0.00,0.00,0.00,200.00,NaN,33615.92,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,4,4,50,5/1/2019 12:04:12 AM,31030.18,31030.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,31030.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,4,4,50,5/1/2019 12:04:12 AM,31030.18,31030.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,31030.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,4,4,50,5/1/2019 12:04:12 AM,31030.18,31030.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,31030.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,4,4,50,5/1/2019 12:04:12 AM,31030.18,31030.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,31030.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,4,4,50,5/1/2019 12:04:12 AM,31030.18,31030.18,NaN,2.02,0.14,0.00,0.00,0.00,0.00,200.00,NaN,31030.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,4,4,50,5/1/2019 12:04:12 AM,31030.18,31030.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,31030.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,4,4,50,5/1/2019 12:04:12 AM,31030.18,31030.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,31030.18,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,4,4,50,5/1/2019 12:04:12 AM,31030.18,31030.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,31030.18,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,4,4,50,5/1/2019 12:04:12 AM,31030.18,31030.18,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,31030.18,NaN,0.00,0.00,0.00,0.00
Raw Model,1,31814.6511481115,248.1741,5/1/2019 12:04:12 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,4,4,50,5/1/2019 12:04:12 AM,31814.65,187955.72,89118.58,3.96,1.80,0.96,0.66,0.00,0.00,200.00,NaN,187955.72,NaN,0.00,0.00,0.00,0.00
CLUSTER,4,4,50,5/1/2019 12:04:12 AM,31814.65,82526.94,62155.44,4.12,1.86,0.20,0.40,0.02,0.32,200.00,NaN,82526.94,39846.83,0.00,0.00,0.00,0.00
MaxSumK,4,4,50,5/1/2019 12:04:12 AM,31814.65,31814.65,0.00,2.10,0.30,0.00,0.00,0.00,0.00,200.00,NaN,31814.65,NaN,0.00,0.00,0.00,0.00
MaxiMinK,4,4,50,5/1/2019 12:04:12 AM,31814.65,31814.65,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,31814.65,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,4,4,50,5/1/2019 12:04:12 AM,31814.65,104347.49,72468.82,4.74,2.21,0.02,0.14,0.00,0.00,200.00,NaN,104347.49,50947.47,0.00,0.00,0.00,0.00
CCCM-Min m1,4,4,50,5/1/2019 12:04:12 AM,31814.65,94777.61,66033.95,4.34,1.96,0.04,0.20,0.00,0.00,200.00,NaN,94777.61,39602.24,0.00,0.00,0.00,0.00
CCCM-R m2,4,4,50,5/1/2019 12:04:12 AM,31814.65,55077.14,49687.25,3.06,1.85,0.00,0.00,0.00,0.00,200.00,NaN,55077.14,32995.30,0.00,0.00,0.00,0.00
CCCM-Min m2,4,4,50,5/1/2019 12:04:12 AM,31814.65,54124.11,47634.08,2.88,1.48,0.00,0.00,0.00,0.00,200.00,NaN,54124.11,29621.38,0.00,0.00,0.00,0.00
CCCM-R m3,4,4,50,5/1/2019 12:04:12 AM,31814.65,49598.59,44111.35,2.72,1.73,0.00,0.00,0.00,0.00,200.00,NaN,49598.59,26410.97,0.00,0.00,0.00,0.00
CCCM-Min m3,4,4,50,5/1/2019 12:04:12 AM,31814.65,44285.40,37431.49,2.44,1.13,0.00,0.00,0.00,0.00,200.00,NaN,44285.40,17157.73,0.00,0.00,0.00,0.00
CCCM-R m4,4,4,50,5/1/2019 12:04:12 AM,31814.65,31814.65,0.00,2.04,0.28,0.00,0.00,0.00,0.00,200.00,NaN,31814.65,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,4,4,50,5/1/2019 12:04:12 AM,31814.65,31814.65,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,31814.65,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,4,4,50,5/1/2019 12:04:12 AM,31814.65,36729.96,24080.02,2.16,0.99,0.00,0.00,0.00,0.00,200.00,NaN,36729.96,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,4,4,50,5/1/2019 12:04:12 AM,31814.65,34465.72,18557.49,2.02,0.14,0.00,0.00,0.00,0.00,200.00,NaN,34465.72,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,4,4,50,5/1/2019 12:04:12 AM,31814.65,31814.65,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,31814.65,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,4,4,50,5/1/2019 12:04:12 AM,31814.65,31814.65,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,31814.65,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,4,4,50,5/1/2019 12:04:12 AM,31814.65,31814.65,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,31814.65,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,4,4,50,5/1/2019 12:04:12 AM,31814.65,31814.65,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,31814.65,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,4,4,50,5/1/2019 12:04:12 AM,31814.65,31814.65,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,31814.65,NaN,0.00,0.00,0.00,0.00
Raw Model,1,33482.4871644469,250.1776,5/1/2019 12:04:12 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,4,4,50,5/1/2019 12:04:12 AM,33482.49,173369.78,104772.95,5.22,2.95,1.38,0.82,0.00,0.00,200.00,NaN,173369.78,88835.78,0.00,0.00,0.00,0.00
CLUSTER,4,4,50,5/1/2019 12:04:12 AM,33482.49,52746.89,38817.63,3.88,1.42,0.00,0.00,0.00,0.00,200.00,NaN,52746.89,11219.66,0.00,0.00,0.00,0.00
MaxSumK,4,4,50,5/1/2019 12:04:12 AM,33482.49,58329.76,31743.85,4.96,2.47,0.00,0.00,0.00,0.00,200.00,NaN,58329.76,NaN,0.00,0.00,0.00,0.00
MaxiMinK,4,4,50,5/1/2019 12:04:12 AM,33482.49,33482.49,0.00,2.06,0.24,0.00,0.00,0.00,0.00,200.00,NaN,33482.49,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,4,4,50,5/1/2019 12:04:12 AM,33482.49,68968.35,41228.17,5.58,2.32,0.00,0.00,0.02,0.91,200.00,NaN,68968.35,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,4,4,50,5/1/2019 12:04:12 AM,33482.49,72973.76,49862.99,5.46,2.93,0.00,0.00,0.00,0.00,200.00,NaN,72973.76,28361.95,0.00,0.00,0.00,0.00
CCCM-R m2,4,4,50,5/1/2019 12:04:12 AM,33482.49,42686.96,22815.73,2.92,1.48,0.00,0.00,0.00,0.00,200.00,NaN,42686.96,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,4,4,50,5/1/2019 12:04:12 AM,33482.49,42197.96,24043.41,3.16,2.09,0.00,0.00,0.00,0.00,200.00,NaN,42197.96,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,4,4,50,5/1/2019 12:04:12 AM,33482.49,36111.79,12882.67,2.20,0.69,0.00,0.00,0.00,0.00,200.00,NaN,36111.79,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,4,4,50,5/1/2019 12:04:12 AM,33482.49,36149.59,13066.11,2.42,1.73,0.00,0.00,0.00,0.00,200.00,NaN,36149.59,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,4,4,50,5/1/2019 12:04:12 AM,33482.49,33482.49,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,33482.49,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,4,4,50,5/1/2019 12:04:12 AM,33482.49,33482.49,0.00,2.02,0.14,0.00,0.00,0.00,0.00,200.00,NaN,33482.49,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,4,4,50,5/1/2019 12:04:12 AM,33482.49,34817.82,9347.32,2.06,0.42,0.00,0.00,0.00,0.00,200.00,NaN,34817.82,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,4,4,50,5/1/2019 12:04:12 AM,33482.49,33482.49,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,33482.49,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,4,4,50,5/1/2019 12:04:12 AM,33482.49,33482.49,0.00,2.04,0.20,0.00,0.00,0.00,0.00,200.00,NaN,33482.49,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,4,4,50,5/1/2019 12:04:12 AM,33482.49,33482.49,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,33482.49,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,4,4,50,5/1/2019 12:04:12 AM,33482.49,33482.49,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,33482.49,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,4,4,50,5/1/2019 12:04:12 AM,33482.49,33482.49,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,33482.49,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,4,4,50,5/1/2019 12:04:12 AM,33482.49,33482.49,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,33482.49,NaN,0.00,0.00,0.00,0.00
Raw Model,1,35449.9842720329,263.1867,5/1/2019 12:04:12 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,4,4,50,5/1/2019 12:04:12 AM,35449.98,162750.15,76282.23,4.08,1.53,0.68,0.58,0.00,0.00,200.00,NaN,162750.15,NaN,0.00,0.00,0.00,0.00
CLUSTER,4,4,50,5/1/2019 12:04:12 AM,35449.98,54680.86,44543.74,4.16,1.79,0.00,0.00,0.00,0.00,200.00,NaN,54680.86,21063.87,0.00,0.00,0.00,0.00
MaxSumK,4,4,50,5/1/2019 12:04:12 AM,35449.98,35449.98,NaN,2.08,0.27,0.00,0.00,0.00,0.00,200.00,NaN,35449.98,NaN,0.00,0.00,0.00,0.00
MaxiMinK,4,4,50,5/1/2019 12:04:12 AM,35449.98,35449.98,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,35449.98,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,4,4,50,5/1/2019 12:04:12 AM,35449.98,94817.64,66682.07,4.78,2.32,0.00,0.00,0.00,0.00,200.00,NaN,94817.64,40924.20,0.00,0.00,0.00,0.00
CCCM-Min m1,4,4,50,5/1/2019 12:04:12 AM,35449.98,98385.62,66778.95,4.54,2.43,0.00,0.00,0.00,0.00,200.00,NaN,98385.62,39746.71,0.00,0.00,0.00,0.00
CCCM-R m2,4,4,50,5/1/2019 12:04:12 AM,35449.98,50704.50,43233.34,2.62,1.11,0.00,0.00,0.00,0.00,200.00,NaN,50704.50,21349.35,0.00,0.00,0.00,0.00
CCCM-Min m2,4,4,50,5/1/2019 12:04:12 AM,35449.98,68832.35,57102.85,2.80,1.56,0.04,0.20,0.00,0.00,200.00,NaN,68832.35,35649.01,0.00,0.00,0.00,0.00
CCCM-R m3,4,4,50,5/1/2019 12:04:12 AM,35449.98,40632.13,25668.74,2.14,0.75,0.00,0.00,0.00,0.00,200.00,NaN,40632.13,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,4,4,50,5/1/2019 12:04:12 AM,35449.98,40625.80,25638.41,2.26,0.91,0.00,0.00,0.00,0.00,200.00,NaN,40625.80,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,4,4,50,5/1/2019 12:04:12 AM,35449.98,35449.98,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,35449.98,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,4,4,50,5/1/2019 12:04:12 AM,35449.98,37669.85,15539.07,2.10,0.57,0.00,0.00,0.00,0.00,200.00,NaN,37669.85,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,4,4,50,5/1/2019 12:04:13 AM,35449.98,37663.46,15494.36,2.06,0.42,0.00,0.00,0.00,0.00,200.00,NaN,37663.46,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,4,4,50,5/1/2019 12:04:13 AM,35449.98,35449.98,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,35449.98,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,4,4,50,5/1/2019 12:04:13 AM,35449.98,35449.98,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,35449.98,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,4,4,50,5/1/2019 12:04:13 AM,35449.98,35449.98,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,35449.98,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,4,4,50,5/1/2019 12:04:13 AM,35449.98,35449.98,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,35449.98,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,4,4,50,5/1/2019 12:04:13 AM,35449.98,35449.98,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,35449.98,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,4,4,50,5/1/2019 12:04:13 AM,35449.98,35449.98,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,35449.98,NaN,0.00,0.00,0.00,0.00
Raw Model,1,32749.442024657,233.1643,5/1/2019 12:04:13 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,4,4,50,5/1/2019 12:04:13 AM,32749.44,181581.68,123310.31,3.68,0.93,0.74,0.66,0.00,0.00,200.00,NaN,181581.68,91975.80,0.00,0.00,0.00,0.00
CLUSTER,4,4,50,5/1/2019 12:04:13 AM,32749.44,51237.42,50088.43,3.74,1.41,0.00,0.00,0.02,0.28,200.00,NaN,51237.42,34331.14,0.00,0.00,0.00,0.00
MaxSumK,4,4,50,5/1/2019 12:04:13 AM,32749.44,32749.44,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,32749.44,NaN,0.00,0.00,0.00,0.00
MaxiMinK,4,4,50,5/1/2019 12:04:13 AM,32749.44,32749.44,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,32749.44,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,4,4,50,5/1/2019 12:04:13 AM,32749.44,71286.89,65043.59,4.40,2.18,0.00,0.00,0.02,0.94,200.00,NaN,71286.89,48106.77,0.00,0.00,0.00,0.00
CCCM-Min m1,4,4,50,5/1/2019 12:04:13 AM,32749.44,84358.14,71973.85,4.08,1.64,0.00,0.00,0.00,0.00,200.00,NaN,84358.14,53849.64,0.00,0.00,0.00,0.00
CCCM-R m2,4,4,50,5/1/2019 12:04:13 AM,32749.44,54343.98,53549.04,2.48,0.83,0.00,0.00,0.00,0.00,200.00,NaN,54343.98,37998.75,0.00,0.00,0.00,0.00
CCCM-Min m2,4,4,50,5/1/2019 12:04:13 AM,32749.44,41965.91,36508.15,2.78,1.19,0.00,0.00,0.00,0.00,200.00,NaN,41965.91,16261.42,0.00,0.00,0.00,0.00
CCCM-R m3,4,4,50,5/1/2019 12:04:13 AM,32749.44,35704.76,20687.20,2.26,1.05,0.00,0.00,0.00,0.00,200.00,NaN,35704.76,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,4,4,50,5/1/2019 12:04:13 AM,32749.44,35675.18,20480.15,2.16,0.70,0.00,0.00,0.00,0.00,200.00,NaN,35675.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,4,4,50,5/1/2019 12:04:13 AM,32749.44,32749.44,NaN,2.02,0.14,0.00,0.00,0.00,0.00,200.00,NaN,32749.44,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,4,4,50,5/1/2019 12:04:13 AM,32749.44,32749.44,NaN,2.02,0.14,0.00,0.00,0.00,0.00,200.00,NaN,32749.44,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,4,4,50,5/1/2019 12:04:13 AM,32749.44,32749.44,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,32749.44,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,4,4,50,5/1/2019 12:04:13 AM,32749.44,32749.44,NaN,2.04,0.20,0.00,0.00,0.00,0.00,200.00,NaN,32749.44,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,4,4,50,5/1/2019 12:04:13 AM,32749.44,32749.44,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,32749.44,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,4,4,50,5/1/2019 12:04:13 AM,32749.44,32749.44,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,32749.44,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,4,4,50,5/1/2019 12:04:13 AM,32749.44,32749.44,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,32749.44,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,4,4,50,5/1/2019 12:04:13 AM,32749.44,32749.44,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,32749.44,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,4,4,50,5/1/2019 12:04:13 AM,32749.44,32749.44,NaN,2.00,0.00,0.00,0.00,0.00,0.00,200.00,NaN,32749.44,NaN,0.00,0.00,0.00,0.00
Raw Model,1,31910.357971643,262.1857,5/1/2019 12:04:13 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,4,4,50,5/1/2019 12:04:13 AM,83234.53,222487.99,99726.73,4.06,2.64,1.96,0.63,0.00,0.00,200.00,NaN,222487.99,68612.60,0.00,0.00,0.00,0.00
CLUSTER,4,4,50,5/1/2019 12:04:13 AM,31910.36,40994.93,22030.95,4.54,1.93,0.02,0.14,0.00,0.00,200.00,NaN,40994.93,NaN,0.00,0.00,0.00,0.00
MaxSumK,4,4,50,5/1/2019 12:04:13 AM,31910.36,74923.85,20654.49,4.02,2.24,0.00,0.00,0.02,0.68,200.00,NaN,74923.85,NaN,0.00,0.00,0.00,0.00
MaxiMinK,4,4,50,5/1/2019 12:04:13 AM,31910.36,31910.36,NaN,2.14,0.35,0.00,0.00,0.00,0.00,200.00,NaN,31910.36,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,4,4,50,5/1/2019 12:04:13 AM,31910.36,66396.32,45064.03,4.80,2.31,0.00,0.00,0.02,0.85,200.00,NaN,66396.32,25513.67,0.00,0.00,0.00,0.00
CCCM-Min m1,4,4,50,5/1/2019 12:04:13 AM,31910.36,69055.65,50740.49,4.92,2.15,0.00,0.00,0.02,0.77,200.00,NaN,69055.65,32620.11,0.00,0.00,0.00,0.00
CCCM-R m2,4,4,50,5/1/2019 12:04:13 AM,31910.36,50077.67,27567.17,3.80,2.55,0.00,0.00,0.00,0.00,200.00,NaN,50077.67,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,4,4,50,5/1/2019 12:04:13 AM,31910.36,44985.80,23438.87,3.64,2.12,0.00,0.00,0.00,0.00,200.00,NaN,44985.80,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,4,4,50,5/1/2019 12:04:13 AM,31910.36,34131.34,10946.83,2.18,0.65,0.00,0.00,0.00,0.00,200.00,NaN,34131.34,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,4,4,50,5/1/2019 12:04:13 AM,31910.36,31910.36,NaN,2.12,0.47,0.00,0.00,0.00,0.00,200.00,NaN,31910.36,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,4,4,50,5/1/2019 12:04:13 AM,31910.36,34138.61,10987.20,2.26,0.96,0.00,0.00,0.00,0.00,200.00,NaN,34138.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,4,4,50,5/1/2019 12:04:13 AM,31910.36,31910.36,NaN,2.18,0.65,0.00,0.00,0.00,0.00,200.00,NaN,31910.36,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,4,4,50,5/1/2019 12:04:13 AM,31910.36,31910.36,NaN,2.04,0.20,0.00,0.00,0.00,0.00,200.00,NaN,31910.36,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,4,4,50,5/1/2019 12:04:13 AM,31910.36,33151.72,8689.52,2.10,0.46,0.00,0.00,0.00,0.00,200.00,NaN,33151.72,NaN,0.00,0.00,0.00,0.00
