Multiplier,0,,Dimensions,17,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,55111.7220131812,8.006,5/1/2019 4:45:13 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
CCCM-R m4,16,16,50,5/1/2019 5:08:45 PM,442108.00,503760.26,150002.51,2.38,0.82,0.00,0.00,0.00,0.00,800.00,NaN,503760.26,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,16,16,50,5/1/2019 5:08:45 PM,442108.00,594457.84,228585.26,2.78,1.15,0.02,0.14,0.00,0.00,800.00,NaN,594457.84,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,16,16,50,5/1/2019 5:08:46 PM,442108.00,457723.38,76499.39,2.10,0.46,0.00,0.00,0.02,0.98,800.00,NaN,457723.38,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,16,16,50,5/1/2019 5:08:46 PM,442108.00,472845.78,106393.52,2.22,0.76,0.00,0.00,0.02,0.62,800.00,NaN,472845.78,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,16,16,50,5/1/2019 5:08:46 PM,442108.00,442108.00,0.01,2.00,0.00,0.00,0.00,0.00,0.00,800.00,NaN,442108.00,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,16,16,50,5/1/2019 5:08:47 PM,442108.00,442108.00,0.01,2.00,0.00,0.00,0.00,0.00,0.00,800.00,NaN,442108.00,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,16,16,50,5/1/2019 5:08:47 PM,442108.00,442108.00,0.01,2.00,0.00,0.00,0.00,0.00,0.00,800.00,NaN,442108.00,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,16,16,50,5/1/2019 5:08:48 PM,442108.00,442108.00,0.01,2.00,0.00,0.00,0.00,0.00,0.00,800.00,NaN,442108.00,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,16,16,50,5/1/2019 5:08:48 PM,442108.00,450147.30,56275.05,2.04,0.28,0.00,0.00,0.00,0.00,800.00,NaN,450147.30,NaN,0.00,0.00,0.00,0.00
Raw Model,1,440957.363427886,10512.4279,5/1/2019 5:08:48 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,16,16,50,5/1/2019 5:08:48 PM,838585.93,2879829.88,760469.44,4.78,1.62,3.80,1.47,0.12,4.11,800.00,NaN,2879829.88,NaN,0.00,0.00,0.00,0.00
CLUSTER,16,16,50,5/1/2019 5:08:49 PM,1314571.75,2177015.79,487495.01,5.08,1.74,2.50,1.14,0.36,9.53,800.00,NaN,2177015.79,NaN,0.00,0.00,0.00,0.00
MaxSumK,16,16,50,5/1/2019 5:08:51 PM,835959.85,1254618.83,174470.42,6.40,2.30,0.04,0.20,0.14,4.37,800.00,NaN,1254618.83,NaN,0.00,0.00,0.00,0.00
MaxiMinK,16,16,50,5/1/2019 5:08:52 PM,440957.36,440957.36,0.00,2.00,0.00,0.00,0.00,0.00,0.00,800.00,NaN,440957.36,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,16,16,50,5/1/2019 5:08:52 PM,991451.72,1901730.64,529500.35,6.20,1.99,0.40,0.60,0.32,9.82,800.00,NaN,1901730.64,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,16,16,50,5/1/2019 5:08:53 PM,798372.96,1842177.75,534761.37,6.58,1.71,0.34,0.55,0.36,9.93,800.00,NaN,1842177.75,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,16,16,50,5/1/2019 5:08:54 PM,440957.36,1123220.03,404213.31,4.92,1.95,0.12,0.32,0.06,1.62,800.00,NaN,1123220.03,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,16,16,50,5/1/2019 5:08:54 PM,440957.36,1057482.47,348512.89,5.38,1.90,0.10,0.30,0.10,2.77,800.00,NaN,1057482.47,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,16,16,50,5/1/2019 5:08:55 PM,440957.36,685838.29,310953.83,3.26,1.91,0.02,0.14,0.00,0.00,800.00,NaN,685838.29,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,16,16,50,5/1/2019 5:08:55 PM,440957.36,720469.14,277462.22,3.74,1.81,0.02,0.14,0.04,1.17,800.00,NaN,720469.14,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,16,16,50,5/1/2019 5:08:55 PM,440957.36,493577.11,169034.36,2.22,0.76,0.00,0.00,0.02,0.98,800.00,NaN,493577.11,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,16,16,50,5/1/2019 5:08:56 PM,440957.36,500495.24,148020.43,2.34,0.91,0.00,0.00,0.00,0.00,800.00,NaN,500495.24,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,16,16,50,5/1/2019 5:08:56 PM,440957.36,451929.75,76806.70,2.06,0.31,0.00,0.00,0.00,0.00,800.00,NaN,451929.75,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,16,16,50,5/1/2019 5:08:56 PM,440957.36,448857.61,55301.74,2.08,0.56,0.00,0.00,0.00,0.00,800.00,NaN,448857.61,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,16,16,50,5/1/2019 5:08:57 PM,440957.36,440957.36,0.00,2.00,0.00,0.00,0.00,0.00,0.00,800.00,NaN,440957.36,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,16,16,50,5/1/2019 5:08:57 PM,440957.36,440957.36,NaN,2.00,0.00,0.00,0.00,0.00,0.00,800.00,NaN,440957.36,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,16,16,50,5/1/2019 5:08:58 PM,440957.36,440957.36,0.00,2.00,0.00,0.00,0.00,0.00,0.00,800.00,NaN,440957.36,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,16,16,50,5/1/2019 5:08:58 PM,440957.36,448279.39,51254.22,2.06,0.42,0.00,0.00,0.00,0.00,800.00,NaN,448279.39,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,16,16,50,5/1/2019 5:08:59 PM,440957.36,465483.42,97118.90,2.18,0.79,0.00,0.00,0.02,0.35,800.00,NaN,465483.42,NaN,0.00,0.00,0.00,0.00
Raw Model,1,440007.045710144,10555.4587,5/1/2019 5:08:59 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,16,16,50,5/1/2019 5:08:59 PM,1081195.10,3055945.62,844970.12,5.34,2.07,3.70,1.51,0.18,4.30,800.00,NaN,3055945.62,NaN,0.00,0.00,0.00,0.00
CLUSTER,16,16,50,5/1/2019 5:09:00 PM,759631.22,2156721.67,651572.01,5.14,2.43,2.20,1.26,0.38,12.18,800.00,NaN,2156721.67,NaN,0.00,0.00,0.00,0.00
MaxSumK,16,16,50,5/1/2019 5:09:01 PM,1122691.03,1669142.92,320340.82,7.58,1.10,0.20,0.45,0.34,10.80,800.00,NaN,1669142.92,NaN,0.00,0.00,0.00,0.00
MaxiMinK,16,16,50,5/1/2019 5:09:02 PM,440007.05,440007.05,0.01,2.00,0.00,0.00,0.00,0.00,0.00,800.00,NaN,440007.05,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,16,16,50,5/1/2019 5:09:03 PM,762256.65,1916958.63,575532.04,5.80,1.50,0.56,0.67,0.36,10.78,800.00,NaN,1916958.63,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,16,16,50,5/1/2019 5:09:04 PM,1122635.37,2137004.18,561719.71,6.10,1.62,0.38,0.52,0.48,13.81,800.00,NaN,2137004.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,16,16,50,5/1/2019 5:09:04 PM,440007.05,1094336.98,508200.17,4.76,1.73,0.06,0.24,0.12,3.36,800.00,NaN,1094336.98,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,16,16,50,5/1/2019 5:09:05 PM,440007.05,1086994.36,456630.05,5.04,1.68,0.08,0.34,0.02,0.77,800.00,NaN,1086994.36,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,16,16,50,5/1/2019 5:09:05 PM,440007.05,670124.47,279495.33,3.16,1.54,0.00,0.00,0.00,0.00,800.00,NaN,670124.47,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,16,16,50,5/1/2019 5:09:06 PM,440007.05,717020.33,298377.37,3.44,1.73,0.02,0.14,0.04,1.26,800.00,NaN,717020.33,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,16,16,50,5/1/2019 5:09:06 PM,440007.05,496275.85,158469.97,2.44,1.25,0.00,0.00,0.00,0.00,800.00,NaN,496275.85,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,16,16,50,5/1/2019 5:09:06 PM,440007.05,513043.23,172730.71,2.42,1.02,0.00,0.00,0.00,0.00,800.00,NaN,513043.23,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,16,16,50,5/1/2019 5:09:07 PM,440007.05,485739.60,141108.72,2.34,1.12,0.00,0.00,0.00,0.00,800.00,NaN,485739.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,16,16,50,5/1/2019 5:09:07 PM,440007.05,458940.81,97887.98,2.18,0.89,0.00,0.00,0.00,0.00,800.00,NaN,458940.81,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,16,16,50,5/1/2019 5:09:07 PM,440007.05,453670.12,67108.84,2.08,0.39,0.00,0.00,0.00,0.00,800.00,NaN,453670.12,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,16,16,50,5/1/2019 5:09:08 PM,440007.05,440007.05,0.01,2.00,0.00,0.00,0.00,0.00,0.00,800.00,NaN,440007.05,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,16,16,50,5/1/2019 5:09:08 PM,440007.05,440007.05,0.02,2.00,0.00,0.00,0.00,0.00,0.00,800.00,NaN,440007.05,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,16,16,50,5/1/2019 5:09:09 PM,440007.05,440007.05,0.01,2.00,0.00,0.00,0.00,0.00,0.00,800.00,NaN,440007.05,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,16,16,50,5/1/2019 5:09:09 PM,440007.05,440007.05,0.01,2.00,0.00,0.00,0.00,0.00,0.00,800.00,NaN,440007.05,NaN,0.00,0.00,0.00,0.00
Raw Model,1,471865.613435599,10670.5376,5/1/2019 5:09:09 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,17,17,50,5/1/2019 5:09:10 PM,1527102.05,3054115.07,851640.58,5.90,2.32,4.18,1.51,0.26,7.57,850.00,NaN,3054115.07,NaN,0.00,0.00,0.00,0.00
CLUSTER,17,17,50,5/1/2019 5:09:11 PM,729903.15,2017710.53,546671.95,5.28,1.70,2.26,1.16,0.34,12.07,850.00,NaN,2017710.53,NaN,0.00,0.00,0.00,0.00
MaxSumK,17,17,50,5/1/2019 5:09:12 PM,1230994.30,1729449.10,193509.39,5.24,1.39,0.32,0.47,0.04,1.52,850.00,NaN,1729449.10,NaN,0.00,0.00,0.00,0.00
MaxiMinK,17,17,50,5/1/2019 5:09:14 PM,471865.61,471865.61,NaN,2.00,0.00,0.00,0.00,0.00,0.00,850.00,NaN,471865.61,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,17,17,50,5/1/2019 5:09:14 PM,763041.44,1983903.50,552257.49,6.08,1.81,0.28,0.57,0.72,19.88,850.00,NaN,1983903.50,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,17,17,50,5/1/2019 5:09:15 PM,1020810.32,1905296.55,464423.49,6.34,1.90,0.32,0.55,0.22,5.09,850.00,NaN,1905296.55,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,17,17,50,5/1/2019 5:09:16 PM,471865.61,1113844.39,490638.93,5.06,2.05,0.04,0.20,0.06,1.45,850.00,NaN,1113844.39,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,17,17,50,5/1/2019 5:09:16 PM,471865.61,1118612.18,414473.22,5.12,2.03,0.04,0.20,0.06,1.96,850.00,NaN,1118612.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,17,17,50,5/1/2019 5:09:17 PM,471865.61,713811.42,250118.29,3.72,2.05,0.00,0.00,0.00,0.00,850.00,NaN,713811.42,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,17,17,50,5/1/2019 5:09:17 PM,471865.61,632057.73,249456.84,3.28,2.10,0.00,0.00,0.00,0.00,850.00,NaN,632057.73,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,17,17,50,5/1/2019 5:09:18 PM,471865.61,563840.78,178323.03,2.68,1.50,0.00,0.00,0.00,0.00,850.00,NaN,563840.78,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,17,17,50,5/1/2019 5:09:18 PM,471865.61,490401.21,75663.49,2.28,0.83,0.00,0.00,0.00,0.00,850.00,NaN,490401.21,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,17,17,50,5/1/2019 5:09:18 PM,471865.61,477680.57,40704.70,2.10,0.57,0.00,0.00,0.00,0.00,850.00,NaN,477680.57,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,17,17,50,5/1/2019 5:09:19 PM,471865.61,496655.46,98591.49,2.30,1.14,0.00,0.00,0.00,0.00,850.00,NaN,496655.46,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,17,17,50,5/1/2019 5:09:19 PM,471865.61,488469.10,84174.68,2.12,0.59,0.00,0.00,0.00,0.00,850.00,NaN,488469.10,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,17,17,50,5/1/2019 5:09:20 PM,471865.61,471865.61,NaN,2.00,0.00,0.00,0.00,0.00,0.00,850.00,NaN,471865.61,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,17,17,50,5/1/2019 5:09:20 PM,471865.61,471865.61,NaN,2.00,0.00,0.00,0.00,0.00,0.00,850.00,NaN,471865.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,17,17,50,5/1/2019 5:09:21 PM,471865.61,471865.61,NaN,2.00,0.00,0.00,0.00,0.00,0.00,850.00,NaN,471865.61,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,17,17,50,5/1/2019 5:09:21 PM,471865.61,471865.61,NaN,2.00,0.00,0.00,0.00,0.00,0.00,850.00,NaN,471865.61,NaN,0.00,0.00,0.00,0.00
Raw Model,1,474403.959109711,12076.531,5/1/2019 5:09:21 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,17,17,50,5/1/2019 5:09:22 PM,1803188.44,3427061.48,842515.92,5.50,1.95,4.54,1.47,0.34,10.01,850.00,NaN,3427061.48,NaN,0.00,0.00,0.00,0.00
CLUSTER,17,17,50,5/1/2019 5:09:23 PM,1232668.26,2414844.00,501191.02,5.02,1.93,2.88,1.12,0.50,12.32,850.00,NaN,2414844.00,NaN,0.00,0.00,0.00,0.00
MaxSumK,17,17,50,5/1/2019 5:09:24 PM,1607845.99,2029512.82,350870.34,5.72,1.06,0.76,0.55,0.50,16.29,850.00,NaN,2029512.82,NaN,0.00,0.00,0.00,0.00
MaxiMinK,17,17,50,5/1/2019 5:09:26 PM,474403.96,474403.96,NaN,2.00,0.00,0.00,0.00,0.00,0.00,850.00,NaN,474403.96,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,17,17,50,5/1/2019 5:09:26 PM,1181079.50,1925384.50,517531.67,6.32,1.90,0.32,0.71,0.32,6.60,850.00,NaN,1925384.50,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,17,17,50,5/1/2019 5:09:27 PM,789873.75,1946850.98,534768.66,6.10,2.05,0.38,0.66,0.44,13.93,850.00,NaN,1946850.98,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,17,17,50,5/1/2019 5:09:28 PM,474403.96,1086026.37,351236.59,4.72,1.63,0.10,0.30,0.00,0.00,850.00,NaN,1086026.37,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,17,17,50,5/1/2019 5:09:28 PM,474403.96,1087029.87,333231.88,5.82,2.19,0.06,0.24,0.04,1.01,850.00,NaN,1087029.87,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,17,17,50,5/1/2019 5:09:29 PM,474403.96,711611.30,261817.62,3.54,1.82,0.00,0.00,0.00,0.00,850.00,NaN,711611.30,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,17,17,50,5/1/2019 5:09:29 PM,474403.96,785185.25,284176.35,4.28,2.18,0.00,0.00,0.02,0.47,850.00,NaN,785185.25,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,17,17,50,5/1/2019 5:09:30 PM,474403.96,596180.95,210660.70,2.88,1.66,0.00,0.00,0.00,0.00,850.00,NaN,596180.95,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,17,17,50,5/1/2019 5:09:30 PM,474403.96,556934.13,167189.13,2.84,1.62,0.00,0.00,0.02,0.69,850.00,NaN,556934.13,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,17,17,50,5/1/2019 5:09:31 PM,474403.96,515040.25,122829.29,2.36,1.23,0.00,0.00,0.00,0.00,850.00,NaN,515040.25,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,17,17,50,5/1/2019 5:09:31 PM,474403.96,500791.76,139999.38,2.12,0.62,0.00,0.00,0.00,0.00,850.00,NaN,500791.76,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,17,17,50,5/1/2019 5:09:32 PM,474403.96,480705.92,44113.72,2.02,0.14,0.00,0.00,0.00,0.00,850.00,NaN,480705.92,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,17,17,50,5/1/2019 5:09:32 PM,474403.96,480758.86,44484.31,2.04,0.28,0.00,0.00,0.00,0.00,850.00,NaN,480758.86,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,17,17,50,5/1/2019 5:09:32 PM,474403.96,489160.03,73007.55,2.06,0.31,0.00,0.00,0.00,0.00,850.00,NaN,489160.03,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,17,17,50,5/1/2019 5:09:33 PM,474403.96,474403.96,NaN,2.00,0.00,0.00,0.00,0.00,0.00,850.00,NaN,474403.96,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,17,17,50,5/1/2019 5:09:34 PM,474403.96,474403.96,NaN,2.00,0.00,0.00,0.00,0.00,0.00,850.00,NaN,474403.96,NaN,0.00,0.00,0.00,0.00
Raw Model,1,476132.471658925,12298.6892,5/1/2019 5:09:34 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,17,17,50,5/1/2019 5:09:34 PM,1344097.71,2903942.43,723281.47,5.76,1.89,3.54,1.46,0.22,6.81,850.00,NaN,2903942.43,NaN,0.00,0.00,0.00,0.00
CLUSTER,17,17,50,5/1/2019 5:09:35 PM,956643.45,2317655.52,628937.72,5.38,2.08,2.88,1.34,0.24,7.57,850.00,NaN,2317655.52,NaN,0.00,0.00,0.00,0.00
MaxSumK,17,17,50,5/1/2019 5:09:37 PM,1416509.41,1538610.22,210775.45,7.04,0.72,0.02,0.14,0.02,0.75,850.00,NaN,1538610.22,NaN,0.00,0.00,0.00,0.00
MaxiMinK,17,17,50,5/1/2019 5:09:38 PM,476132.47,476132.47,NaN,2.00,0.00,0.00,0.00,0.00,0.00,850.00,NaN,476132.47,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,17,17,50,5/1/2019 5:09:39 PM,780435.94,1932865.51,520677.99,6.42,1.98,0.42,0.57,0.22,6.39,850.00,NaN,1932865.51,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,17,17,50,5/1/2019 5:09:40 PM,1078265.44,2137521.68,529160.45,6.30,1.55,0.40,0.63,0.46,12.85,850.00,NaN,2137521.68,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,17,17,50,5/1/2019 5:09:40 PM,476132.47,1056070.45,309245.43,4.98,2.11,0.10,0.30,0.02,0.94,850.00,NaN,1056070.45,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,17,17,50,5/1/2019 5:09:41 PM,476132.47,1063355.91,331406.46,5.08,1.75,0.02,0.14,0.02,0.86,850.00,NaN,1063355.91,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,17,17,50,5/1/2019 5:09:41 PM,476132.47,661772.30,278648.13,3.04,1.65,0.00,0.00,0.00,0.00,850.00,NaN,661772.30,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,17,17,50,5/1/2019 5:09:42 PM,476132.47,736141.58,288346.38,3.40,1.41,0.04,0.20,0.00,0.00,850.00,NaN,736141.58,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,17,17,50,5/1/2019 5:09:42 PM,476132.47,545783.84,169516.28,2.58,1.60,0.00,0.00,0.02,0.98,850.00,NaN,545783.84,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,17,17,50,5/1/2019 5:09:43 PM,476132.47,592190.01,193873.49,2.68,1.33,0.00,0.00,0.00,0.00,850.00,NaN,592190.01,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,17,17,50,5/1/2019 5:09:43 PM,476132.47,495918.51,99112.86,2.14,0.69,0.00,0.00,0.00,0.00,850.00,NaN,495918.51,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,17,17,50,5/1/2019 5:09:43 PM,476132.47,498532.51,89491.75,2.12,0.52,0.00,0.00,0.00,0.00,850.00,NaN,498532.51,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,17,17,50,5/1/2019 5:09:44 PM,476132.47,486940.27,75654.60,2.04,0.28,0.00,0.00,0.00,0.00,850.00,NaN,486940.27,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,17,17,50,5/1/2019 5:09:44 PM,476132.47,499641.70,98640.71,2.20,0.89,0.00,0.00,0.00,0.00,850.00,NaN,499641.70,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,17,17,50,5/1/2019 5:09:45 PM,476132.47,476132.47,NaN,2.00,0.00,0.00,0.00,0.00,0.00,850.00,NaN,476132.47,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,17,17,50,5/1/2019 5:09:45 PM,476132.47,476132.47,NaN,2.00,0.00,0.00,0.00,0.00,0.00,850.00,NaN,476132.47,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,17,17,50,5/1/2019 5:09:46 PM,476132.47,484638.47,59541.99,2.06,0.42,0.00,0.00,0.00,0.00,850.00,NaN,484638.47,NaN,0.00,0.00,0.00,0.00
Raw Model,1,471480.407433607,12219.2614,5/1/2019 5:09:46 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,17,17,50,5/1/2019 5:09:46 PM,1827229.99,3152549.48,662495.51,5.70,1.88,4.24,1.38,0.30,9.04,850.00,NaN,3152549.48,NaN,0.00,0.00,0.00,0.00
CLUSTER,17,17,50,5/1/2019 5:09:47 PM,846632.42,2261267.98,582792.72,4.80,1.83,2.60,1.22,0.44,13.81,850.00,NaN,2261267.98,NaN,0.00,0.00,0.00,0.00
MaxSumK,17,17,50,5/1/2019 5:09:49 PM,471480.41,1210846.15,319417.13,5.82,1.19,0.36,0.56,0.00,0.00,850.00,NaN,1210846.15,NaN,0.00,0.00,0.00,0.00
MaxiMinK,17,17,50,5/1/2019 5:09:50 PM,471480.41,471480.41,0.02,2.00,0.00,0.00,0.00,0.00,0.00,850.00,NaN,471480.41,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,17,17,50,5/1/2019 5:09:51 PM,844987.99,1833098.99,393957.14,6.02,1.79,0.46,0.57,0.28,9.17,850.00,NaN,1833098.99,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,17,17,50,5/1/2019 5:09:52 PM,471480.41,1849378.89,560782.25,6.10,1.59,0.44,0.61,0.54,15.76,850.00,NaN,1849378.89,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,17,17,50,5/1/2019 5:09:52 PM,471480.41,1004877.16,383481.73,5.26,2.31,0.12,0.32,0.08,1.59,850.00,NaN,1004877.16,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,17,17,50,5/1/2019 5:09:53 PM,471480.41,1017874.38,302671.81,5.16,1.84,0.04,0.20,0.06,1.74,850.00,NaN,1017874.38,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,17,17,50,5/1/2019 5:09:53 PM,471480.41,810044.36,318125.98,3.80,1.64,0.04,0.20,0.02,0.82,850.00,NaN,810044.36,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,17,17,50,5/1/2019 5:09:54 PM,471480.41,704682.00,305330.27,3.46,1.92,0.02,0.14,0.00,0.00,850.00,NaN,704682.00,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,17,17,50,5/1/2019 5:09:54 PM,471480.41,541936.50,166519.07,2.46,1.27,0.00,0.00,0.00,0.00,850.00,NaN,541936.50,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,17,17,50,5/1/2019 5:09:55 PM,471480.41,587547.08,228776.35,2.66,1.37,0.00,0.00,0.00,0.00,850.00,NaN,587547.08,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,17,17,50,5/1/2019 5:09:55 PM,471480.41,495948.16,96957.84,2.14,0.53,0.00,0.00,0.02,0.97,850.00,NaN,495948.16,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,17,17,50,5/1/2019 5:09:55 PM,471480.41,478322.74,47896.30,2.06,0.42,0.00,0.00,0.00,0.00,850.00,NaN,478322.74,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,17,17,50,5/1/2019 5:09:56 PM,471480.41,471480.41,0.02,2.00,0.00,0.00,0.00,0.00,0.00,850.00,NaN,471480.41,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,17,17,50,5/1/2019 5:09:56 PM,471480.41,471480.41,0.02,2.00,0.00,0.00,0.00,0.00,0.00,850.00,NaN,471480.41,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,17,17,50,5/1/2019 5:09:57 PM,471480.41,479065.15,53093.17,2.12,0.84,0.00,0.00,0.00,0.00,850.00,NaN,479065.15,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,17,17,50,5/1/2019 5:09:57 PM,471480.41,471480.41,0.02,2.00,0.00,0.00,0.00,0.00,0.00,850.00,NaN,471480.41,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,17,17,50,5/1/2019 5:09:58 PM,471480.41,471480.41,0.02,2.00,0.00,0.00,0.00,0.00,0.00,850.00,NaN,471480.41,NaN,0.00,0.00,0.00,0.00
