Multiplier,0,,Dimensions,3,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,9226.71573162551,8.0057,4/30/2019 10:31:45 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
MaxSumK,9,9,50,4/30/2019 10:33:49 PM,47594.63,52666.92,6859.72,15.14,3.88,0.00,0.00,0.00,0.00,450.00,NaN,52666.92,NaN,0.00,0.00,0.00,0.00
MaxiMinK,9,9,50,4/30/2019 10:33:49 PM,41632.01,42816.80,2370.81,9.68,4.75,0.00,0.00,0.00,0.00,450.00,NaN,42816.80,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,9,9,50,4/30/2019 10:33:49 PM,41632.01,48139.93,3798.00,11.92,5.60,0.02,0.14,0.00,0.00,450.00,NaN,48139.93,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,9,9,50,4/30/2019 10:33:50 PM,41632.41,48152.83,5556.39,14.08,5.68,0.02,0.14,0.02,0.75,450.00,NaN,48152.83,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,9,9,50,4/30/2019 10:33:50 PM,41632.01,45739.02,3488.04,10.86,4.84,0.00,0.00,0.00,0.00,450.00,NaN,45739.02,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,9,9,50,4/30/2019 10:33:50 PM,41631.90,47515.87,4601.50,9.00,3.38,0.00,0.00,0.00,0.00,450.00,NaN,47515.87,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,9,9,50,4/30/2019 10:33:50 PM,41631.90,45259.17,2975.62,9.58,3.30,0.00,0.00,0.00,0.00,450.00,NaN,45259.17,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,9,9,50,4/30/2019 10:33:50 PM,41632.01,45768.24,4311.33,9.60,3.56,0.00,0.00,0.00,0.00,450.00,NaN,45768.24,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,9,9,50,4/30/2019 10:33:50 PM,41632.01,45395.38,3430.92,9.20,4.06,0.00,0.00,0.00,0.00,450.00,NaN,45395.38,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,9,9,50,4/30/2019 10:33:50 PM,41632.01,45697.18,3413.01,8.22,3.01,0.00,0.00,0.00,0.00,450.00,NaN,45697.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,9,9,50,4/30/2019 10:33:50 PM,41632.01,45354.45,4276.83,8.58,2.93,0.00,0.00,0.00,0.00,450.00,NaN,45354.45,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,9,9,50,4/30/2019 10:33:51 PM,41632.01,43370.39,2660.70,8.32,2.94,0.00,0.00,0.00,0.00,450.00,NaN,43370.39,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,9,9,50,4/30/2019 10:33:51 PM,41632.01,45006.34,3278.17,9.22,2.64,0.00,0.00,0.00,0.00,450.00,NaN,45006.34,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,9,9,50,4/30/2019 10:33:51 PM,41631.90,44684.37,3066.96,8.06,2.60,0.00,0.00,0.00,0.00,450.00,NaN,44684.37,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,9,9,50,4/30/2019 10:33:51 PM,41631.90,45575.78,4055.42,9.78,3.90,0.00,0.00,0.00,0.00,450.00,NaN,45575.78,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,9,9,50,4/30/2019 10:33:51 PM,41631.90,43438.49,3044.19,8.32,2.32,0.00,0.00,0.00,0.00,450.00,NaN,43438.49,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,9,9,50,4/30/2019 10:33:51 PM,41632.01,43398.55,2993.98,9.18,3.60,0.00,0.00,0.00,0.00,450.00,NaN,43398.55,NaN,0.00,0.00,0.00,0.00
Raw Model,1.35402416156548,44093.112052148,2807.9692,4/30/2019 10:33:51 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,9,9,50,4/30/2019 10:33:51 PM,46807.86,89230.66,21754.91,9.48,3.40,2.96,1.02,0.00,0.00,450.00,NaN,89230.66,NaN,0.00,0.00,0.00,0.00
CLUSTER,9,9,50,4/30/2019 10:33:51 PM,46568.86,55927.12,9418.56,11.58,4.03,0.90,0.70,0.02,0.58,450.00,NaN,55927.12,NaN,0.00,0.00,0.00,0.00
MaxSumK,9,9,50,4/30/2019 10:33:52 PM,43321.86,51728.43,10087.22,12.88,2.75,0.00,0.00,0.00,0.00,450.00,NaN,51728.43,NaN,0.00,0.00,0.00,0.00
MaxiMinK,9,9,50,4/30/2019 10:33:52 PM,43321.86,44566.49,2588.45,4.74,0.87,0.00,0.00,0.00,0.00,450.00,NaN,44566.49,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,9,9,50,4/30/2019 10:33:52 PM,43321.86,58084.02,12783.07,8.88,3.22,0.00,0.00,0.00,0.00,450.00,NaN,58084.02,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,9,9,50,4/30/2019 10:33:52 PM,43321.86,60994.13,13028.10,9.92,3.32,0.00,0.00,0.02,0.98,450.00,NaN,60994.13,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,9,9,50,4/30/2019 10:33:52 PM,43321.86,52547.49,9310.60,8.12,3.09,0.00,0.00,0.00,0.00,450.00,NaN,52547.49,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,9,9,50,4/30/2019 10:33:52 PM,43321.86,51037.61,8181.52,7.26,2.57,0.00,0.00,0.00,0.00,450.00,NaN,51037.61,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,9,9,50,4/30/2019 10:33:52 PM,43321.86,49744.23,7230.91,7.06,2.24,0.00,0.00,0.00,0.00,450.00,NaN,49744.23,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,9,9,50,4/30/2019 10:33:52 PM,43321.86,48065.91,6545.26,7.12,2.73,0.00,0.00,0.00,0.00,450.00,NaN,48065.91,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,9,9,50,4/30/2019 10:33:53 PM,43321.86,47699.29,5734.28,6.60,2.69,0.00,0.00,0.00,0.00,450.00,NaN,47699.29,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,9,9,50,4/30/2019 10:33:53 PM,43321.86,47090.50,4325.17,6.92,2.62,0.00,0.00,0.00,0.00,450.00,NaN,47090.50,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,9,9,50,4/30/2019 10:33:53 PM,43321.86,49026.93,8295.50,6.80,2.31,0.00,0.00,0.00,0.00,450.00,NaN,49026.93,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,9,9,50,4/30/2019 10:33:53 PM,43321.86,46748.37,4919.84,6.10,2.19,0.00,0.00,0.02,0.53,450.00,NaN,46748.37,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,9,9,50,4/30/2019 10:33:53 PM,43321.86,46493.26,3439.85,6.46,2.09,0.00,0.00,0.00,0.00,450.00,NaN,46493.26,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,9,9,50,4/30/2019 10:33:53 PM,43321.86,45983.60,3733.23,6.34,2.68,0.00,0.00,0.00,0.00,450.00,NaN,45983.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,9,9,50,4/30/2019 10:33:53 PM,43321.86,46833.76,4801.82,6.40,2.18,0.00,0.00,0.00,0.00,450.00,NaN,46833.76,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,9,9,50,4/30/2019 10:33:53 PM,43321.86,46247.22,4685.39,5.92,2.43,0.00,0.00,0.00,0.00,450.00,NaN,46247.22,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,9,9,50,4/30/2019 10:33:53 PM,43321.86,45073.97,2678.69,5.52,1.80,0.00,0.00,0.00,0.00,450.00,NaN,45073.97,NaN,0.00,0.00,0.00,0.00
Raw Model,1,44855.9512162931,2102.487,4/30/2019 10:33:53 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,9,9,50,4/30/2019 10:33:53 PM,44630.32,101305.45,31684.71,8.48,4.14,0.96,0.75,0.00,0.00,450.00,NaN,101305.45,NaN,0.00,0.00,0.00,0.00
CLUSTER,9,9,50,4/30/2019 10:33:54 PM,44619.39,94019.23,33745.60,9.14,2.84,1.08,0.93,0.00,0.00,450.00,NaN,94019.23,NaN,0.00,0.00,0.00,0.00
MaxSumK,9,9,50,4/30/2019 10:33:54 PM,44630.32,83664.91,16315.00,12.66,1.53,0.00,0.00,0.00,0.00,450.00,NaN,83664.91,NaN,0.00,0.00,0.00,0.00
MaxiMinK,9,9,50,4/30/2019 10:33:54 PM,44619.39,45922.32,3509.78,4.08,0.74,0.00,0.00,0.00,0.00,450.00,NaN,45922.32,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,9,9,50,4/30/2019 10:33:54 PM,44619.39,94761.20,33732.03,7.98,2.51,0.00,0.00,0.00,0.00,450.00,NaN,94761.20,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,9,9,50,4/30/2019 10:33:54 PM,44619.39,92013.58,35460.16,8.08,3.55,0.00,0.00,0.00,0.00,450.00,NaN,92013.58,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,9,9,50,4/30/2019 10:33:54 PM,44619.39,64326.59,22349.08,5.64,2.04,0.00,0.00,0.00,0.00,450.00,NaN,64326.59,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,9,9,50,4/30/2019 10:33:54 PM,44619.39,62001.50,18867.10,5.36,2.00,0.00,0.00,0.00,0.00,450.00,NaN,62001.50,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,9,9,50,4/30/2019 10:33:54 PM,44619.39,53378.65,14956.18,5.22,2.51,0.00,0.00,0.00,0.00,450.00,NaN,53378.65,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,9,9,50,4/30/2019 10:33:54 PM,44619.39,51605.98,11201.67,4.66,2.22,0.00,0.00,0.00,0.00,450.00,NaN,51605.98,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,9,9,50,4/30/2019 10:33:54 PM,44619.39,50644.00,11309.97,3.96,1.61,0.00,0.00,0.00,0.00,450.00,NaN,50644.00,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,9,9,50,4/30/2019 10:33:54 PM,44619.39,48491.69,7472.31,3.92,1.25,0.00,0.00,0.00,0.00,450.00,NaN,48491.69,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,9,9,50,4/30/2019 10:33:55 PM,44619.39,48870.11,5201.87,4.20,1.79,0.00,0.00,0.00,0.00,450.00,NaN,48870.11,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,9,9,50,4/30/2019 10:33:55 PM,44619.39,46526.70,4060.25,4.32,1.99,0.00,0.00,0.00,0.00,450.00,NaN,46526.70,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,9,9,50,4/30/2019 10:33:55 PM,44619.39,49992.70,9198.55,4.34,1.80,0.00,0.00,0.00,0.00,450.00,NaN,49992.70,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,9,9,50,4/30/2019 10:33:55 PM,44619.39,46553.55,5627.95,4.04,1.73,0.00,0.00,0.00,0.00,450.00,NaN,46553.55,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,9,9,50,4/30/2019 10:33:55 PM,44619.39,47812.70,4869.27,4.10,1.62,0.00,0.00,0.00,0.00,450.00,NaN,47812.70,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,9,9,50,4/30/2019 10:33:55 PM,44619.39,47572.70,4726.93,4.06,1.42,0.00,0.00,0.00,0.00,450.00,NaN,47572.70,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,9,9,50,4/30/2019 10:33:55 PM,44619.39,46739.51,4227.99,3.70,0.83,0.00,0.00,0.00,0.00,450.00,NaN,46739.51,NaN,0.00,0.00,0.00,0.00
Raw Model,1.56218660269524,43827.8561014398,1663.1751,4/30/2019 10:33:55 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,9,9,50,4/30/2019 10:33:55 PM,66535.33,133186.80,35552.57,10.66,4.62,4.30,0.90,0.00,0.00,450.00,NaN,133186.80,NaN,0.00,0.00,0.00,0.00
CLUSTER,9,9,50,4/30/2019 10:33:55 PM,42149.97,50754.71,6120.22,12.10,4.65,0.00,0.00,0.00,0.00,450.00,NaN,50754.71,NaN,0.00,0.00,0.00,0.00
MaxSumK,9,9,50,4/30/2019 10:33:55 PM,42144.10,49178.89,5281.11,7.10,1.78,0.00,0.00,0.00,0.00,450.00,NaN,49178.89,NaN,0.00,0.00,0.00,0.00
MaxiMinK,9,9,50,4/30/2019 10:33:56 PM,42144.10,42319.44,677.65,5.56,1.10,0.00,0.00,0.00,0.00,450.00,NaN,42319.44,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,9,9,50,4/30/2019 10:33:56 PM,42144.10,50111.76,6569.50,9.64,3.32,0.00,0.00,0.00,0.00,450.00,NaN,50111.76,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,9,9,50,4/30/2019 10:33:56 PM,42144.10,50979.06,8615.61,9.20,3.39,0.00,0.00,0.00,0.00,450.00,NaN,50979.06,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,9,9,50,4/30/2019 10:33:56 PM,42144.10,48570.63,7038.57,7.82,2.27,0.00,0.00,0.00,0.00,450.00,NaN,48570.63,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,9,9,50,4/30/2019 10:33:56 PM,42144.10,48995.65,6428.96,7.94,2.65,0.00,0.00,0.02,0.72,450.00,NaN,48995.65,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,9,9,50,4/30/2019 10:33:56 PM,42144.10,46408.95,4686.32,7.18,2.15,0.00,0.00,0.00,0.00,450.00,NaN,46408.95,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,9,9,50,4/30/2019 10:33:56 PM,42144.10,46162.77,4444.72,7.48,2.63,0.00,0.00,0.00,0.00,450.00,NaN,46162.77,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,9,9,50,4/30/2019 10:33:56 PM,42144.10,45844.01,3808.65,6.52,2.24,0.00,0.00,0.00,0.00,450.00,NaN,45844.01,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,9,9,50,4/30/2019 10:33:56 PM,42144.10,45338.18,3567.39,7.12,2.43,0.00,0.00,0.00,0.00,450.00,NaN,45338.18,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,9,9,50,4/30/2019 10:33:56 PM,42144.10,46849.22,4720.98,6.74,2.42,0.00,0.00,0.00,0.00,450.00,NaN,46849.22,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,9,9,50,4/30/2019 10:33:57 PM,42144.10,45168.27,3023.69,7.16,2.51,0.00,0.00,0.00,0.00,450.00,NaN,45168.27,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,9,9,50,4/30/2019 10:33:57 PM,42144.10,44922.47,3387.19,7.04,2.34,0.00,0.00,0.00,0.00,450.00,NaN,44922.47,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,9,9,50,4/30/2019 10:33:57 PM,42144.10,44732.13,3110.12,6.70,2.02,0.00,0.00,0.00,0.00,450.00,NaN,44732.13,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,9,9,50,4/30/2019 10:33:57 PM,42144.10,44937.78,3635.70,7.26,2.61,0.00,0.00,0.00,0.00,450.00,NaN,44937.78,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,9,9,50,4/30/2019 10:33:57 PM,42144.10,45054.33,3294.16,7.00,2.30,0.00,0.00,0.00,0.00,450.00,NaN,45054.33,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,9,9,50,4/30/2019 10:33:57 PM,42144.10,43492.57,2638.25,6.72,2.18,0.00,0.00,0.00,0.00,450.00,NaN,43492.57,NaN,0.00,0.00,0.00,0.00
Raw Model,1.50357038424109,43212.6274889585,2094.4809,4/30/2019 10:33:57 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,9,9,50,4/30/2019 10:33:57 PM,63895.93,103729.83,34024.91,8.06,3.52,2.06,1.01,0.00,0.00,450.00,NaN,103729.83,NaN,0.00,0.00,0.00,0.00
CLUSTER,9,9,50,4/30/2019 10:33:57 PM,42223.68,55775.20,21390.40,9.78,2.90,0.06,0.24,0.00,0.00,450.00,NaN,55775.20,NaN,0.00,0.00,0.00,0.00
MaxSumK,9,9,50,4/30/2019 10:33:58 PM,42223.68,44655.23,1169.73,8.18,2.51,0.02,0.14,0.00,0.00,450.00,NaN,44655.23,NaN,0.00,0.00,0.00,0.00
MaxiMinK,9,9,50,4/30/2019 10:33:58 PM,42223.68,42688.82,1058.29,6.50,1.76,0.00,0.00,0.00,0.00,450.00,NaN,42688.82,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,9,9,50,4/30/2019 10:33:58 PM,42223.68,65889.61,22722.41,9.58,4.31,0.00,0.00,0.00,0.00,450.00,NaN,65889.61,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,9,9,50,4/30/2019 10:33:58 PM,42223.68,69362.20,25708.55,10.06,4.08,0.00,0.00,0.04,1.18,450.00,NaN,69362.20,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,9,9,50,4/30/2019 10:33:58 PM,42223.68,47130.58,6663.73,7.54,3.42,0.00,0.00,0.00,0.00,450.00,NaN,47130.58,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,9,9,50,4/30/2019 10:33:58 PM,42223.68,50176.83,12173.55,8.10,3.43,0.00,0.00,0.00,0.00,450.00,NaN,50176.83,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,9,9,50,4/30/2019 10:33:58 PM,42223.68,45846.82,5914.10,6.20,2.73,0.00,0.00,0.00,0.00,450.00,NaN,45846.82,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,9,9,50,4/30/2019 10:33:58 PM,42223.68,44942.01,3849.00,6.50,3.18,0.00,0.00,0.00,0.00,450.00,NaN,44942.01,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,9,9,50,4/30/2019 10:33:58 PM,42223.68,45828.82,5782.63,6.62,3.11,0.00,0.00,0.00,0.00,450.00,NaN,45828.82,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,9,9,50,4/30/2019 10:33:58 PM,42223.68,45118.54,4256.64,6.02,2.53,0.00,0.00,0.00,0.00,450.00,NaN,45118.54,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,9,9,50,4/30/2019 10:33:59 PM,42223.68,45096.78,4494.72,6.36,2.90,0.00,0.00,0.00,0.00,450.00,NaN,45096.78,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,9,9,50,4/30/2019 10:33:59 PM,42223.68,43848.81,2839.89,6.02,2.00,0.00,0.00,0.00,0.00,450.00,NaN,43848.81,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,9,9,50,4/30/2019 10:33:59 PM,42223.68,44558.41,3932.44,6.54,2.54,0.00,0.00,0.00,0.00,450.00,NaN,44558.41,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,9,9,50,4/30/2019 10:33:59 PM,42223.68,43656.59,1489.63,6.12,2.34,0.00,0.00,0.00,0.00,450.00,NaN,43656.59,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,9,9,50,4/30/2019 10:33:59 PM,42223.68,43903.26,1493.26,6.44,2.51,0.00,0.00,0.00,0.00,450.00,NaN,43903.26,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,9,9,50,4/30/2019 10:33:59 PM,42223.68,43812.98,1531.42,6.10,2.06,0.00,0.00,0.00,0.00,450.00,NaN,43812.98,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,9,9,50,4/30/2019 10:33:59 PM,42223.68,44026.23,3183.29,6.22,1.98,0.00,0.00,0.00,0.00,450.00,NaN,44026.23,NaN,0.00,0.00,0.00,0.00
Raw Model,1.20134347084044,43500.0309931931,2097.4803,4/30/2019 10:33:59 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,9,9,50,4/30/2019 10:33:59 PM,42606.26,62970.66,12500.01,11.40,4.30,1.74,1.02,0.00,0.00,450.00,NaN,62970.66,NaN,0.00,0.00,0.00,0.00
CLUSTER,9,9,50,4/30/2019 10:33:59 PM,42604.53,44842.01,3847.45,11.12,3.91,0.00,0.00,0.00,0.00,450.00,NaN,44842.01,NaN,0.00,0.00,0.00,0.00
MaxSumK,9,9,50,4/30/2019 10:34:00 PM,68318.63,87582.86,10752.29,12.94,5.06,0.00,0.00,0.16,5.97,450.00,NaN,87582.86,NaN,0.00,0.00,0.00,0.00
MaxiMinK,9,9,50,4/30/2019 10:34:00 PM,42604.53,43555.55,2011.06,6.44,2.02,0.00,0.00,0.00,0.00,450.00,NaN,43555.55,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,9,9,50,4/30/2019 10:34:00 PM,42607.30,49874.35,5805.80,10.86,4.46,0.04,0.20,0.04,0.60,450.00,NaN,49874.35,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,9,9,50,4/30/2019 10:34:00 PM,42607.30,53673.90,9475.30,12.82,5.22,0.02,0.14,0.12,3.21,450.00,NaN,53673.90,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,9,9,50,4/30/2019 10:34:00 PM,42607.30,48837.09,4899.42,9.16,2.80,0.00,0.00,0.00,0.00,450.00,NaN,48837.09,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,9,9,50,4/30/2019 10:34:00 PM,42605.13,49786.46,6679.65,9.36,3.65,0.00,0.00,0.02,0.20,450.00,NaN,49786.46,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,9,9,50,4/30/2019 10:34:01 PM,42607.30,48876.10,4873.59,8.58,3.26,0.00,0.00,0.00,0.00,450.00,NaN,48876.10,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,9,9,50,4/30/2019 10:34:01 PM,42607.30,46080.90,4105.74,8.90,3.61,0.00,0.00,0.00,0.00,450.00,NaN,46080.90,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,9,9,50,4/30/2019 10:34:01 PM,42606.30,47056.88,3908.06,8.06,2.49,0.00,0.00,0.00,0.00,450.00,NaN,47056.88,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,9,9,50,4/30/2019 10:34:01 PM,42605.13,46159.70,4131.85,7.78,2.77,0.00,0.00,0.00,0.00,450.00,NaN,46159.70,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,9,9,50,4/30/2019 10:34:01 PM,42607.30,46914.63,3992.49,8.50,3.16,0.00,0.00,0.00,0.00,450.00,NaN,46914.63,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,9,9,50,4/30/2019 10:34:01 PM,42607.30,45639.87,3515.12,7.24,2.35,0.00,0.00,0.00,0.00,450.00,NaN,45639.87,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,9,9,50,4/30/2019 10:34:01 PM,42607.30,47827.29,3642.12,8.96,2.92,0.00,0.00,0.00,0.00,450.00,NaN,47827.29,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,9,9,50,4/30/2019 10:34:01 PM,42604.53,44889.42,3280.21,7.14,1.99,0.00,0.00,0.00,0.00,450.00,NaN,44889.42,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,9,9,50,4/30/2019 10:34:02 PM,42607.30,47427.31,3878.41,8.92,3.47,0.00,0.00,0.00,0.00,450.00,NaN,47427.31,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,9,9,50,4/30/2019 10:34:02 PM,42604.53,45125.70,3867.86,7.42,3.09,0.00,0.00,0.00,0.00,450.00,NaN,45125.70,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,9,9,50,4/30/2019 10:34:02 PM,42604.53,44571.62,3264.99,6.68,2.18,0.00,0.00,0.00,0.00,450.00,NaN,44571.62,NaN,0.00,0.00,0.00,0.00
Raw Model,1.56224362109793,44373.7434420432,2562.8107,4/30/2019 10:34:02 PM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,9,9,50,4/30/2019 10:34:02 PM,67885.26,112321.17,50402.69,9.22,2.22,2.20,1.02,0.06,2.05,450.00,NaN,112321.17,NaN,0.00,0.00,0.00,0.00
CLUSTER,9,9,50,4/30/2019 10:34:02 PM,43804.48,52769.37,10667.03,9.04,3.21,0.54,0.61,0.02,1.00,450.00,NaN,52769.37,NaN,0.00,0.00,0.00,0.00
MaxSumK,9,9,50,4/30/2019 10:34:02 PM,66875.05,86256.09,9380.91,13.28,2.86,0.00,0.00,0.00,0.00,450.00,NaN,86256.09,NaN,0.00,0.00,0.00,0.00
MaxiMinK,9,9,50,4/30/2019 10:34:02 PM,43652.56,44034.96,722.11,4.04,1.64,0.00,0.00,0.00,0.00,450.00,NaN,44034.96,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,9,9,50,4/30/2019 10:34:02 PM,43652.56,71871.75,25842.95,9.52,3.71,0.04,0.20,0.02,0.68,450.00,NaN,71871.75,NaN,0.00,0.00,0.00,0.00
CCCM-Min m1,9,9,50,4/30/2019 10:34:03 PM,43652.56,62534.88,28252.53,8.94,3.89,0.02,0.14,0.00,0.00,450.00,NaN,62534.88,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,9,9,50,4/30/2019 10:34:03 PM,43652.56,51104.23,10229.44,7.52,3.28,0.00,0.00,0.00,0.00,450.00,NaN,51104.23,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,9,9,50,4/30/2019 10:34:03 PM,43652.56,54924.11,11683.85,6.80,2.57,0.00,0.00,0.02,0.14,450.00,NaN,54924.11,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,9,9,50,4/30/2019 10:34:03 PM,43652.56,49636.87,9069.61,6.42,2.46,0.00,0.00,0.00,0.00,450.00,NaN,49636.87,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,9,9,50,4/30/2019 10:34:03 PM,43652.56,49641.89,8807.89,5.74,2.51,0.00,0.00,0.00,0.00,450.00,NaN,49641.89,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,9,9,50,4/30/2019 10:34:03 PM,43652.56,47390.92,7544.51,5.62,2.54,0.00,0.00,0.00,0.00,450.00,NaN,47390.92,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,9,9,50,4/30/2019 10:34:03 PM,43652.56,45911.35,4848.25,5.62,1.93,0.00,0.00,0.00,0.00,450.00,NaN,45911.35,NaN,0.00,0.00,0.00,0.00
