Multiplier,0,,Dimensions,13,,Dim Range,100,,Perplexity,Calculated,,Batch Size,50,,PPC,50,,Step,1
Raw Model,1,44549.0527843111,9.0068,5/1/2019 4:55:57 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
CCCM-Min m1,2,2,50,5/1/2019 4:56:00 AM,42049.27,42049.27,0.00,2.60,0.49,0.00,0.00,0.00,0.00,100.00,NaN,42049.27,NaN,0.00,0.00,0.00,0.00
CCCM-R m2,2,2,50,5/1/2019 4:56:00 AM,42049.27,42049.27,0.00,2.08,0.27,0.00,0.00,0.00,0.00,100.00,NaN,42049.27,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,2,2,50,5/1/2019 4:56:00 AM,42049.27,42049.27,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,42049.27,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,2,2,50,5/1/2019 4:56:00 AM,42049.27,42049.27,0.00,2.04,0.20,0.00,0.00,0.00,0.00,100.00,NaN,42049.27,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,2,2,50,5/1/2019 4:56:00 AM,42049.27,42049.27,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,42049.27,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,2,2,50,5/1/2019 4:56:00 AM,42049.27,42049.27,0.00,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,42049.27,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,2,2,50,5/1/2019 4:56:00 AM,42049.27,42049.27,0.00,2.02,0.14,0.00,0.00,0.00,0.00,100.00,NaN,42049.27,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,2,2,50,5/1/2019 4:56:00 AM,42049.27,42049.27,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,42049.27,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,2,2,50,5/1/2019 4:56:00 AM,42049.27,42049.27,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,42049.27,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,2,2,50,5/1/2019 4:56:00 AM,42049.27,42049.27,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,42049.27,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,2,2,50,5/1/2019 4:56:00 AM,42049.27,42049.27,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,42049.27,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,2,2,50,5/1/2019 4:56:00 AM,42049.27,42049.27,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,42049.27,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,2,2,50,5/1/2019 4:56:00 AM,42049.27,42049.27,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,42049.27,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,2,2,50,5/1/2019 4:56:00 AM,42049.27,42049.27,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00,NaN,42049.27,NaN,0.00,0.00,0.00,0.00
Raw Model,1,65422.6037780425,104.0873,5/1/2019 4:56:00 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,3,3,50,5/1/2019 4:56:00 AM,65422.60,386460.72,179881.54,2.66,0.99,1.30,0.64,0.00,0.00,150.00,NaN,386460.72,161889.99,0.00,0.00,0.00,0.00
CLUSTER,3,3,50,5/1/2019 4:56:00 AM,65422.60,72800.06,36141.99,2.92,0.72,0.04,0.20,0.00,0.00,150.00,NaN,72800.06,NaN,0.00,0.00,0.00,0.00
MaxSumK,3,3,50,5/1/2019 4:56:00 AM,65422.60,65422.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,65422.60,NaN,0.00,0.00,0.00,0.00
MaxiMinK,3,3,50,5/1/2019 4:56:00 AM,65422.60,65422.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,65422.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,3,3,50,5/1/2019 4:56:00 AM,65422.60,130605.08,109100.00,3.64,1.81,0.02,0.14,0.02,0.86,150.00,NaN,130605.08,81819.39,0.00,0.00,0.00,0.00
CCCM-Min m1,3,3,50,5/1/2019 4:56:00 AM,65422.60,117540.88,91298.97,3.66,2.16,0.02,0.14,0.02,0.80,150.00,NaN,117540.88,59944.02,0.00,0.00,0.00,0.00
CCCM-R m2,3,3,50,5/1/2019 4:56:00 AM,65422.60,79922.24,49170.66,2.60,1.54,0.00,0.00,0.00,0.00,150.00,NaN,79922.24,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,3,3,50,5/1/2019 4:56:00 AM,65422.60,87198.81,58970.43,2.56,1.40,0.00,0.00,0.00,0.00,150.00,NaN,87198.81,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,3,3,50,5/1/2019 4:56:00 AM,65422.60,69047.27,25372.67,2.16,0.64,0.00,0.00,0.00,0.00,150.00,NaN,69047.27,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,3,3,50,5/1/2019 4:56:00 AM,65422.60,75658.36,50144.77,2.08,0.34,0.00,0.00,0.00,0.00,150.00,NaN,75658.36,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,3,3,50,5/1/2019 4:56:00 AM,65422.60,65422.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,65422.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,3,3,50,5/1/2019 4:56:00 AM,65422.60,74160.42,43455.56,2.08,0.44,0.00,0.00,0.00,0.00,150.00,NaN,74160.42,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,3,3,50,5/1/2019 4:56:00 AM,65422.60,65422.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,65422.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,3,3,50,5/1/2019 4:56:00 AM,65422.60,69073.97,25559.55,2.04,0.28,0.00,0.00,0.00,0.00,150.00,NaN,69073.97,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,3,3,50,5/1/2019 4:56:00 AM,65422.60,65422.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,65422.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,3,3,50,5/1/2019 4:56:00 AM,65422.60,65422.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,65422.60,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,3,3,50,5/1/2019 4:56:00 AM,65422.60,65422.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,65422.60,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,3,3,50,5/1/2019 4:56:00 AM,65422.60,65422.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,65422.60,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,3,3,50,5/1/2019 4:56:00 AM,65422.60,65422.60,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,65422.60,NaN,0.00,0.00,0.00,0.00
Raw Model,1,66393.3229411441,227.1459,5/1/2019 4:56:00 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,3,3,50,5/1/2019 4:56:00 AM,66393.32,513600.70,266109.76,2.78,1.12,1.12,0.71,0.00,0.00,150.00,NaN,513600.70,246398.52,0.00,0.00,0.00,0.00
CLUSTER,3,3,50,5/1/2019 4:56:00 AM,66393.32,93177.62,90849.45,2.92,0.82,0.06,0.24,0.00,0.00,150.00,NaN,93177.62,64914.56,0.00,0.00,0.00,0.00
MaxSumK,3,3,50,5/1/2019 4:56:00 AM,66393.32,66393.32,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66393.32,NaN,0.00,0.00,0.00,0.00
MaxiMinK,3,3,50,5/1/2019 4:56:00 AM,66393.32,66393.32,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66393.32,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,3,3,50,5/1/2019 4:56:00 AM,66393.32,167532.88,154544.18,3.54,2.26,0.00,0.00,0.00,0.00,150.00,NaN,167532.88,130948.20,0.00,0.00,0.00,0.00
CCCM-Min m1,3,3,50,5/1/2019 4:56:00 AM,66393.32,154023.72,147884.81,3.68,1.80,0.00,0.00,0.00,0.00,150.00,NaN,154023.72,125179.55,0.00,0.00,0.00,0.00
CCCM-R m2,3,3,50,5/1/2019 4:56:00 AM,66393.32,87025.86,81665.96,2.28,0.69,0.00,0.00,0.00,0.00,150.00,NaN,87025.86,54429.63,0.00,0.00,0.00,0.00
CCCM-Min m2,3,3,50,5/1/2019 4:56:00 AM,66393.32,107125.87,110325.59,2.60,1.55,0.02,0.14,0.00,0.00,150.00,NaN,107125.87,87625.29,0.00,0.00,0.00,0.00
CCCM-R m3,3,3,50,5/1/2019 4:56:00 AM,66393.32,100822.74,103288.72,2.24,0.59,0.02,0.14,0.00,0.00,150.00,NaN,100822.74,80134.25,0.00,0.00,0.00,0.00
CCCM-Min m3,3,3,50,5/1/2019 4:56:00 AM,66393.32,73266.75,48114.01,2.12,0.47,0.00,0.00,0.00,0.00,150.00,NaN,73266.75,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,3,3,50,5/1/2019 4:56:00 AM,66393.32,66393.32,0.00,2.04,0.28,0.00,0.00,0.00,0.00,150.00,NaN,66393.32,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,3,3,50,5/1/2019 4:56:00 AM,66393.32,73269.74,48134.94,2.08,0.56,0.00,0.00,0.00,0.00,150.00,NaN,73269.74,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,3,3,50,5/1/2019 4:56:00 AM,66393.32,66393.32,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66393.32,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,3,3,50,5/1/2019 4:56:00 AM,66393.32,66393.32,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66393.32,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,3,3,50,5/1/2019 4:56:00 AM,66393.32,66393.32,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66393.32,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,3,3,50,5/1/2019 4:56:00 AM,66393.32,66393.32,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66393.32,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,3,3,50,5/1/2019 4:56:00 AM,66393.32,66393.32,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66393.32,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,3,3,50,5/1/2019 4:56:00 AM,66393.32,66393.32,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66393.32,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,3,3,50,5/1/2019 4:56:00 AM,66393.32,66393.32,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66393.32,NaN,0.00,0.00,0.00,0.00
Raw Model,1,63577.7452182049,219.154,5/1/2019 4:56:00 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,3,3,50,5/1/2019 4:56:00 AM,63577.75,561509.50,305402.37,2.72,1.13,1.12,0.74,0.02,0.82,150.00,NaN,561509.50,288879.21,0.00,0.00,0.00,0.00
CLUSTER,3,3,50,5/1/2019 4:56:00 AM,63577.75,102299.98,116305.01,2.90,0.88,0.06,0.24,0.02,1.00,150.00,NaN,102299.98,96475.10,0.00,0.00,0.00,0.00
MaxSumK,3,3,50,5/1/2019 4:56:00 AM,63577.75,63577.75,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63577.75,NaN,0.00,0.00,0.00,0.00
MaxiMinK,3,3,50,5/1/2019 4:56:00 AM,63577.75,63577.75,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63577.75,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,3,3,50,5/1/2019 4:56:00 AM,63577.75,169767.02,170469.10,3.40,1.37,0.04,0.20,0.02,0.65,150.00,NaN,169767.02,149686.31,0.00,0.00,0.00,0.00
CCCM-Min m1,3,3,50,5/1/2019 4:56:00 AM,63577.75,175710.31,171355.86,3.48,1.63,0.04,0.20,0.02,0.80,150.00,NaN,175710.31,149976.85,0.00,0.00,0.00,0.00
CCCM-R m2,3,3,50,5/1/2019 4:56:00 AM,63577.75,94703.80,105678.22,2.46,1.33,0.00,0.00,0.00,0.00,150.00,NaN,94703.80,85780.95,0.00,0.00,0.00,0.00
CCCM-Min m2,3,3,50,5/1/2019 4:56:01 AM,63577.75,85838.31,88109.87,2.36,0.91,0.00,0.00,0.00,0.00,150.00,NaN,85838.31,65206.04,0.00,0.00,0.00,0.00
CCCM-R m3,3,3,50,5/1/2019 4:56:01 AM,63577.75,70999.20,51950.18,2.04,0.28,0.00,0.00,0.00,0.00,150.00,NaN,70999.20,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,3,3,50,5/1/2019 4:56:01 AM,63577.75,63577.75,0.00,2.04,0.20,0.00,0.00,0.00,0.00,150.00,NaN,63577.75,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,3,3,50,5/1/2019 4:56:01 AM,63577.75,70993.86,51912.81,2.16,0.76,0.00,0.00,0.00,0.00,150.00,NaN,70993.86,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,3,3,50,5/1/2019 4:56:01 AM,63577.75,63577.75,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63577.75,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,3,3,50,5/1/2019 4:56:01 AM,63577.75,63577.75,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63577.75,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,3,3,50,5/1/2019 4:56:01 AM,63577.75,63577.75,0.00,2.02,0.14,0.00,0.00,0.00,0.00,150.00,NaN,63577.75,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,3,3,50,5/1/2019 4:56:01 AM,63577.75,63577.75,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63577.75,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,3,3,50,5/1/2019 4:56:01 AM,63577.75,63577.75,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63577.75,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,3,3,50,5/1/2019 4:56:01 AM,63577.75,63577.75,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63577.75,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,3,3,50,5/1/2019 4:56:01 AM,63577.75,63577.75,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63577.75,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,3,3,50,5/1/2019 4:56:01 AM,63577.75,63577.75,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63577.75,NaN,0.00,0.00,0.00,0.00
Raw Model,1,63451.7243447037,209.149,5/1/2019 4:56:01 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,3,3,50,5/1/2019 4:56:01 AM,63451.72,398250.87,191132.68,2.82,1.34,1.12,0.65,0.00,0.00,150.00,NaN,398250.87,167509.95,0.00,0.00,0.00,0.00
CLUSTER,3,3,50,5/1/2019 4:56:01 AM,63451.72,98006.53,93911.56,2.66,0.65,0.08,0.27,0.00,0.00,150.00,NaN,98006.53,69401.78,0.00,0.00,0.00,0.00
MaxSumK,3,3,50,5/1/2019 4:56:01 AM,63451.72,63451.72,NaN,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63451.72,NaN,0.00,0.00,0.00,0.00
MaxiMinK,3,3,50,5/1/2019 4:56:01 AM,63451.72,63451.72,NaN,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63451.72,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,3,3,50,5/1/2019 4:56:01 AM,63451.72,150152.57,133087.88,3.54,1.51,0.06,0.24,0.02,0.51,150.00,NaN,150152.57,109233.92,0.00,0.00,0.00,0.00
CCCM-Min m1,3,3,50,5/1/2019 4:56:01 AM,63451.72,140896.15,124187.73,3.60,1.57,0.02,0.14,0.00,0.00,150.00,NaN,140896.15,99875.82,0.00,0.00,0.00,0.00
CCCM-R m2,3,3,50,5/1/2019 4:56:01 AM,63451.72,68982.46,38715.16,2.26,0.48,0.00,0.00,0.00,0.00,150.00,NaN,68982.46,NaN,0.00,0.00,0.00,0.00
CCCM-Min m2,3,3,50,5/1/2019 4:56:01 AM,63451.72,74511.79,54183.04,2.54,1.31,0.00,0.00,0.00,0.00,150.00,NaN,74511.79,NaN,0.00,0.00,0.00,0.00
CCCM-R m3,3,3,50,5/1/2019 4:56:01 AM,63451.72,74503.82,54144.00,2.26,0.96,0.00,0.00,0.00,0.00,150.00,NaN,74503.82,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,3,3,50,5/1/2019 4:56:01 AM,63451.72,68985.33,38735.24,2.14,0.63,0.00,0.00,0.02,0.60,150.00,NaN,68985.33,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,3,3,50,5/1/2019 4:56:01 AM,63451.72,63451.72,NaN,2.02,0.14,0.00,0.00,0.00,0.00,150.00,NaN,63451.72,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,3,3,50,5/1/2019 4:56:01 AM,63451.72,68975.89,38669.13,2.16,1.12,0.00,0.00,0.00,0.00,150.00,NaN,68975.89,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,3,3,50,5/1/2019 4:56:01 AM,63451.72,63451.72,NaN,2.02,0.14,0.00,0.00,0.00,0.00,150.00,NaN,63451.72,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,3,3,50,5/1/2019 4:56:01 AM,63451.72,63451.72,NaN,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63451.72,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,3,3,50,5/1/2019 4:56:01 AM,63451.72,63451.72,NaN,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63451.72,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,3,3,50,5/1/2019 4:56:01 AM,63451.72,63451.72,NaN,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63451.72,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,3,3,50,5/1/2019 4:56:01 AM,63451.72,63451.72,NaN,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63451.72,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,3,3,50,5/1/2019 4:56:01 AM,63451.72,63451.72,NaN,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63451.72,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,3,3,50,5/1/2019 4:56:01 AM,63451.72,63451.72,NaN,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,63451.72,NaN,0.00,0.00,0.00,0.00
Raw Model,1,66873.5938622118,211.163,5/1/2019 4:56:01 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,3,3,50,5/1/2019 4:56:01 AM,66873.59,341080.69,239888.32,3.16,1.25,0.50,0.50,0.02,0.82,150.00,NaN,341080.69,208100.76,0.00,0.00,0.00,0.00
CLUSTER,3,3,50,5/1/2019 4:56:01 AM,66873.59,86156.25,96111.11,3.04,1.06,0.02,0.14,0.00,0.00,150.00,NaN,86156.25,74054.39,0.00,0.00,0.00,0.00
MaxSumK,3,3,50,5/1/2019 4:56:01 AM,66873.59,66873.59,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66873.59,NaN,0.00,0.00,0.00,0.00
MaxiMinK,3,3,50,5/1/2019 4:56:01 AM,66873.59,66873.59,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66873.59,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,3,3,50,5/1/2019 4:56:01 AM,66873.59,222662.18,199277.30,3.52,1.66,0.08,0.27,0.02,0.87,150.00,NaN,222662.18,174633.72,0.00,0.00,0.00,0.00
CCCM-Min m1,3,3,50,5/1/2019 4:56:01 AM,66873.59,196997.26,189925.96,3.26,1.44,0.02,0.14,0.02,0.87,150.00,NaN,196997.26,167084.71,0.00,0.00,0.00,0.00
CCCM-R m2,3,3,50,5/1/2019 4:56:01 AM,66873.59,123733.44,141072.68,2.60,1.26,0.00,0.00,0.02,1.00,150.00,NaN,123733.44,121157.66,0.00,0.00,0.00,0.00
CCCM-Min m2,3,3,50,5/1/2019 4:56:01 AM,66873.59,90392.93,93092.59,2.30,0.61,0.02,0.14,0.00,0.00,150.00,NaN,90392.93,68535.60,0.00,0.00,0.00,0.00
CCCM-R m3,3,3,50,5/1/2019 4:56:01 AM,66873.59,66873.59,0.00,2.04,0.20,0.00,0.00,0.00,0.00,150.00,NaN,66873.59,NaN,0.00,0.00,0.00,0.00
CCCM-Min m3,3,3,50,5/1/2019 4:56:01 AM,66873.59,100234.01,113209.67,2.56,1.76,0.00,0.00,0.00,0.00,150.00,NaN,100234.01,92578.68,0.00,0.00,0.00,0.00
CCCM-R m4,3,3,50,5/1/2019 4:56:01 AM,66873.59,75389.09,59608.49,2.08,0.56,0.00,0.00,0.00,0.00,150.00,NaN,75389.09,15977.79,0.00,0.00,0.00,0.00
CCCM-Min m4,3,3,50,5/1/2019 4:56:01 AM,66873.59,75388.48,59604.24,2.12,0.71,0.00,0.00,0.00,0.00,150.00,NaN,75388.48,15986.58,0.00,0.00,0.00,0.00
CCCM-R m5,3,3,50,5/1/2019 4:56:01 AM,66873.59,66873.59,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66873.59,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,3,3,50,5/1/2019 4:56:01 AM,66873.59,66873.59,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66873.59,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,3,3,50,5/1/2019 4:56:01 AM,66873.59,66873.59,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66873.59,NaN,0.00,0.00,0.00,0.00
CCCM-Min m6,3,3,50,5/1/2019 4:56:01 AM,66873.59,66873.59,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66873.59,NaN,0.00,0.00,0.00,0.00
CCCM-R m7,3,3,50,5/1/2019 4:56:01 AM,66873.59,66873.59,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66873.59,NaN,0.00,0.00,0.00,0.00
CCCM-Min m7,3,3,50,5/1/2019 4:56:01 AM,66873.59,66873.59,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66873.59,NaN,0.00,0.00,0.00,0.00
CCCM-MxMn m7,3,3,50,5/1/2019 4:56:01 AM,66873.59,66873.59,0.00,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,66873.59,NaN,0.00,0.00,0.00,0.00
Raw Model,1,65421.6376470838,221.1637,5/1/2019 4:56:01 AM,Best SSE,Mean SSE,Stdev SSE,Iters,Stdev Iters,Avg Dead, Stdev Dead,Avg Small, Stdev Small,Avg Pts,Stdev Pts,Avg C-SSE,Stdev C-SSE,Avg Rep,Stddev Rep,Avg All,Stdev All
RANDOM,3,3,50,5/1/2019 4:56:01 AM,65421.64,390939.62,266056.89,3.04,1.04,0.50,0.50,0.02,0.75,150.00,NaN,390939.62,233213.47,0.00,0.00,0.00,0.00
CLUSTER,3,3,50,5/1/2019 4:56:01 AM,65421.64,185237.05,225725.04,2.64,0.95,0.16,0.37,0.00,0.00,150.00,NaN,185237.05,207834.76,0.00,0.00,0.00,0.00
MaxSumK,3,3,50,5/1/2019 4:56:01 AM,65421.64,65421.64,NaN,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,65421.64,NaN,0.00,0.00,0.00,0.00
MaxiMinK,3,3,50,5/1/2019 4:56:01 AM,65421.64,65421.64,NaN,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,65421.64,NaN,0.00,0.00,0.00,0.00
CCCM-R m1,3,3,50,5/1/2019 4:56:01 AM,65421.64,131247.96,178331.69,3.06,1.14,0.04,0.20,0.00,0.00,150.00,NaN,131247.96,162528.13,0.00,0.00,0.00,0.00
CCCM-Min m1,3,3,50,5/1/2019 4:56:01 AM,65421.64,131010.45,177716.28,3.26,1.68,0.02,0.14,0.00,0.00,150.00,NaN,131010.45,161873.58,0.00,0.00,0.00,0.00
CCCM-R m2,3,3,50,5/1/2019 4:56:01 AM,65421.64,76528.92,77750.99,2.38,0.63,0.02,0.14,0.00,0.00,150.00,NaN,76528.92,52485.32,0.00,0.00,0.00,0.00
CCCM-Min m2,3,3,50,5/1/2019 4:56:01 AM,65421.64,86666.28,104077.08,2.28,0.53,0.00,0.00,0.04,0.69,150.00,NaN,86666.28,84215.93,0.00,0.00,0.00,0.00
CCCM-R m3,3,3,50,5/1/2019 4:56:01 AM,65421.64,76528.92,77750.99,2.06,0.24,0.02,0.14,0.00,0.00,150.00,NaN,76528.92,52485.32,0.00,0.00,0.00,0.00
CCCM-Min m3,3,3,50,5/1/2019 4:56:01 AM,65421.64,65421.64,NaN,2.02,0.14,0.00,0.00,0.00,0.00,150.00,NaN,65421.64,NaN,0.00,0.00,0.00,0.00
CCCM-R m4,3,3,50,5/1/2019 4:56:01 AM,65421.64,65421.64,NaN,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,65421.64,NaN,0.00,0.00,0.00,0.00
CCCM-Min m4,3,3,50,5/1/2019 4:56:01 AM,65421.64,65421.64,NaN,2.02,0.14,0.00,0.00,0.00,0.00,150.00,NaN,65421.64,NaN,0.00,0.00,0.00,0.00
CCCM-R m5,3,3,50,5/1/2019 4:56:01 AM,65421.64,65421.64,NaN,2.02,0.14,0.00,0.00,0.00,0.00,150.00,NaN,65421.64,NaN,0.00,0.00,0.00,0.00
CCCM-Min m5,3,3,50,5/1/2019 4:56:01 AM,65421.64,65421.64,NaN,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,65421.64,NaN,0.00,0.00,0.00,0.00
CCCM-R m6,3,3,50,5/1/2019 4:56:01 AM,65421.64,65421.64,NaN,2.00,0.00,0.00,0.00,0.00,0.00,150.00,NaN,65421.64,NaN,0.00,0.00,0.00,0.00
